"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.350169","0.107748","0.155906","0.155702","0.155746","0.208416","0.146595",
"4000000.000000","0.713296","0.214216","0.313476","0.311567","0.312602","0.416158","0.293107",
"6000000.000000","1.079679","0.323079","0.471524","0.469239","0.469682","0.624168","0.438808",
"8000000.000000","1.451335","0.434630","0.629160","0.625953","0.626966","0.833511","0.586022",
"10000000.000000","1.822953","0.547647","0.786700","0.782753","0.784617","1.041634","0.731577",
"12000000.000000","2.202945","0.663227","0.946112","0.940041","0.943594","1.250485","0.877651",
"14000000.000000","2.586059","0.779749","1.105013","1.097376","1.101845","1.459037","1.024060",
"16000000.000000","2.977175","0.897374","1.265456","1.255378","1.260957","1.668865","1.171197",
"18000000.000000","3.370948","1.015822","1.424228","1.414016","1.419801","1.877616","1.318164",
"20000000.000000","3.770604","1.134927","1.584122","1.572081","1.579228","2.087087","1.465628",
"22000000.000000","4.165877","1.254567","1.744328","1.730708","1.738989","2.296328","1.614283",
"24000000.000000","4.573136","1.375165","1.905948","1.890477","1.899778","2.505532","1.762932",
"26000000.000000","4.989237","1.496515","2.067113","2.049943","2.059530","2.715902","1.912215",
"28000000.000000","5.414127","1.618605","2.228705","2.210272","2.220602","2.925531","2.062348",
"30000000.000000","5.839336","1.741448","2.390704","2.372185","2.381780","3.135426","2.211726",
"32000000.000000","6.261821","1.865525","2.552523","2.533124","2.543258","3.345149","2.362144",
"34000000.000000","6.700652","1.989637","2.714993","2.694497","2.704225","3.555079","2.514321",
"36000000.000000","7.142901","2.114571","2.878662","2.857036","2.866452","3.766447","2.665587",
"38000000.000000","7.592481","2.240072","3.042164","3.019623","3.027843","3.977049","2.818394",
"40000000.000000","8.052025","2.366357","3.205380","3.184239","3.190354","4.187219","2.969994",
"42000000.000000","8.517077","2.494410","3.369911","3.348594","3.353040","4.397586","3.122340",
"44000000.000000","8.983150","2.623014","3.535013","3.513272","3.516183","4.609250","3.275613",
"46000000.000000","9.457859","2.752373","3.700566","3.677679","3.681352","4.820072","3.429663",
"48000000.000000","9.938859","2.883371","3.867398","3.842873","3.847579","5.031005","3.583790",
"50000000.000000","10.426958","3.014343","4.035296","4.008703","4.014146","5.241779","3.740215",
"52000000.000000","10.918943","3.146841","4.202148","4.176191","4.181310","5.452677","3.895622",
"54000000.000000","11.423196","3.280016","4.371016","4.343266","4.347198","5.665063","4.051589",
"56000000.000000","11.928899","3.414499","4.541166","4.511738","4.513638","5.876755","4.207678",
"58000000.000000","12.440527","3.550282","4.712801","4.680010","4.681003","6.088760","4.365974",
"60000000.000000","12.957477","3.687658","4.884017","4.849102","4.848761","6.300759","4.523299",
"62000000.000000","13.486652","3.826612","5.055790","5.019415","5.019174","6.513787","4.680802",
"64000000.000000","14.016590","3.966263","5.228258","5.191619","5.191241","6.725831","4.839081",
"66000000.000000","14.554751","4.107610","5.402334","5.364911","5.362545","6.938462","4.998182",
"68000000.000000","15.094672","4.250088","5.576419","5.538488","5.535617","7.151130","5.157333",
"70000000.000000","15.647785","4.394613","5.752215","5.713037","5.708368","7.363634","5.318547",
"72000000.000000","16.201656","4.540607","5.928271","5.888410","5.880982","7.577305","5.479949",
"74000000.000000","16.767250","4.689011","6.104555","6.064605","6.054785","7.790505","5.641613",
"76000000.000000","17.339874","4.839073","6.282429","6.242075","6.228363","8.003978","5.804276",
"78000000.000000","17.918174","4.990844","6.460922","6.418689","6.402868","8.216965","5.967829",
"80000000.000000","18.499728","5.144541","6.640781","6.597505","6.579943","8.431754","6.131563",
"82000000.000000","19.088036","5.300359","6.821848","6.776773","6.756990","8.645230","6.297350",
"84000000.000000","19.687251","5.458412","7.003815","6.956451","6.934486","8.858739","6.462732",
"86000000.000000","20.289340","5.618412","7.186345","7.138296","7.113907","9.072849","6.629131",
"88000000.000000","20.896929","5.776222","7.368309","7.320137","7.295108","9.287059","6.796029",
"90000000.000000","21.510886","5.934456","7.551722","7.503104","7.476933","9.502414","6.963560",
"92000000.000000","22.133769","6.095852","7.735475","7.688758","7.660779","9.717047","7.131970",
"94000000.000000","22.763111","6.259127","7.920328","7.874164","7.845128","9.932478","7.301947",
"96000000.000000","23.398895","6.425059","8.107111","8.061415","8.030264","10.147822","7.472323",
"98000000.000000","24.039016","6.593902","8.294630","8.248835","8.216722","10.364653","7.643546",
"100000000.000000","24.686176","6.771275","8.483527","8.437655","8.402930","10.580490","7.815296",
"102000000.000000","25.343421","6.951062","8.673890","8.628666","8.590784","10.797272","7.987895",
"104000000.000000","26.004774","7.134010","8.865384","8.821411","8.779166","11.014083","8.161628",
"106000000.000000","26.675283","7.320558","9.058644","9.016921","8.969845","11.231089","8.336431",
"108000000.000000","27.351631","7.509134","9.252553","9.212352","9.162692","11.449020","8.512449",
"110000000.000000","28.033725","7.700932","9.449055","9.410280","9.356595","11.667075","8.689626",
"112000000.000000","28.721789","7.896299","9.647517","9.608948","9.553255","11.884871","8.868051",
"114000000.000000","29.416386","8.094665","9.847694","9.808949","9.751899","12.102944","9.046985",
"116000000.000000","30.118094","8.296016","10.048403","10.011583","9.952448","12.322434","9.228315",
"118000000.000000","30.825273","8.501166","10.250102","10.213433","10.153517","12.541346","9.410471",
"120000000.000000","31.539723","8.709761","10.454733","10.417516","10.355117","12.760800","9.594786",
"122000000.000000","32.262378","8.922439","10.659668","10.623515","10.557014","12.980395","9.780521",
"124000000.000000","32.988522","9.138574","10.866361","10.831475","10.762119","13.200258","9.966941",
"126000000.000000","33.722873","9.357212","11.075613","11.041705","10.968290","13.421344","10.156373",
"128000000.000000","34.465459","9.581190","11.287214","11.252200","11.174920","13.642506","10.348188",
"130000000.000000","35.214439","9.809109","11.501705","11.466063","11.383662","13.863306","10.542073",
"132000000.000000","35.969647","10.041472","11.717995","11.681694","11.594715","14.084717","10.738117",
"134000000.000000","36.733383","10.277493","11.936901","11.901428","11.811426","14.307687","10.936250",
"136000000.000000","37.503532","10.517980","18.042839","12.121929","12.030341","14.529959","17.036517",
"138000000.000000","38.279683","10.762241","18.222245","12.345433","12.248204","14.752933","17.202165",
"140000000.000000","39.063657","11.011691","18.403514","12.572792","12.468195","14.976218","17.367915",
"142000000.000000","39.854749","11.264294","18.583899","12.803012","12.690337","15.200766","17.533898",
"144000000.000000","40.651454","11.520911","18.763584","13.032851","12.917671","15.425042","17.700905",
"146000000.000000","41.455534","11.781207","18.944564","13.265605","13.144790","15.650213","17.867404",
"148000000.000000","42.266604","12.046239","19.125581","13.502281","13.375987","15.874955","18.035319",
"150000000.000000","43.084686","12.314742","19.306979","13.742808","13.609067","16.099903","18.202168",
"152000000.000000","43.907111","12.588520","19.488573","13.987419","13.845697","16.326448","18.369843",
"154000000.000000","44.739310","12.866535","19.670577","14.235886","14.086506","16.553239","18.537026",
"156000000.000000","45.579576","13.149747","19.852968","14.487960","14.331194","16.780144","18.704693",
"158000000.000000","46.426838","13.436527","20.035006","14.745032","14.578941","17.006825","18.873334",
"160000000.000000","47.279708","13.727485","20.218656","15.004722","14.834413","17.234975","19.043026",
"162000000.000000","48.140463","14.023061","20.403516","15.268702","15.094155","17.464702","19.212282",
"164000000.000000","49.007351","14.323757","20.587326","15.536635","15.354683","17.693347","19.381655",
"166000000.000000","49.878378","14.628332","20.772870","15.809867","15.618958","17.921967","19.551931",
"168000000.000000","50.757572","14.938900","20.957920","16.083905","15.890676","18.152275","19.722605",
"170000000.000000","51.643577","15.253919","21.143162","16.362707","16.171172","18.382122","19.893374",
"172000000.000000","52.535121","15.573657","21.329568","16.646596","16.456136","18.612605","20.065394",
"174000000.000000","53.435307","15.896858","21.515942","16.937843","16.748003","18.843649","20.236796",
"176000000.000000","54.341784","16.225314","21.702614","17.233980","17.046402","19.075365","20.408635",
"178000000.000000","55.254198","16.560061","21.889817","17.536416","17.351429","19.307572","20.580553",
"180000000.000000","56.175563","16.897393","22.078394","17.846962","17.663330","19.539845","20.753270",
"182000000.000000","57.103266","17.239906","22.268155","18.163500","17.981839","19.772839","20.926952",
"184000000.000000","58.035774","17.587943","22.457795","18.486416","18.309900","20.007449","21.100429",
"186000000.000000","58.977147","17.939786","22.647972","18.819109","18.645016","20.241525","21.274152",
"188000000.000000","59.922520","18.298424","22.838369","19.161020","18.989305","20.476489","21.448059",
"190000000.000000","60.874247","18.662799","23.029135","19.509009","19.342797","20.712064","21.622049",
"192000000.000000","61.835457","19.031232","23.220744","19.867898","19.705017","20.947880","21.796877",
"194000000.000000","62.802392","19.404808","23.412531","26.274901","20.076158","21.185177","21.972391",
"196000000.000000","63.775613","19.779220","23.604913","26.466388","20.455341","21.422703","22.148091",
"198000000.000000","64.757434","20.159348","23.797657","26.661402","20.844548","21.660060","22.323884",
"200000000.000000","65.745361","20.543365","23.990610","26.855472","21.244341","21.898298","22.499983",
