"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.401992","0.115229","0.170908","0.175480","0.168646","0.226238","0.162641",
"4000000.000000","0.811997","0.231356","0.341988","0.351023","0.333611","0.452867","0.325156",
"6000000.000000","1.228267","0.349559","0.513147","0.527281","0.498908","0.678991","0.488545",
"8000000.000000","1.648168","0.470016","0.684788","0.703648","0.670157","0.913926","0.644110",
"10000000.000000","2.075567","0.592228","0.856292","0.882924","0.843532","1.132357","0.800093",
"12000000.000000","2.511503","0.716208","1.028133","1.059009","1.018047","1.349930","0.957047",
"14000000.000000","2.950481","0.841477","1.201474","1.237113","1.192882","1.573455","1.116859",
"16000000.000000","3.395807","0.967063","1.373868","1.416828","1.367444","1.799661","1.279319",
"18000000.000000","3.851334","1.094015","1.546907","1.595946","1.540373","2.025401","1.442682",
"20000000.000000","4.320068","1.221583","1.720333","1.776262","1.714503","2.248463","1.607154",
"22000000.000000","4.793663","1.349713","1.893999","1.956466","1.887880","2.475310","1.770624",
"24000000.000000","5.270802","1.478416","2.068586","2.137133","2.063101","2.701653","1.934874",
"26000000.000000","5.757320","1.608101","2.243416","2.319640","2.239523","2.929283","2.098140",
"28000000.000000","6.245496","1.738576","2.418279","2.499902","2.418711","3.156800","2.263612",
"30000000.000000","6.732551","1.870068","2.595033","2.680863","2.589463","3.383655","2.433835",
"32000000.000000","7.228568","2.002345","2.771456","2.862845","2.764555","3.610342","2.597840",
"34000000.000000","7.729292","2.135196","2.948543","3.044135","2.942356","3.837465","2.765082",
"36000000.000000","8.234955","2.269077","3.127669","3.226033","3.120275","4.065325","2.931740",
"38000000.000000","8.743354","2.403935","3.308848","3.408326","3.299285","4.293646","3.099135",
"40000000.000000","9.257186","2.540149","3.487982","3.593976","3.479525","4.522329","3.266581",
"42000000.000000","9.777824","2.676816","3.669359","3.777561","3.658894","4.750719","3.435667",
"44000000.000000","10.305146","2.815232","3.850649","3.963470","3.838638","4.983785","3.604770",
