"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.403918","0.114053","0.170474","0.169417","0.171947","0.226166","0.162496",
"4000000.000000","0.816228","0.229901","0.342255","0.338946","0.344499","0.452746","0.323410",
"6000000.000000","1.233996","0.347852","0.513832","0.509055","0.516631","0.679111","0.484219",
"8000000.000000","1.658148","0.468490","0.685982","0.679787","0.691380","0.906210","0.645343",
"10000000.000000","2.085546","0.590238","0.858391","0.855885","0.862340","1.132948","0.805784",
"12000000.000000","2.518217","0.713455","1.030713","1.033443","1.035313","1.360336","0.966748",
"14000000.000000","2.956627","0.838015","1.203883","1.211612","1.207653","1.586595","1.127963",
"16000000.000000","3.399759","0.962955","1.375844","1.389437","1.380501","1.813494","1.290465",
"18000000.000000","3.847428","1.088888","1.549037","1.567708","1.554695","2.040436","1.452902",
"20000000.000000","4.293085","1.211287","1.722279","1.746521","1.728937","2.267942","1.614330",
"22000000.000000","4.747489","1.335165","1.895529","1.925458","1.902857","2.495345","1.776736",
"24000000.000000","5.205695","1.462835","2.070180","2.104697","2.078342","2.723578","1.940333",
"26000000.000000","5.671741","1.592839","2.244391","2.284011","2.254247","2.951180","2.105819",
"28000000.000000","6.146146","1.722416","2.420487","2.464801","2.430690","3.179592","2.270792",
"30000000.000000","6.626372","1.853101","2.595632","2.641057","2.607900","3.408002","2.440611",
"32000000.000000","7.112763","1.985000","2.771599","2.820703","2.784481","3.638500","2.606162",
"34000000.000000","7.606029","2.112610","2.948853","3.001915","2.961522","3.863402","2.772533",
"36000000.000000","8.106732","2.243511","3.127503","3.183381","3.138980","4.095434","2.940770",
"38000000.000000","8.614906","2.377304","3.299269","3.364774","3.317393","4.324625","3.115669",
"40000000.000000","9.122498","2.512879","3.485028","3.546659","3.496118","4.554461","3.275964",
"42000000.000000","9.637707","2.649218","3.668260","3.729890","3.676875","4.784295","3.437005",
"44000000.000000","10.158657","2.786001","3.844996","3.913424","3.857780","5.016603","3.605453",
"46000000.000000","10.685733","2.924142","4.025976","4.097758","4.039864","5.244930","3.773810",
"48000000.000000","11.218784","3.063253","4.207267","4.283445","4.222532","5.473027","3.942811",
"50000000.000000","11.759760","3.200484","4.389499","4.472387","4.405000","5.706048","4.112260",
"52000000.000000","12.306569","3.339586","4.572380","4.660468","4.589597","5.931752","4.281550",
"54000000.000000","12.859655","3.482400","4.755463","4.847680","4.767541","6.161856","4.451830",
"56000000.000000","13.421076","3.626394","4.938633","5.035580","4.952056","6.391299","4.623554",
"58000000.000000","13.988333","3.772037","5.123837","5.224039","5.137511","6.621233","4.796527",
"60000000.000000","14.562765","3.919498","5.308249","5.411396","5.315599","6.851537","4.969822",
"62000000.000000","15.144859","4.067800","5.493409","5.600885","5.497955","7.081308","5.143176",
"64000000.000000","15.739796","4.217099","5.682732","5.789809","5.683432","7.311287","5.317687",
"66000000.000000","16.334319","4.368444","5.871800","5.979614","5.870641","7.541566","5.492299",
"68000000.000000","16.933845","4.521574","6.061419","6.170090","6.059249","7.772986","5.667681",
"70000000.000000","17.540855","4.676580","6.250557","6.361149","6.248775","8.004569","5.843578",
"72000000.000000","18.153642","4.833206","6.441851","6.552982","6.439618","8.235829","6.020851",
"74000000.000000","18.774035","4.992043","6.626412","6.746434","6.631093","8.467856","6.198185",
"76000000.000000","19.401125","5.152835","6.814019","6.940687","6.824142","8.699479","6.375752",
"78000000.000000","20.032902","5.315388","7.006765","7.135960","7.017360","8.932419","6.555137",
"80000000.000000","20.672884","5.479963","7.199971","7.330983","7.211696","9.166254","6.735427",
"82000000.000000","21.320583","5.647712","7.395350","7.527315","7.406493","9.401498","6.916057",
"84000000.000000","21.975232","5.817340","7.591677","7.724089","7.602660","9.637550","7.097394",
"86000000.000000","22.635072","5.989430","7.792113","7.922474","7.796988","9.871033","7.279063",
"88000000.000000","23.298900","6.163258","7.993882","8.121393","7.992491","10.104962","7.462082",
"90000000.000000","23.977597","6.339042","8.195395","8.322441","8.189125","10.338757","7.646270",
"92000000.000000","24.665279","6.516927","8.397652","8.523820","8.388381","10.572442","7.830011",
"94000000.000000","25.358211","6.697465","8.601299","8.725898","8.590384","10.807047","8.015698",
"96000000.000000","26.069703","6.882689","8.805994","8.929365","8.792471","11.040818","8.201847",
"98000000.000000","26.787426","7.070069","9.010850","9.133785","8.994909","11.276789","8.389018",
"100000000.000000","27.510145","7.259206","9.216564","9.342974","9.197996","11.512733","8.576288",
"102000000.000000","28.245528","7.452058","9.423324","9.551880","9.404416","11.749530","8.765195",
"104000000.000000","28.975071","7.646844","9.631857","9.760228","9.610111","11.986669","8.956384",
