"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.405675","0.114183","0.171808","0.172427","0.171312","0.219044","0.160978",
"4000000.000000","0.816628","0.228807","0.343098","0.349566","0.344198","0.440025","0.322346",
"6000000.000000","1.230666","0.342046","0.515135","0.531128","0.516175","0.662060","0.483218",
"8000000.000000","1.650568","0.460175","0.687788","0.711128","0.688106","0.889754","0.643620",
"10000000.000000","2.074919","0.583075","0.860780","0.889920","0.859378","1.117177","0.806019",
"12000000.000000","2.508541","0.708895","1.034948","1.071531","1.031617","1.342790","0.968699",
"14000000.000000","2.950360","0.833117","1.208660","1.250299","1.203084","1.571818","1.129750",
"16000000.000000","3.395615","0.958482","1.383945","1.428582","1.375614","1.799804","1.291414",
"18000000.000000","3.846258","1.085251","1.559234","1.606945","1.548341","2.027501","1.454105",
"20000000.000000","4.299770","1.212657","1.734957","1.785612","1.722044","2.255737","1.617084",
"22000000.000000","4.762776","1.340937","1.910296","1.964853","1.897475","2.483626","1.780008",
"24000000.000000","5.230958","1.468942","2.085065","2.144263","2.072561","2.710744","1.943801",
"26000000.000000","5.704269","1.602580","2.260595","2.323136","2.250311","2.943626","2.108133",
"28000000.000000","6.183071","1.732541","2.436829","2.504662","2.427439","3.175275","2.272235",
"30000000.000000","6.669821","1.862432","2.615334","2.686536","2.605029","3.409015","2.437407",
"32000000.000000","7.163659","1.992652","2.792195","2.868509","2.783348","3.645098","2.603042",
"34000000.000000","7.663829","2.125230","2.969627","3.050720","2.961357","3.875051","2.764600",
"36000000.000000","8.167727","2.259445","3.148296","3.232559","3.139748","4.106738","2.925293",
"38000000.000000","8.678389","2.394402","3.328173","3.415082","3.319221","4.339599","3.090276",
"40000000.000000","9.194219","2.530289","3.508860","3.598627","3.498928","4.571639","3.257998",
"42000000.000000","9.726689","2.667004","3.689158","3.782331","3.679706","4.804965","3.425310",
"44000000.000000","10.258339","2.804296","3.870242","3.967460","3.859933","5.035583","3.592919",
"46000000.000000","10.798043","2.943297","4.051652","4.152977","4.040532","5.264959","3.761601",
"48000000.000000","11.338404","3.082954","4.235044","4.338985","4.222523","5.494886","3.931002",
"50000000.000000","11.899052","3.223876","4.418426","4.524777","4.404609","5.725280","4.101226",
"52000000.000000","12.457090","3.365720","4.601747","4.711346","4.586753","5.956231","4.272562",
"54000000.000000","13.019164","3.508762","4.786850","4.897970","4.770904","6.187521","4.449129",
"56000000.000000","13.585393","3.652740","4.971701","5.085618","4.955780","6.418727","4.620853",
"58000000.000000","14.160595","3.797798","5.157858","5.273968","5.140859","6.650649","4.793898",
"60000000.000000","14.743790","3.942303","5.345175","5.466052","5.326671","6.882301","4.968369",
"62000000.000000","15.341040","4.090563","5.525707","5.656177","5.514123","7.115653","5.146902",
"64000000.000000","15.953118","4.240581","5.711678","5.846260","5.701299","7.348190","5.322172",
"66000000.000000","16.566238","4.392968","5.899004","6.039215","5.889357","7.579595","5.501580",
"68000000.000000","17.187555","4.547195","6.086657","6.231810","6.077745","7.810684","5.671333",
"70000000.000000","17.804876","4.702647","6.275577","6.422405","6.266776","8.041874","5.844127",
"72000000.000000","18.420377","4.859322","6.467235","6.606961","6.455117","8.273474","6.022338",
"74000000.000000","19.047143","5.019375","6.659514","6.794073","6.644235","8.507866","6.201303",
"76000000.000000","19.682032","5.180308","6.854994","6.987691","6.836251","8.739093","6.381469",
"78000000.000000","20.321680","5.343777","7.048674","7.182858","7.029551","8.973539","6.566464",
"80000000.000000","20.970074","5.509039","7.243905","7.377845","7.224910","9.210614","6.746499",
"82000000.000000","21.623810","5.676229","7.446817","7.574676","7.421341","9.443727","6.928192",
"84000000.000000","22.280796","5.846535","7.643385","7.774229","7.618481","9.677868","7.111020",
"86000000.000000","22.944396","6.018343","7.839781","7.972207","7.817679","9.912209","7.294441",
"88000000.000000","23.608553","6.192395","8.033748","8.175382","8.015746","10.145882","7.479121",
"90000000.000000","24.284118","6.368948","8.235297","8.376008","8.213350","10.380852","7.664472",
"92000000.000000","24.969129","6.549027","8.438434","8.580542","8.413694","10.615486","7.848499",
"94000000.000000","25.668012","6.730723","8.642365","8.782851","8.614755","10.849943","8.033092",
"96000000.000000","26.365714","6.915966","8.847795","8.986890","8.818198","11.086289","8.220682",
"98000000.000000","27.074369","7.103521","9.056732","9.192629","9.022766","11.321703","8.409573",
"100000000.000000","27.787787","7.293471","9.266118","9.399999","9.227975","11.557883","8.597979",
"102000000.000000","28.510267","7.487262","9.475891","9.608435","9.434326","11.793891","8.788220",
"104000000.000000","29.239756","7.684922","9.685064","9.818578","9.641553","12.037435","8.979964",
"106000000.000000","29.984536","7.885281","9.895243","10.029666","9.851260","12.277897","9.172543",
"108000000.000000","30.738587","8.088083","10.106657","10.242890","10.060005","12.513292","9.365572",
"110000000.000000","31.498438","8.293392","10.320180","10.457388","10.270009","12.751996","9.559326",
"112000000.000000","32.264596","8.503774","10.534350","10.673402","10.481181","12.991462","9.755570",
"114000000.000000","33.039822","8.717582","10.752507","10.891815","10.694790","13.232948","9.952928",
"116000000.000000","33.821029","8.933145","10.972405","11.112153","10.910019","13.472284","10.150818",
"118000000.000000","34.613299","9.153398","11.192030","11.335463","11.126908","13.712683","10.351172",
"120000000.000000","35.404023","9.377686","11.413595","11.560236","11.345146","13.953774","10.553251",
"122000000.000000","36.199004","9.606060","11.636890","11.786424","11.568461","14.193747","10.756657",
"124000000.000000","36.999920","9.842487","11.863467","12.014999","11.794103","14.434036","10.961675",
"126000000.000000","37.811287","10.079492","12.092928","12.245839","12.017773","14.675712","11.169307",
"128000000.000000","38.630505","10.318569","12.325557","12.478830","12.247803","14.916968","11.378179",
"130000000.000000","39.452032","10.565630","12.560622","12.712320","12.478419","15.158939","11.588848",
"132000000.000000","40.282452","10.815647","12.798865","12.950412","12.710123","15.401143","11.801844",
"134000000.000000","41.118690","11.070360","13.037304","13.191918","12.943207","15.643520","12.017669",
"136000000.000000","41.962639","11.329157","19.862031","13.435465","13.183001","15.885176","18.748216",
"138000000.000000","42.809700","11.593338","20.056608","13.680926","13.425217","16.128983","18.929022",
"140000000.000000","43.672736","11.861092","20.250091","13.928401","13.670568","16.372387","19.110504",
"142000000.000000","44.538770","12.133322","20.440397","14.178359","13.917691","16.614388","19.292091",
"144000000.000000","45.414486","12.411223","20.632342","14.432700","14.168729","16.859259","19.474778",
"146000000.000000","46.296700","12.693996","20.831602","14.689824","14.422563","17.103628","19.657190",
"148000000.000000","47.189954","12.980773","21.030219","14.949950","14.675744","17.348292","19.840453",
"150000000.000000","48.088266","13.272918","21.229997","15.213367","14.934793","17.593431","20.023621",
"152000000.000000","48.991149","13.568571","21.430625","15.480971","15.197031","17.839072","20.206355",
"154000000.000000","49.904284","13.869272","21.631044","15.749660","15.464608","18.085654","20.389268",
"156000000.000000","50.824488","14.175883","21.831602","16.022174","15.735081","18.332435","20.573348",
"158000000.000000","51.748431","14.489186","22.031023","16.300335","16.022534","18.580047","20.757640",
"160000000.000000","52.684070","14.799510","22.232243","16.581782","16.296523","18.828431","20.942110",
"162000000.000000","53.624555","15.118203","22.432920","16.870114","16.583831","19.076622","21.127374",
"164000000.000000","54.575644","15.441411","22.634534","17.163672","16.865405","19.325112","21.313114",
"166000000.000000","55.526630","15.769294","22.835150","17.462677","17.157915","19.574917","21.499323",
"168000000.000000","56.484853","16.103769","23.036502","17.763447","17.456765","19.824555","21.684530",
"170000000.000000","57.446226","16.442563","23.238139","18.070504","17.761496","20.074993","21.870537",
"172000000.000000","58.416119","16.780215","23.440746","18.384934","18.067554","20.332494","22.057051",
"174000000.000000","59.392893","17.125917","23.643367","18.707064","18.379062","20.590141","22.243208",
"176000000.000000","60.375866","17.482082","23.846674","19.035649","18.698251","20.841677","22.430699",
"178000000.000000","61.372112","17.839831","24.050240","19.373677","19.025471","21.087597","22.616069",
"180000000.000000","62.371582","18.202758","24.255510","19.718005","19.352229","21.341466","22.803992",
"182000000.000000","63.377209","18.571567","24.462306","20.069798","19.704804","21.595862","22.991866",
"184000000.000000","64.392179","18.946623","24.669654","20.434794","20.053428","21.851828","23.180948",
"186000000.000000","65.412957","19.324855","24.876611","20.792754","20.405930","22.115989","23.370763",
"188000000.000000","66.432152","19.706610","25.084866","21.169126","20.770489","22.369225","23.560265",
"190000000.000000","67.460183","20.095827","25.293983","21.547888","21.144592","22.629798","23.749099",
"192000000.000000","68.493884","20.491772","25.503218","21.936233","21.526195","22.888011","23.939263",
"194000000.000000","69.553492","20.893478","25.712701","22.338229","21.918561","23.141427","24.132277",
"196000000.000000","70.620138","21.304399","25.923830","22.748092","22.320167","23.399507","24.320542",
"198000000.000000","71.689574","21.720506","26.136578","23.171703","22.730339","23.657270","24.514665",
"200000000.000000","72.768229","22.137872","26.348971","23.598562","23.153699","23.915572","24.708266",
