"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.354999","0.107275","0.155819","0.155715","0.155600","0.207853","0.146819",
"4000000.000000","0.713744","0.213891","0.312682","0.312270","0.311456","0.415929","0.292176",
"6000000.000000","1.075859","0.322537","0.470549","0.468322","0.468275","0.623859","0.438347",
"8000000.000000","1.447968","0.434348","0.627948","0.625044","0.625735","0.831776","0.584344",
"10000000.000000","1.820087","0.547592","0.785689","0.781814","0.782462","1.040476","0.730732",
"12000000.000000","2.204981","0.663047","0.943333","0.939777","0.940901","1.248521","0.879273",
"14000000.000000","2.587880","0.779297","1.102084","1.097685","1.097723","1.456086","1.025994",
"16000000.000000","2.974427","0.897209","1.261036","1.255753","1.254972","1.664687","1.174224",
"18000000.000000","3.371063","1.016199","1.420995","1.415199","1.412339","1.874371","1.321596",
"20000000.000000","3.774257","1.134586","1.580521","1.575228","1.570281","2.082237","1.469589",
"22000000.000000","4.183260","1.253907","1.740044","1.734529","1.728147","2.290961","1.617846",
"24000000.000000","4.594398","1.374050","1.900232","1.895430","1.887659","2.499965","1.767891",
"26000000.000000","5.013831","1.494843","2.061162","2.055604","2.048136","2.708928","1.916886",
"28000000.000000","5.434036","1.616722","2.222877","2.215830","2.208363","2.918426","2.066627",
"30000000.000000","5.865073","1.739268","2.386160","2.376445","2.368801","3.127314","2.216467",
"32000000.000000","6.303532","1.862967","2.548991","2.537558","2.529855","3.335942","2.367265",
"34000000.000000","6.744863","1.987784","2.711851","2.698471","2.691673","3.545321","2.519081",
"36000000.000000","7.194843","2.112385","2.875536","2.861459","2.854266","3.755069","2.671686",
"38000000.000000","7.643821","2.237897","3.041124","3.023546","3.016635","3.965926","2.823918",
"40000000.000000","8.100957","2.364757","3.206762","3.185615","3.178730","4.175710","2.976488",
"42000000.000000","8.563034","2.492365","3.374196","3.348886","3.342120","4.385848","3.128968",
"44000000.000000","9.036628","2.620744","3.541035","3.512955","3.505692","4.596361","3.282425",
"46000000.000000","9.513877","2.750110","3.707656","3.677698","3.668945","4.807623","3.436385",
"48000000.000000","9.999795","2.881038","3.874646","3.843983","3.833473","5.018156","3.590601",
"50000000.000000","10.488602","3.011944","4.043028","4.009671","3.998510","5.229302","3.745462",
"52000000.000000","10.982178","3.144262","4.212205","4.175612","4.163931","5.440391","3.900883",
"54000000.000000","11.483192","3.277703","4.380268","4.342798","4.330017","5.651356","4.057285",
"56000000.000000","11.992385","3.412371","4.549367","4.511176","4.496321","5.863702","4.213780",
"58000000.000000","12.502183","3.548203","4.718205","4.680484","4.663573","6.075387","4.370787",
"60000000.000000","13.020467","3.685121","4.887993","4.849307","4.833202","6.287263","4.528399",
"62000000.000000","13.544812","3.824284","5.058996","5.019207","5.003085","6.498678","4.687175",
"64000000.000000","14.074038","3.964142","5.231437","5.189671","5.175036","6.711354","4.845936",
"66000000.000000","14.613138","4.105593","5.403432","5.361036","5.347453","6.923569","5.005745",
"68000000.000000","15.157369","4.248816","5.576490","5.533482","5.520346","7.135954","5.166184",
"70000000.000000","15.704851","4.393047","5.749478","5.708041","5.696069","7.348561","5.326900",
"72000000.000000","16.261145","4.539281","5.923730","5.881418","5.871120","7.561365","5.488284",
"74000000.000000","16.826108","4.687322","6.100126","6.055664","6.046183","7.775537","5.651571",
"76000000.000000","17.393328","4.838100","6.276596","6.230829","6.222213","7.988890","5.814432",
"78000000.000000","17.972784","4.990003","6.453671","6.407330","6.399493","8.202357","5.977416",
"80000000.000000","18.556089","5.143947","6.631606","6.585062","6.575984","8.416148","6.141481",
"82000000.000000","19.145977","5.299527","6.810976","6.762677","6.754863","8.631158","6.306127",
"84000000.000000","19.740141","5.456841","6.991149","6.941514","6.933417","8.844797","6.472827",
"86000000.000000","20.342282","5.616529","7.173591","7.121399","7.114063","9.058835","6.639164",
"88000000.000000","20.952984","5.779905","7.355315","7.302842","7.296188","9.272953","6.807706",
"90000000.000000","21.569926","5.944455","7.538089","7.485206","7.476921","9.487384","6.975211",
"92000000.000000","22.195741","6.111297","7.722234","7.670720","7.660496","9.702945","7.143928",
"94000000.000000","22.826838","6.280521","7.907750","7.855598","7.843642","9.918371","7.313518",
"96000000.000000","23.461756","6.452616","8.095097","8.041286","8.028925","10.134008","7.484729",
"98000000.000000","24.094721","6.626810","8.283360","8.228322","8.213620","10.350057","7.655949",
"100000000.000000","24.726913","6.804550","8.472415","8.416732","8.400356","10.566864","7.828082",
"102000000.000000","25.383412","6.983902","8.662016","8.608540","8.588778","10.782988","8.001068",
"104000000.000000","26.044905","7.166734","8.853972","8.801145","8.777959","10.999480","8.174971",
"106000000.000000","26.711637","7.352142","9.047898","8.995645","8.968034","11.216404","8.349763",
"108000000.000000","27.387436","7.541199","9.242533","9.192238","9.159418","11.433545","8.526282",
"110000000.000000","28.071136","7.733332","9.438303","9.388769","9.353834","11.652125","8.703699",
"112000000.000000","28.761041","7.928423","9.635815","9.586095","9.550768","11.869074","8.882141",
"114000000.000000","29.454995","8.126797","9.834950","9.783842","9.748671","12.087165","9.062474",
"116000000.000000","30.157128","8.328288","10.036618","9.983318","9.947108","12.305579","9.243736",
"118000000.000000","30.865897","8.534017","10.239533","10.185235","10.147347","12.524995","9.426670",
"120000000.000000","31.577929","8.743114","10.443624","10.388386","10.350022","12.744159","9.610838",
"122000000.000000","32.300211","8.955483","10.649401","10.594255","10.555151","12.963317","9.796819",
"124000000.000000","33.029424","9.171186","10.856404","10.800763","10.760148","13.184174","9.984359",
"126000000.000000","33.765314","9.391032","11.066212","11.009154","10.968263","13.404662","10.173798",
"128000000.000000","34.506866","9.615733","11.276951","11.219856","11.178439","13.625483","10.366308",
"130000000.000000","35.257991","9.843936","11.489715","11.433374","11.390735","13.846586","10.559515",
"132000000.000000","36.013114","10.075339","11.705324","11.649017","11.603425","14.068353","10.755226",
"134000000.000000","36.774278","10.310096","11.923466","11.866307","11.817393","14.289938","10.953799",
"136000000.000000","37.545081","10.549839","18.021291","12.086576","12.033116","14.512525","17.066924",
"138000000.000000","38.322723","10.793479","18.200035","12.309125","12.251762","14.735222","17.232434",
"140000000.000000","39.104266","11.040657","18.378504","12.535274","12.473855","14.958355","17.398983",
"142000000.000000","39.892788","11.292528","18.557804","12.762658","12.698479","15.182109","17.564875",
"144000000.000000","40.688388","11.549563","18.738064","12.992501","12.927146","15.406474","17.731021",
"146000000.000000","41.488181","11.810638","18.918631","13.225423","13.158881","15.630683","17.897113",
"148000000.000000","42.296900","12.076325","19.099566","13.462053","13.394332","15.855148","18.063448",
"150000000.000000","43.114247","12.345604","19.279996","13.700841","13.632265","16.080341","18.232031",
"152000000.000000","43.935864","12.620837","19.461376","13.942313","13.871973","16.306306","18.398664",
"154000000.000000","44.764456","12.898834","19.642940","14.187792","14.115943","16.532914","18.566249",
"156000000.000000","45.600031","13.181429","19.825686","14.437540","14.363812","16.759502","18.734133",
"158000000.000000","46.442900","13.469144","20.008103","14.691475","14.615199","16.986789","18.902301",
"160000000.000000","47.290447","13.760817","20.190999","14.948555","14.870505","17.214646","19.070313",
"162000000.000000","48.143536","14.056777","20.374564","15.209665","15.129453","17.444220","19.239895",
"164000000.000000","48.979712","14.357129","20.558366","15.476172","15.388789","17.672564","19.409568",
"166000000.000000","49.825035","14.663707","20.743546","15.746233","15.652545","17.901351","19.579270",
"168000000.000000","50.669829","14.974357","20.928851","16.021415","15.921461","18.130000","19.749010",
"170000000.000000","51.518077","15.288606","21.113352","16.302768","16.198871","18.361059","19.918997",
"172000000.000000","52.380572","15.609029","21.298915","16.587906","16.484621","18.591391","20.088823",
"174000000.000000","53.248324","15.933254","21.485000","16.879544","16.768367","18.821784","20.260292",
"176000000.000000","54.118581","16.261853","21.671318","17.176606","17.058241","19.053205","20.431978",
"178000000.000000","55.002228","16.595666","21.858997","17.480971","17.356096","19.285752","20.603936",
"180000000.000000","55.889524","16.933976","22.047246","17.795007","17.660098","19.518676","20.775899",
"182000000.000000","56.783861","17.277049","22.235134","18.117059","17.971531","19.752147","20.947415",
"184000000.000000","57.685919","17.624145","22.423880","18.446659","18.290963","19.986330","21.121405",
"186000000.000000","58.594181","17.975980","22.613486","18.782524","18.615988","20.222215","21.294761",
"188000000.000000","59.506850","18.334293","22.803805","19.126160","18.950758","20.457060","21.468437",
"190000000.000000","60.436995","18.696063","22.994032","19.479798","19.296080","20.693352","21.642459",
"192000000.000000","61.393219","19.061535","23.185726","19.841584","19.648850","20.929818","21.816791",
"194000000.000000","62.358595","19.433131","23.378037","20.212186","20.010016","21.167824","21.992108",
"196000000.000000","63.330853","19.809728","23.569791","20.590996","20.379634","21.405351","22.168333",
"198000000.000000","64.308138","20.190273","23.762980","20.978688","20.758034","21.643335","22.344253",
"200000000.000000","65.294660","20.575180","23.956560","27.291056","21.155521","21.881888","22.519746",
