"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.643565","0.358100","0.175295","0.210014","0.332593","0.167444","0.154546",
"4000000.000000","1.468172","0.791212","0.366602","0.446010","0.759679","0.362744","0.326373",
"6000000.000000","2.480902","1.432559","0.612909","0.635673","1.256908","0.611855","0.558189",
"8000000.000000","3.191775","1.690790","0.756762","0.928631","1.689239","0.771607","0.683182",
"10000000.000000","4.632904","2.881042","1.130290","1.108493","2.372716","1.151470","1.040334",
"12000000.000000","5.283105","3.085086","1.268001","1.350272","2.608990","1.303891","1.169091",
"14000000.000000","5.982629","3.335689","1.419265","1.782593","2.959808","1.466397","1.305573",
"16000000.000000","6.733286","3.631670","1.587132","1.953114","3.570878","1.641086","1.453652",
"18000000.000000","9.118451","5.765422","2.265734","2.143958","4.854203","2.146404","2.092233",
"20000000.000000","9.751995","5.958918","2.414199","2.360172","5.061447","2.303971","2.235872",
"22000000.000000","10.416971","6.177657","2.568100","2.609421","5.302160","2.467590","2.383480",
"24000000.000000","11.111952","6.422383","2.728743","2.907115","5.593876","2.638173","2.534362",
"26000000.000000","11.838419","6.695193","2.896409","3.769478","5.952163","2.817094","2.688733",
"28000000.000000","12.593654","6.993243","3.071728","3.946294","6.382787","3.004205","2.846874",
"30000000.000000","13.382088","7.320159","3.254556","4.130831","6.904234","3.200320","3.011152",
"32000000.000000","14.201572","7.674546","3.447126","4.323706","7.673889","3.405532","3.181162",
"34000000.000000","15.052822","12.460189","5.014810","4.525639","9.955097","4.518726","4.682049",
"36000000.000000","15.935543","12.672839","5.177404","4.737549","10.161655","4.700767","4.837506",
"38000000.000000","20.295314","12.892674","5.342352","4.962571","10.380300","4.886175","4.995430",
"40000000.000000","21.010865","13.127352","5.509756","5.203065","10.617080","5.073806","5.154545",
"42000000.000000","21.747158","13.370150","5.679958","5.460172","10.870242","5.265116","5.314979",
"44000000.000000","22.502380","13.634475","5.852086","5.737987","11.143615","5.459906","5.476944",
"46000000.000000","23.278362","13.914042","6.028925","6.041185","11.441797","5.657828","5.640410",
"48000000.000000","24.071077","14.209664","6.207485","6.373569","11.770020","5.859829","5.805506",
"50000000.000000","24.882969","14.518779","6.387758","6.738327","12.133838","6.065512","5.971955",
"52000000.000000","25.714242","14.845949","6.570961","8.530994","12.533631","6.274920","6.140598",
"54000000.000000","26.563663","15.190224","6.757510","8.719923","12.971113","6.487847","6.311026",
"56000000.000000","27.433610","15.550809","6.947532","8.910790","13.446546","6.703917","6.483368",
"58000000.000000","28.320140","15.926952","7.140906","9.105657","13.962308","6.923776","6.658216",
"60000000.000000","29.226157","16.318924","7.339669","9.303588","14.533445","7.147849","6.835637",
"62000000.000000","30.151953","16.729074","7.540583","9.505180","15.199033","7.375570","7.016687",
"64000000.000000","31.095494","17.150945","7.745962","9.711399","16.101899","7.606377","7.201177",
"66000000.000000","32.058158","17.590199","7.955705","9.921597","18.379429","7.841168","7.389976",
"68000000.000000","33.039913","25.437262","11.072801","10.136444","20.716143","10.005815","10.468330",
"70000000.000000","34.039260","25.707152","11.246880","10.357414","20.933943","10.214356","10.632137",
"72000000.000000","35.056694","25.949399","11.422442","10.582454","21.157114","10.423824","10.796908",
"74000000.000000","36.091501","26.200123","11.598722","10.813778","21.384713","10.633505","10.962597",
"76000000.000000","45.684111","26.459543","11.776323","11.051499","21.618191","10.846280","11.128426",
"78000000.000000","46.504586","26.726573","11.953907","11.295979","21.860641","11.058996","11.294358",
"80000000.000000","47.335926","27.001638","12.133401","11.548607","22.110202","11.273163","11.461311",
"82000000.000000","48.177263","27.285833","12.313370","11.809412","22.369125","11.488558","11.628409",
"84000000.000000","49.027684","27.578004","12.495725","12.080717","22.637618","11.705003","11.796511",
"86000000.000000","49.888321","27.877025","12.678231","12.362097","22.916679","11.922954","11.965165",
"88000000.000000","50.757898","28.186893","12.861451","12.655481","23.208563","12.142307","12.134540",
