"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.643928","0.357819","0.174330","0.208389","0.342572","0.165186","0.152724",
"4000000.000000","1.469319","0.774287","0.361745","0.450470","0.800219","0.358188","0.323069",
"6000000.000000","2.484871","1.437488","0.605217","0.639749","1.274025","0.605076","0.552468",
"8000000.000000","3.200382","1.698501","0.748653","0.964816","1.709398","0.764510","0.676709",
"10000000.000000","4.629661","2.836789","1.122866","1.144432","2.411421","1.140749","1.028714",
"12000000.000000","5.283694","3.043944","1.259947","1.389129","2.647163","1.293123","1.153112",
"14000000.000000","5.987616","3.294773","1.409973","1.880710","2.999417","1.454752","1.286921",
"16000000.000000","6.742022","3.590281","1.576712","2.048600","3.609198","1.629310","1.433213",
"18000000.000000","9.118665","5.979215","2.256766","2.239346","4.938485","2.134662","2.061827",
"20000000.000000","9.754948","6.171826","2.404979","2.455707","5.146199","2.292577","2.199405",
"22000000.000000","10.421002","6.389678","2.557522","2.706893","5.391191","2.456467","2.342110",
"24000000.000000","11.117255","6.634789","2.717825","3.004582","5.682793","2.627691","2.489387",
"26000000.000000","11.844796","6.909696","2.886414","3.801647","6.038017","2.806216","2.640899",
"28000000.000000","12.602047","7.206725","3.060275","3.977367","6.468023","2.995255","2.797236",
"30000000.000000","13.391984","7.531976","3.241952","4.162651","6.985990","3.191362","2.960921",
"32000000.000000","14.214448","7.886338","3.432318","4.354234","7.754285","3.396303","3.130332",
"34000000.000000","15.070216","12.644392","5.008038","4.554847","9.785390","4.499778","4.634601",
"36000000.000000","15.955774","12.856343","5.171553","4.767839","9.992948","4.682000","4.786306",
"38000000.000000","20.278821","13.081868","5.336714","4.991507","10.213206","4.868970","4.940947",
"40000000.000000","21.000218","13.321960","5.509185","5.230457","10.447795","5.056952","5.095749",
"42000000.000000","21.739471","13.577643","5.681529","5.484936","10.696573","5.247630","5.252233",
"44000000.000000","22.494077","13.849432","5.851589","5.759788","10.961766","5.442539","5.410931",
