"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.642294","0.329068","0.173489","0.204349","0.350951","0.165928","0.154024",
"4000000.000000","1.463833","0.759131","0.362285","0.444459","0.761829","0.359909","0.324629",
"6000000.000000","2.471628","1.395956","0.606354","0.633759","1.228474","0.609250","0.555139",
"8000000.000000","3.180569","1.653139","0.749805","0.937578","1.656751","0.768398","0.680217",
"10000000.000000","4.616707","2.849931","1.120935","1.116890","2.419300","1.148946","1.035433",
"12000000.000000","5.265658","3.053056","1.257438","1.359179","2.652860","1.300491","1.163263",
"14000000.000000","5.963265","3.302905","1.407912","1.820511","3.000300","1.461994","1.299414",
"16000000.000000","6.709930","3.596870","1.575144","1.989384","3.605994","1.635319","1.446526",
"18000000.000000","9.090814","5.792976","2.251285","2.177795","5.054981","2.142104","2.080201",
"20000000.000000","9.722489","5.993181","2.398269","2.391845","5.264990","2.299274","2.223089",
"22000000.000000","10.384593","6.218387","2.551536","2.638397","5.507836","2.462251","2.369770",
"24000000.000000","11.075957","6.468367","2.712082","2.932229","5.797108","2.632022","2.520180",
"26000000.000000","11.797859","6.744765","2.879472","3.287582","6.149761","2.809760","2.674010",
"28000000.000000","12.550992","7.046561","3.053976","4.036813","6.576789","2.996431","2.832413",
"30000000.000000","13.336363","7.373797","3.236209","4.220541","7.095405","3.191838","2.995950",
"32000000.000000","14.154101","7.728059","3.427552","4.412431","7.861003","3.395701","3.165719",
"34000000.000000","15.002678","12.741764","4.995369","4.613371","10.083111","4.510742","4.673363",
"36000000.000000","15.881967","12.953791","5.158395","4.825390","10.288821","4.692724","4.828398",
"38000000.000000","20.224504","13.179630","5.322477","5.049409","10.509704","4.876687","4.985169",
"40000000.000000","20.940062","13.419773","5.489815","5.286846","10.743941","5.063674","5.143521",
"42000000.000000","21.673788","13.675778","5.659358","5.541613","10.995288","5.253670","5.303741",
"44000000.000000","22.426990","13.946696","5.831978","5.816453","11.266467","5.447184","5.464899",
"46000000.000000","23.198491","14.234837","6.007099","6.115832","11.561323","5.644105","5.627252",
"48000000.000000","23.989091","14.536621","6.183615","6.444674","11.886056","5.844300","5.791586",
"50000000.000000","24.798307","14.854332","6.363416","6.806742","12.244344","6.048742","5.957613",
"52000000.000000","25.625824","15.189213","6.546840","8.470992","12.639242","6.257378","6.124820",
"54000000.000000","26.472872","15.540139","6.732599","8.658819","13.071804","6.468825","6.294472",
"56000000.000000","27.340094","15.908130","6.921712","8.849318","13.542552","6.684339","6.466133",
"58000000.000000","28.225650","16.294000","7.114703","9.043133","14.055720","6.903793","6.640217",
"60000000.000000","29.129630","16.694973","7.311331","9.239761","14.624222","7.126832","6.817438",
