"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8 [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.640851","0.357604","0.174382","0.216284","0.372124","0.166289","0.154267",
"4000000.000000","1.459284","0.789070","0.364169","0.448013","0.789185","0.361023","0.325514",
"6000000.000000","2.467219","1.426168","0.610247","0.636952","1.227026","0.609292","0.557053",
"8000000.000000","3.175886","1.684261","0.753782","0.929497","1.655876","0.768353","0.681791",
"10000000.000000","4.608544","2.872566","1.127642","1.108846","2.391559","1.147871","1.038208",
"12000000.000000","5.256518","3.076509","1.264179","1.350603","2.629297","1.299699","1.166722",
"14000000.000000","5.953519","3.327538","1.414290","1.832872","2.982042","1.461604","1.303071",
"16000000.000000","6.700037","3.623256","1.581989","2.001241","3.591923","1.635807","1.450235",
"18000000.000000","9.074516","5.800250","2.259952","2.190204","4.851336","2.139134","2.090872",
"20000000.000000","9.705808","6.000754","2.408500","2.403854","5.057696","2.296004","2.234007",
"22000000.000000","10.368100","6.226139","2.563004","2.650294","5.299049","2.458872","2.380777",
"24000000.000000","11.059490","6.477279","2.724942","2.943811","5.588843","2.629210","2.531486",
"26000000.000000","11.781706","6.753616","2.893467","3.768278","5.942144","2.806924","2.685422",
"28000000.000000","12.534481","7.056818","3.068701","3.945194","6.369492","2.992926","2.843412",
"30000000.000000","13.320003","7.386980","3.252618","4.129812","6.888319","3.188432","3.006841",
"32000000.000000","14.136468","7.750111","3.444981","4.322022","7.655278","3.392740","3.176934",
"34000000.000000","14.984253","12.790864","5.014724","4.522835","10.023161","4.505177","4.684208",
"36000000.000000","15.862289","13.003263","5.178094","4.734730","10.228236","4.685932","4.838929",
"38000000.000000","20.202535","13.229328","5.343395","4.957999","10.444505","4.870184","4.995074",
"40000000.000000","20.916552","13.471020","5.511085","5.195154","10.673947","5.056270","5.153262",
"42000000.000000","21.645793","13.726702","5.681228","5.448651","10.920005","5.246590","5.313251",
"44000000.000000","22.396608","13.997871","5.852614","5.721717","11.185308","5.440205","5.475028",
"46000000.000000","23.166218","14.284806","6.027696","6.018823","11.475603","5.637200","5.637563",
"48000000.000000","23.954619","14.586091","6.205838","6.345358","11.794918","5.837896","5.801662",
"50000000.000000","24.763359","14.903201","6.387694","8.098636","12.147556","6.041668","5.967440",
"52000000.000000","25.589750","15.236918","6.572693","8.283511","12.537019","6.249715","6.134888",
"54000000.000000","26.435622","15.583860","6.760539","8.470846","12.965245","6.461492","6.304801",
"56000000.000000","27.300014","15.949002","6.951470","8.661348","13.432981","6.678003","6.476810",
"58000000.000000","28.184347","16.328477","7.146987","8.854933","13.943652","6.897148","6.651040",
"60000000.000000","29.086921","16.723628","7.345379","9.052410","14.510282","7.120455","6.827958",
"62000000.000000","30.007765","17.131233","7.548137","9.253092","15.171934","7.347190","7.008526",
"64000000.000000","30.947494","17.558674","7.754786","9.458107","16.073051","7.577182","7.192615",
"66000000.000000","31.904746","18.000675","7.965815","9.667427","18.274525","7.809960","7.380754",
"68000000.000000","32.881545","26.021956","11.096881","9.882039","20.711423","9.979543","10.470127",
"70000000.000000","33.876238","26.289888","11.270537","10.101772","20.916645","10.187603","10.632483",
"72000000.000000","34.887145","26.530822","11.444422","10.326497","21.127744","10.396006","10.795749",
"74000000.000000","35.918577","26.781128","11.619400","10.558084","21.343549","10.605629","10.959304",
"76000000.000000","45.449607","27.039804","11.794610","10.796172","21.564398","10.816963","11.123965",
"78000000.000000","46.267328","27.306468","11.971291","11.040715","21.791871","11.028545","11.289788",
