"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.800000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.744186","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.780488","0.509804","1.000000","0.980392","0.500000","0.500000",
"408.000000","0.994975","0.735632","0.505882","1.000000","0.982353","0.500000","0.500000",
"822.000000","0.997555","0.735632","0.501639","0.911475","0.960656","0.500000","0.500000",
"1740.000000","0.998785","0.722144","0.500870","0.900870","0.975652","0.500000","0.500000",
"3738.000000","0.999426","0.742029","0.500448","0.828700","0.995516","0.500000","0.500000",
"7516.000000","0.999733","0.731951","0.500455","0.871129","1.000000","0.500000","0.500000",
"15172.000000","0.999867","0.728178","0.500230","0.808966","0.997241","0.500000","0.500000",
"30726.000000","0.999934","0.730255","0.500118","0.877220","0.998579","0.500000","0.500000",
"62232.000000","0.999967","0.730125","0.500060","0.867893","0.997716","0.500000","0.500000",
"126270.000000","0.999984","0.731723","0.500030","0.834565","0.998456","0.500000","0.500000",
"256278.000000","0.999992","0.730182","0.500015","0.818726","0.999453","0.500000","0.500000",
"520240.000000","0.999996","0.731163","0.500008","0.817736","0.997944","0.500000","0.500000",
"1056322.000000","0.999998","0.731473","0.500004","0.764221","0.995175","0.500000","0.500000",
"2144976.000000","0.999999","0.730968","0.500002","0.782954","0.994958","0.500000","0.500000",
"4355706.000000","1.000000","0.731284","0.500001","0.796665","0.993704","0.500000","0.500000",
"8844858.000000","1.000000","0.731050","0.500000","0.805838","0.994275","0.500000","0.500000",
"17961078.000000","1.000000","0.731101","0.500000","0.772101","0.990553","0.500000","0.500000",
"36473442.000000","1.000000","0.731115","0.500000","0.773845","0.990693","0.500000","0.500000",
"74066548.000000","1.000000","0.731082","0.500000","0.778810","0.989474","0.500000","0.500000",
"150406842.000000","1.000000","0.731045","0.500000","0.742230","0.985256","0.000000","0.500000",
"305431228.000000","1.000000","0.731040","0.500000","0.754668","0.986261","0.000000","0.500000",
"0.000000","0.000000","0.731056","0.500000","0.740193","0.987965","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.740747",
