"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.727273","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.727273","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.719101","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.725212","0.505882","1.000000","0.988235","0.500000","0.500000",
"822.000000","0.997555","0.719101","0.501639","0.983607","0.996721","0.500000","0.500000",
"1740.000000","0.998785","0.729345","0.500870","0.885217","0.996522","0.500000","0.500000",
"3738.000000","0.999426","0.734840","0.500448","0.899552","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.732475","0.500455","0.860200","1.000000","0.500000","0.500000",
"15172.000000","0.999867","0.730450","0.500230","0.808276","0.997471","0.500000","0.500000",
"30726.000000","0.999934","0.730190","0.500118","0.867393","0.992186","0.500000","0.500000",
"62232.000000","0.999967","0.729572","0.500060","0.864587","0.999399","0.500000","0.500000",
"126270.000000","0.999984","0.729962","0.500030","0.865726","0.999970","0.500000","0.500000",
"256278.000000","0.999992","0.731021","0.500015","0.870892","0.994406","0.500000","0.500000",
"520240.000000","0.999996","0.731257","0.500008","0.789653","0.993071","0.500000","0.500000",
"1056322.000000","0.999998","0.730788","0.500004","0.810433","0.998034","0.500000","0.500000",
"2144976.000000","0.999999","0.730965","0.500002","0.805139","0.996790","0.500000","0.500000",
"4355706.000000","1.000000","0.731208","0.500001","0.801266","0.991353","0.500000","0.500000",
"8844858.000000","1.000000","0.731090","0.500000","0.791412","0.995717","0.500000","0.500000",
"17961078.000000","1.000000","0.731062","0.500000","0.778992","0.991206","0.500000","0.500000",
"36473442.000000","1.000000","0.731069","0.500000","0.751711","0.990319","0.500000","0.500000",
"74066548.000000","1.000000","0.731051","0.500000","0.758709","0.989244","0.500000","0.500000",
"150406842.000000","1.000000","0.731094","0.500000","0.746683","0.986706","0.000000","0.500000",
"305431228.000000","1.000000","0.731068","0.500000","0.742486","0.987011","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.743388","0.985315","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.711031",
