"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.800000","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.761905","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.703297","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.735632","0.505882","0.988235","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.735632","0.501639","0.940984","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.745269","0.500870","0.864348","0.998261","0.500000","0.500000",
"3738.000000","0.999426","0.739884","0.500448","0.904036","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.730385","0.500455","0.892532","0.993169","0.500000","0.500000",
"15172.000000","0.999867","0.732606","0.500230","0.851034","0.995172","0.500000","0.500000",
"30726.000000","0.999934","0.733327","0.500118","0.891901","0.998224","0.500000","0.500000",
"62232.000000","0.999967","0.734478","0.500060","0.877810","0.999639","0.500000","0.500000",
"126270.000000","0.999984","0.733163","0.500030","0.845860","0.999879","0.500000","0.500000",
"256278.000000","0.999992","0.732033","0.500015","0.816689","0.995698","0.500000","0.500000",
"520240.000000","0.999996","0.731735","0.500008","0.844585","0.995210","0.500000","0.500000",
"1056322.000000","0.999998","0.731200","0.500004","0.832518","0.994962","0.500000","0.500000",
"2144976.000000","0.999999","0.731306","0.500002","0.784761","0.990523","0.500000","0.500000",
"4355706.000000","1.000000","0.731099","0.500001","0.797369","0.989730","0.500000","0.500000",
"8844858.000000","1.000000","0.731003","0.500000","0.781718","0.990513","0.500000","0.500000",
"17961078.000000","1.000000","0.731009","0.500000","0.757913","0.990872","0.500000","0.500000",
"36473442.000000","1.000000","0.731065","0.500000","0.784159","0.989273","0.500000","0.500000",
"74066548.000000","1.000000","0.731110","0.500000","0.781341","0.987801","0.500000","0.500000",
"150406842.000000","1.000000","0.731026","0.500000","0.747816","0.986348","0.000000","0.500000",
"305431228.000000","1.000000","0.731054","0.500000","0.750966","0.987711","0.000000","0.500000",
"0.000000","0.000000","0.731046","0.500000","0.749257","0.985991","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
