"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.800000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.695652","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.680851","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.723164","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.737752","0.505882","0.994118","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.726241","0.501639","0.898361","0.996721","0.500000","0.500000",
"1740.000000","0.998785","0.730906","0.500870","0.880000","0.993043","0.500000","0.500000",
"3738.000000","0.999426","0.731951","0.500448","0.874439","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.732606","0.500455","0.855647","0.997723","0.500000","0.500000",
"15172.000000","0.999867","0.731625","0.500230","0.874943","0.999310","0.500000","0.500000",
"30726.000000","0.999934","0.730939","0.500118","0.810798","0.999290","0.500000","0.500000",
"62232.000000","0.999967","0.731412","0.500060","0.843731","0.997896","0.500000","0.500000",
"126270.000000","0.999984","0.730858","0.500030","0.860881","0.998970","0.500000","0.500000",
"256278.000000","0.999992","0.731029","0.500015","0.826113","0.999681","0.500000","0.500000",
"520240.000000","0.999996","0.730790","0.500008","0.773206","0.996878","0.500000","0.500000",
"1056322.000000","0.999998","0.730758","0.500004","0.832693","0.998167","0.500000","0.500000",
"2144976.000000","0.999999","0.730995","0.500002","0.820931","0.993423","0.500000","0.500000",
"4355706.000000","1.000000","0.730935","0.500001","0.810774","0.990441","0.500000","0.500000",
"8844858.000000","1.000000","0.730848","0.500000","0.785730","0.988672","0.500000","0.500000",
"17961078.000000","1.000000","0.731081","0.500000","0.781923","0.988557","0.500000","0.500000",
"36473442.000000","1.000000","0.731111","0.500000","0.786099","0.989940","0.500000","0.500000",
"74066548.000000","1.000000","0.731036","0.500000","0.771276","0.988095","0.500000","0.500000",
"150406842.000000","1.000000","0.731085","0.500000","0.761452","0.984758","0.000000","0.500000",
"305431228.000000","1.000000","0.731084","0.500000","0.764866","0.986277","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.724964","0.986184","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.730948",
