"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.744186","0.514706","1.000000","0.985294","0.500000","0.500000",
"198.000000","0.989691","0.719101","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.703297","0.505882","0.994118","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.723164","0.501639","0.888525","0.986885","0.500000","0.500000",
"1740.000000","0.998785","0.719101","0.500870","0.853913","1.000000","0.500000","0.500000",
"3738.000000","0.999426","0.731951","0.500448","0.812556","1.000000","0.500000","0.500000",
"7516.000000","0.999733","0.733262","0.500455","0.823315","0.998179","0.500000","0.500000",
"15172.000000","0.999867","0.734313","0.500230","0.851494","0.999310","0.500000","0.500000",
"30726.000000","0.999934","0.733721","0.500118","0.841582","0.997158","0.500000","0.500000",
"62232.000000","0.999967","0.730320","0.500060","0.877569","0.996574","0.500000","0.500000",
"126270.000000","0.999984","0.731690","0.500030","0.835261","0.999425","0.500000","0.500000",
"256278.000000","0.999992","0.730654","0.500015","0.817100","0.998723","0.500000","0.500000",
"520240.000000","0.999996","0.730752","0.500008","0.848042","0.993984","0.500000","0.500000",
"1056322.000000","0.999998","0.730713","0.500004","0.820071","0.994207","0.500000","0.500000",
"2144976.000000","0.999999","0.731224","0.500002","0.793323","0.994664","0.500000","0.500000",
"4355706.000000","1.000000","0.731086","0.500001","0.814622","0.995063","0.500000","0.500000",
"8844858.000000","1.000000","0.731083","0.500000","0.779233","0.989251","0.500000","0.500000",
"17961078.000000","1.000000","0.730954","0.500000","0.792568","0.987925","0.500000","0.500000",
"36473442.000000","1.000000","0.731119","0.500000","0.781499","0.984572","0.500000","0.500000",
"74066548.000000","1.000000","0.731033","0.500000","0.772514","0.984001","0.500000","0.500000",
"150406842.000000","1.000000","0.731044","0.500000","0.735710","0.986963","0.000000","0.500000",
"305431228.000000","1.000000","0.731072","0.500000","0.754255","0.988502","0.000000","0.500000",
"0.000000","0.000000","0.731059","0.500000","0.748046","0.985828","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.732187",
