"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.666667","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.744186","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.699454","0.505882","0.994118","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.719101","0.501639","0.924590","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.726241","0.500870","0.833043","1.000000","0.500000","0.500000",
"3738.000000","0.999426","0.729345","0.500448","0.890583","0.998206","0.500000","0.500000",
"7516.000000","0.999733","0.733787","0.500455","0.855647","0.999089","0.500000","0.500000",
"15172.000000","0.999867","0.731821","0.500230","0.865517","0.999770","0.500000","0.500000",
"30726.000000","0.999934","0.729735","0.500118","0.845607","0.997750","0.500000","0.500000",
"62232.000000","0.999967","0.733163","0.500060","0.803161","0.998077","0.500000","0.500000",
"126270.000000","0.999984","0.732508","0.500030","0.825601","0.998122","0.500000","0.500000",
"256278.000000","0.999992","0.731911","0.500015","0.853321","0.999894","0.500000","0.500000",
"520240.000000","0.999996","0.731420","0.500008","0.866302","0.998782","0.500000","0.500000",
"1056322.000000","0.999998","0.731174","0.500004","0.820788","0.991258","0.500000","0.500000",
"2144976.000000","0.999999","0.731271","0.500002","0.754733","0.992647","0.500000","0.500000",
"4355706.000000","1.000000","0.731291","0.500001","0.806525","0.990554","0.500000","0.500000",
"8844858.000000","1.000000","0.731087","0.500000","0.807764","0.991776","0.500000","0.500000",
"17961078.000000","1.000000","0.731144","0.500000","0.773755","0.989941","0.500000","0.500000",
"36473442.000000","1.000000","0.730965","0.500000","0.789080","0.989009","0.500000","0.500000",
"74066548.000000","1.000000","0.731035","0.500000","0.765931","0.988477","0.500000","0.500000",
"150406842.000000","1.000000","0.731045","0.500000","0.762173","0.985289","0.000000","0.500000",
"305431228.000000","1.000000","0.731090","0.500000","0.742762","0.986171","0.000000","0.500000",
"0.000000","0.000000","0.731072","0.500000","0.763299","0.987174","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.737939",
