"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.761905","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.761905","0.514706","0.985294","0.985294","0.500000","0.500000",
"198.000000","0.989691","0.744186","0.509804","0.970588","0.980392","0.500000","0.500000",
"408.000000","0.994975","0.752941","0.505882","0.982353","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.744186","0.501639","0.944262","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.728307","0.500870","0.852174","1.000000","0.500000","0.500000",
"3738.000000","0.999426","0.734050","0.500448","0.925561","1.000000","0.500000","0.500000",
"7516.000000","0.999733","0.726757","0.500455","0.900273","1.000000","0.500000","0.500000",
"15172.000000","0.999867","0.734840","0.500230","0.860460","0.999540","0.500000","0.500000",
"30726.000000","0.999934","0.733459","0.500118","0.856145","0.999882","0.500000","0.500000",
"62232.000000","0.999967","0.733853","0.500060","0.860680","0.999880","0.500000","0.500000",
"126270.000000","0.999984","0.732099","0.500030","0.856853","0.999485","0.500000","0.500000",
"256278.000000","0.999992","0.729938","0.500015","0.822891","0.999818","0.500000","0.500000",
"520240.000000","0.999996","0.730186","0.500008","0.836217","0.995081","0.500000","0.500000",
"1056322.000000","0.999998","0.730837","0.500004","0.827384","0.994817","0.500000","0.500000",
"2144976.000000","0.999999","0.730963","0.500002","0.818005","0.995245","0.500000","0.500000",
"4355706.000000","1.000000","0.730957","0.500001","0.810848","0.993831","0.500000","0.500000",
"8844858.000000","1.000000","0.731144","0.500000","0.749364","0.992104","0.500000","0.500000",
"17961078.000000","1.000000","0.730946","0.500000","0.795642","0.990269","0.500000","0.500000",
"36473442.000000","1.000000","0.730949","0.500000","0.797852","0.990499","0.500000","0.500000",
"74066548.000000","1.000000","0.730994","0.500000","0.765383","0.987811","0.500000","0.500000",
"150406842.000000","1.000000","0.731052","0.500000","0.738450","0.986329","0.000000","0.500000",
"305431228.000000","1.000000","0.731060","0.500000","0.744480","0.987790","0.000000","0.500000",
"0.000000","0.000000","0.731057","0.500000","0.744285","0.986109","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.726850",
