"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.735632","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.752941","0.505882","0.988235","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.750733","0.501639","0.931148","0.993443","0.500000","0.500000",
"1740.000000","0.998785","0.740955","0.500870","0.897391","0.958261","0.500000","0.500000",
"3738.000000","0.999426","0.730385","0.500448","0.892377","0.978475","0.500000","0.500000",
"7516.000000","0.999733","0.725469","0.500455","0.895719","0.997268","0.500000","0.500000",
"15172.000000","0.999867","0.729605","0.500230","0.900230","0.996322","0.500000","0.500000",
"30726.000000","0.999934","0.732213","0.500118","0.867274","0.999763","0.500000","0.500000",
"62232.000000","0.999967","0.731788","0.500060","0.789638","0.999579","0.500000","0.500000",
"126270.000000","0.999984","0.730434","0.500030","0.849827","0.995064","0.500000","0.500000",
"256278.000000","0.999992","0.731494","0.500015","0.844824","0.999954","0.500000","0.500000",
"520240.000000","0.999996","0.730792","0.500008","0.820919","0.995294","0.500000","0.500000",
"1056322.000000","0.999998","0.731135","0.500004","0.814229","0.995248","0.500000","0.500000",
"2144976.000000","0.999999","0.731097","0.500002","0.820891","0.992277","0.500000","0.500000",
"4355706.000000","1.000000","0.730930","0.500001","0.823223","0.992630","0.500000","0.500000",
"8844858.000000","1.000000","0.731091","0.500000","0.788976","0.991453","0.500000","0.500000",
"17961078.000000","1.000000","0.731031","0.500000","0.753385","0.988895","0.500000","0.500000",
"36473442.000000","1.000000","0.730991","0.500000","0.780961","0.988962","0.500000","0.500000",
"74066548.000000","1.000000","0.731066","0.500000","0.774955","0.987202","0.500000","0.500000",
"150406842.000000","1.000000","0.731080","0.500000","0.765349","0.986039","0.000000","0.500000",
"305431228.000000","1.000000","0.731095","0.500000","0.758149","0.987592","0.000000","0.500000",
"0.000000","0.000000","0.731082","0.500000","0.759383","0.983812","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.715080",
