"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.761905","0.509804","0.980392","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.727273","0.514706","0.985294","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.735632","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.735632","0.505882","0.976471","0.970588","0.500000","0.500000",
"822.000000","0.997555","0.725212","0.501639","0.960656","0.990164","0.500000","0.500000",
"1740.000000","0.998785","0.727273","0.500870","0.900870","0.987826","0.500000","0.500000",
"3738.000000","0.999426","0.726241","0.500448","0.890583","0.991031","0.500000","0.500000",
"7516.000000","0.999733","0.731690","0.500455","0.871585","0.999089","0.500000","0.500000",
"15172.000000","0.999867","0.731037","0.500230","0.876092","0.999540","0.500000","0.500000",
"30726.000000","0.999934","0.729215","0.500118","0.871774","0.991712","0.500000","0.500000",
"62232.000000","0.999967","0.730320","0.500060","0.837120","0.997175","0.500000","0.500000",
"126270.000000","0.999984","0.729881","0.500030","0.835685","0.998940","0.500000","0.500000",
"256278.000000","0.999992","0.731167","0.500015","0.857653","0.996109","0.500000","0.500000",
"520240.000000","0.999996","0.730760","0.500008","0.855611","0.990604","0.500000","0.500000",
"1056322.000000","0.999998","0.730613","0.500004","0.851794","0.992618","0.500000","0.500000",
"2144976.000000","0.999999","0.730831","0.500002","0.797284","0.991541","0.500000","0.500000",
"4355706.000000","1.000000","0.730947","0.500001","0.804047","0.993002","0.500000","0.500000",
"8844858.000000","1.000000","0.731117","0.500000","0.777955","0.991999","0.500000","0.500000",
"17961078.000000","1.000000","0.731221","0.500000","0.806252","0.987669","0.500000","0.500000",
"36473442.000000","1.000000","0.731035","0.500000","0.756954","0.987253","0.500000","0.500000",
"74066548.000000","1.000000","0.731098","0.500000","0.723318","0.986383","0.500000","0.500000",
"150406842.000000","1.000000","0.731068","0.500000","0.749181","0.987280","0.000000","0.500000",
"305431228.000000","1.000000","0.731106","0.500000","0.747424","0.987213","0.000000","0.500000",
"0.000000","0.000000","0.731069","0.500000","0.746878","0.987500","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.741646",
