"[count]","uHashT [query/μs]","cHashT [query/μs]","iHashT_u8h [query/μs]","iHashT_u8 [query/μs]","iHashT_u16 [query/μs]","dHashT [query/μs]","fHashT [query/μs]",
"1.000000","16.666667","25.000000","5.555556","25.000000","4.545455","20.000000","20.000000",
"2.000000","33.333333","33.333333","25.000000","33.333333","33.333333","33.333333","33.333333",
"3.000000","33.333333","33.333333","33.333333","33.333333","33.333333","25.000000","50.000000",
"4.000000","33.333333","33.333333","25.000000","33.333333","25.000000","33.333333","25.000000",
"5.000000","50.000000","33.333333","20.000000","50.000000","25.000000","50.000000","33.333333",
"6.000000","33.333333","33.333333","25.000000","25.000000","33.333333","50.000000","33.333333",
"7.000000","16.666667","50.000000","33.333333","33.333333","25.000000","33.333333","33.333333",
"8.000000","25.000000","33.333333","20.000000","33.333333","33.333333","50.000000","33.333333",
"9.000000","20.000000","33.333333","25.000000","25.000000","25.000000","33.333333","33.333333",
"10.000000","25.000000","20.000000","33.333333","16.666667","25.000000","16.666667","25.000000",
"15.000000","35.714286","83.333333","27.777778","22.727273","26.315789","55.555556","62.500000",
"20.000000","25.000000","62.500000","31.250000","21.739130","19.230769","50.000000","83.333333",
"25.000000","35.714286","83.333333","45.454545","21.739130","20.833333","55.555556","71.428571",
"30.000000","38.461538","71.428571","50.000000","19.230769","20.000000","62.500000","62.500000",
"35.000000","27.777778","71.428571","83.333333","17.241379","17.857143","83.333333","71.428571",
"40.000000","27.777778","62.500000","55.555556","31.250000","38.461538","83.333333","62.500000",
"45.000000","33.333333","83.333333","125.000000","38.461538","41.666667","50.000000","83.333333",
"50.000000","50.000000","71.428571","71.428571","38.461538","38.461538","71.428571","62.500000",
"55.000000","35.714286","62.500000","125.000000","50.000000","49.504950","50.000000","50.000000",
"60.000000","29.411765","62.500000","55.555556","55.555556","62.500000","71.428571","71.428571",
"65.000000","50.000000","100.000000","125.000000","55.555556","45.454545","83.333333","100.000000",
"70.000000","35.714286","71.428571","71.428571","55.555556","71.428571","125.000000","83.333333",
"75.000000","35.714286","71.428571","83.333333","55.555556","55.555556","166.666667","100.000000",
"80.000000","22.727273","100.000000","100.000000","100.000000","83.333333","71.428571","166.666667",
"85.000000","33.333333","71.428571","166.666667","71.428571","55.555556","166.666667","83.333333",
"90.000000","35.714286","71.428571","100.000000","62.500000","125.000000","55.555556","100.000000",
"95.000000","33.333333","83.333333","125.000000","62.500000","55.555556","71.428571","100.000000",
"100.000000","35.714286","83.333333","166.666667","83.333333","62.500000","50.000000","125.000000",
