"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.727273","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.711111","0.514706","1.000000","0.985294","0.500000","0.500000",
"198.000000","0.989691","0.711111","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.715084","0.505882","1.000000","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.729345","0.501639","0.996721","0.996721","0.500000","0.500000",
"1740.000000","0.998785","0.730385","0.500870","0.907826","0.998261","0.500000","0.500000",
"3738.000000","0.999426","0.722653","0.500448","0.880717","0.999103","0.500000","0.500000",
"7516.000000","0.999733","0.726757","0.500455","0.837432","0.996357","0.500000","0.500000",
"15172.000000","0.999867","0.731951","0.500230","0.895172","0.993103","0.500000","0.500000",
"30726.000000","0.999934","0.732344","0.500118","0.854843","0.998342","0.500000","0.500000",
"62232.000000","0.999967","0.731004","0.500060","0.884541","0.997776","0.500000","0.500000",
"126270.000000","0.999984","0.730727","0.500030","0.845497","0.992490","0.500000","0.500000",
"256278.000000","0.999992","0.730906","0.500015","0.844323","0.997887","0.500000","0.500000",
"520240.000000","0.999996","0.731269","0.500008","0.827513","0.993847","0.500000","0.500000",
"1056322.000000","0.999998","0.731190","0.500004","0.826352","0.992138","0.500000","0.500000",
"2144976.000000","0.999999","0.731155","0.500002","0.817515","0.994706","0.500000","0.500000",
"4355706.000000","1.000000","0.731188","0.500001","0.804053","0.993588","0.500000","0.500000",
"8844858.000000","1.000000","0.730938","0.500000","0.790202","0.991307","0.500000","0.500000",
"17961078.000000","1.000000","0.731065","0.500000","0.806154","0.990973","0.500000","0.500000",
"36473442.000000","1.000000","0.730994","0.500000","0.781662","0.989032","0.500000","0.500000",
"74066548.000000","1.000000","0.731058","0.500000","0.776311","0.989674","0.500000","0.500000",
"150406842.000000","1.000000","0.731031","0.500000","0.752433","0.984390","0.000000","0.500000",
"305431228.000000","1.000000","0.731044","0.500000","0.734629","0.987865","0.000000","0.500000",
"0.000000","0.000000","0.731043","0.500000","0.741611","0.983028","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.741772",
