"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.666667","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.761905","0.514706","0.970588","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.761905","0.509804","0.990196","0.990196","0.500000","0.500000",
"408.000000","0.994975","0.735632","0.505882","1.000000","0.982353","0.500000","0.500000",
"822.000000","0.997555","0.711111","0.501639","0.908197","0.970492","0.500000","0.500000",
"1740.000000","0.998785","0.730385","0.500870","0.892174","0.987826","0.500000","0.500000",
"3738.000000","0.999426","0.729865","0.500448","0.921973","0.999103","0.500000","0.500000",
"7516.000000","0.999733","0.735104","0.500455","0.857468","0.997723","0.500000","0.500000",
"15172.000000","0.999867","0.731951","0.500230","0.859770","0.999310","0.500000","0.500000",
"30726.000000","0.999934","0.728243","0.500118","0.877457","0.999408","0.500000","0.500000",
"62232.000000","0.999967","0.730027","0.500060","0.852206","0.998858","0.500000","0.500000",
"126270.000000","0.999984","0.731298","0.500030","0.878536","0.996729","0.500000","0.500000",
"256278.000000","0.999992","0.731274","0.500015","0.812494","0.996990","0.500000","0.500000",
"520240.000000","0.999996","0.731878","0.500008","0.839613","0.996977","0.500000","0.500000",
"1056322.000000","0.999998","0.731308","0.500004","0.817944","0.994455","0.500000","0.500000",
"2144976.000000","0.999999","0.730978","0.500002","0.819393","0.990891","0.500000","0.500000",
"4355706.000000","1.000000","0.731093","0.500001","0.813683","0.994685","0.500000","0.500000",
"8844858.000000","1.000000","0.730979","0.500000","0.812877","0.991219","0.500000","0.500000",
"17961078.000000","1.000000","0.731028","0.500000","0.794683","0.984455","0.500000","0.500000",
"36473442.000000","1.000000","0.731001","0.500000","0.765836","0.984771","0.500000","0.500000",
"74066548.000000","1.000000","0.731055","0.500000","0.751788","0.987463","0.500000","0.500000",
"150406842.000000","1.000000","0.731060","0.500000","0.768870","0.987412","0.000000","0.500000",
"305431228.000000","1.000000","0.731053","0.500000","0.753368","0.986921","0.000000","0.500000",
"0.000000","0.000000","0.731060","0.500000","0.761996","0.983015","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.734864",
