"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.695652","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.744186","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.735632","0.509804","1.000000","0.990196","0.500000","0.500000",
"408.000000","0.994975","0.731429","0.505882","0.982353","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.733524","0.501639","0.967213","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.731429","0.500870","0.895652","0.989565","0.500000","0.500000",
"3738.000000","0.999426","0.729345","0.500448","0.853812","0.994619","0.500000","0.500000",
"7516.000000","0.999733","0.726757","0.500455","0.886157","0.998179","0.500000","0.500000",
"15172.000000","0.999867","0.732475","0.500230","0.850115","0.997241","0.500000","0.500000",
"30726.000000","0.999934","0.730711","0.500118","0.839332","0.997987","0.500000","0.500000",
"62232.000000","0.999967","0.729832","0.500060","0.853228","0.997956","0.500000","0.500000",
"126270.000000","0.999984","0.731625","0.500030","0.815305","0.998546","0.500000","0.500000",
"256278.000000","0.999992","0.731616","0.500015","0.841404","0.997097","0.500000","0.500000",
"520240.000000","0.999996","0.731420","0.500008","0.832371","0.996315","0.500000","0.500000",
"1056322.000000","0.999998","0.731129","0.500004","0.817106","0.995171","0.500000","0.500000",
"2144976.000000","0.999999","0.731048","0.500002","0.832730","0.988314","0.500000","0.500000",
"4355706.000000","1.000000","0.730995","0.500001","0.811217","0.990936","0.500000","0.500000",
"8844858.000000","1.000000","0.731134","0.500000","0.800500","0.990442","0.500000","0.500000",
"17961078.000000","1.000000","0.731125","0.500000","0.758496","0.988620","0.500000","0.500000",
"36473442.000000","1.000000","0.731109","0.500000","0.797571","0.988080","0.500000","0.500000",
"74066548.000000","1.000000","0.731043","0.500000","0.778489","0.988478","0.500000","0.500000",
"150406842.000000","1.000000","0.731035","0.500000","0.768300","0.988968","0.000000","0.500000",

