"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.695652","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.680851","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.727273","0.509804","1.000000","0.990196","0.500000","0.500000",
"408.000000","0.994975","0.748538","0.505882","1.000000","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.727273","0.501639","0.993443","0.986885","0.500000","0.500000",
"1740.000000","0.998785","0.717087","0.500870","0.886957","0.994783","0.500000","0.500000",
"3738.000000","0.999426","0.735104","0.500448","0.865471","0.991928","0.500000","0.500000",
"7516.000000","0.999733","0.728566","0.500455","0.869763","0.998634","0.500000","0.500000",
"15172.000000","0.999867","0.734182","0.500230","0.873103","0.997931","0.500000","0.500000",
"30726.000000","0.999934","0.733524","0.500118","0.861710","0.998579","0.500000","0.500000",
"62232.000000","0.999967","0.732934","0.500060","0.879974","0.992607","0.500000","0.500000",
"126270.000000","0.999984","0.731135","0.500030","0.856308","0.998637","0.500000","0.500000",
"256278.000000","0.999992","0.730980","0.500015","0.852364","0.994893","0.500000","0.500000",
"520240.000000","0.999996","0.730890","0.500008","0.821125","0.997046","0.500000","0.500000",
"1056322.000000","0.999998","0.731414","0.500004","0.812445","0.991837","0.500000","0.500000",
"2144976.000000","0.999999","0.731052","0.500002","0.807983","0.996164","0.500000","0.500000",
"4355706.000000","1.000000","0.731083","0.500001","0.819343","0.992697","0.500000","0.500000",
"8844858.000000","1.000000","0.731173","0.500000","0.796386","0.990026","0.500000","0.500000",
"17961078.000000","1.000000","0.731044","0.500000","0.770360","0.987266","0.500000","0.500000",
"36473442.000000","1.000000","0.731040","0.500000","0.795927","0.989754","0.500000","0.500000",
"74066548.000000","1.000000","0.731095","0.500000","0.743672","0.988727","0.500000","0.500000",
"150406842.000000","1.000000","0.731033","0.500000","0.770752","0.989968","0.000000","0.500000",
"305431228.000000","1.000000","0.731039","0.500000","0.745607","0.988681","0.000000","0.500000",
"0.000000","0.000000","0.731075","0.500000","0.728732","0.985187","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.744243",
