"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.761905","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.780488","0.514706","1.000000","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.800000","0.509804","0.990196","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.761905","0.505882","0.988235","0.988235","0.500000","0.500000",
"822.000000","0.997555","0.739884","0.501639","0.967213","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.734577","0.500870","0.873043","1.000000","0.500000","0.500000",
"3738.000000","0.999426","0.735632","0.500448","0.877130","1.000000","0.500000","0.500000",
"7516.000000","0.999733","0.733262","0.500455","0.878871","0.997723","0.500000","0.500000",
"15172.000000","0.999867","0.731037","0.500230","0.859310","1.000000","0.500000","0.500000",
"30726.000000","0.999934","0.729215","0.500118","0.859934","0.999882","0.500000","0.500000",
"62232.000000","0.999967","0.731951","0.500060","0.881296","0.998798","0.500000","0.500000",
"126270.000000","0.999984","0.732639","0.500030","0.857519","0.999818","0.500000","0.500000",
"256278.000000","0.999992","0.731788","0.500015","0.851041","0.998206","0.500000","0.500000",
"520240.000000","0.999996","0.730980","0.500008","0.842834","0.994951","0.500000","0.500000",
"1056322.000000","0.999998","0.730876","0.500004","0.819598","0.994661","0.500000","0.500000",
"2144976.000000","0.999999","0.730993","0.500002","0.833279","0.990130","0.500000","0.500000",
"4355706.000000","1.000000","0.731071","0.500001","0.809612","0.993982","0.500000","0.500000",
"8844858.000000","1.000000","0.731054","0.500000","0.800316","0.991471","0.500000","0.500000",
"17961078.000000","1.000000","0.731029","0.500000","0.786751","0.992898","0.500000","0.500000",
"36473442.000000","1.000000","0.731048","0.500000","0.780587","0.990532","0.500000","0.500000",
"74066548.000000","1.000000","0.731074","0.500000","0.764571","0.989270","0.500000","0.500000",
"150406842.000000","1.000000","0.731008","0.500000","0.782345","0.987407","0.000000","0.500000",
"305431228.000000","1.000000","0.731031","0.500000","0.732320","0.988216","0.000000","0.500000",
"0.000000","0.000000","0.731065","0.500000","0.757626","0.986509","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.734345",
