"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.727273","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.761905","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.695652","0.514706","0.985294","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.761905","0.509804","1.000000","1.000000","0.500000","0.500000",
"408.000000","0.994975","0.727273","0.505882","1.000000","1.000000","0.500000","0.500000",
"822.000000","0.997555","0.752941","0.501639","0.957377","1.000000","0.500000","0.500000",
"1740.000000","0.998785","0.732475","0.500870","0.881739","1.000000","0.500000","0.500000",
"3738.000000","0.999426","0.732475","0.500448","0.905830","0.996413","0.500000","0.500000",
"7516.000000","0.999733","0.731951","0.500455","0.877049","0.999545","0.500000","0.500000",
"15172.000000","0.999867","0.735368","0.500230","0.849885","0.999770","0.500000","0.500000",
"30726.000000","0.999934","0.731755","0.500118","0.849988","0.999763","0.500000","0.500000",
"62232.000000","0.999967","0.733557","0.500060","0.805265","0.999820","0.500000","0.500000",
"126270.000000","0.999984","0.731396","0.500030","0.841560","0.999455","0.500000","0.500000",
"256278.000000","0.999992","0.730980","0.500015","0.853549","0.996063","0.500000","0.500000",
"520240.000000","0.999996","0.731204","0.500008","0.768759","0.995995","0.500000","0.500000",
"1056322.000000","0.999998","0.731296","0.500004","0.805079","0.996307","0.500000","0.500000",
"2144976.000000","0.999999","0.731153","0.500002","0.810648","0.995228","0.500000","0.500000",
"4355706.000000","1.000000","0.731147","0.500001","0.800738","0.992293","0.500000","0.500000",
"8844858.000000","1.000000","0.731180","0.500000","0.771491","0.990568","0.500000","0.500000",
"17961078.000000","1.000000","0.731092","0.500000","0.797768","0.989257","0.500000","0.500000",
"36473442.000000","1.000000","0.731110","0.500000","0.790629","0.990109","0.500000","0.500000",
"74066548.000000","1.000000","0.731120","0.500000","0.757294","0.989139","0.500000","0.500000",
"150406842.000000","1.000000","0.731059","0.500000","0.759327","0.987889","0.000000","0.500000",
"305431228.000000","1.000000","0.731058","0.500000","0.748125","0.986891","0.000000","0.500000",
"0.000000","0.000000","0.731044","0.500000","0.757514","0.986591","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
