"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","1.000000","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.800000","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.640000","0.509804","1.000000","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.666667","0.514706","1.000000","0.985294","0.500000","0.500000",
"198.000000","0.989691","0.711111","0.509804","0.980392","0.990196","0.500000","0.500000",
"408.000000","0.994975","0.727273","0.505882","1.000000","0.994118","0.500000","0.500000",
"822.000000","0.997555","0.727273","0.501639","0.963934","0.993443","0.500000","0.500000",
"1740.000000","0.998785","0.734577","0.500870","0.883478","0.994783","0.500000","0.500000",
"3738.000000","0.999426","0.738284","0.500448","0.892377","0.993722","0.500000","0.500000",
"7516.000000","0.999733","0.726499","0.500455","0.849271","0.994536","0.500000","0.500000",
"15172.000000","0.999867","0.727531","0.500230","0.857931","0.999540","0.500000","0.500000",
"30726.000000","0.999934","0.730906","0.500118","0.848923","0.999763","0.500000","0.500000",
"62232.000000","0.999967","0.730939","0.500060","0.835617","0.999699","0.500000","0.500000",
"126270.000000","0.999984","0.729377","0.500030","0.859730","0.998940","0.500000","0.500000",
"256278.000000","0.999992","0.731249","0.500015","0.847545","0.998997","0.500000","0.500000",
"520240.000000","0.999996","0.731282","0.500008","0.845727","0.998485","0.500000","0.500000",
"1056322.000000","0.999998","0.730560","0.500004","0.827632","0.996654","0.500000","0.500000",
"2144976.000000","0.999999","0.730912","0.500002","0.822026","0.990815","0.500000","0.500000",
"4355706.000000","1.000000","0.730983","0.500001","0.819642","0.989532","0.500000","0.500000",
"8844858.000000","1.000000","0.730998","0.500000","0.804614","0.984934","0.500000","0.500000",
"17961078.000000","1.000000","0.731103","0.500000","0.773817","0.983726","0.500000","0.500000",
"36473442.000000","1.000000","0.731112","0.500000","0.785182","0.986390","0.500000","0.500000",
"74066548.000000","1.000000","0.731023","0.500000","0.769417","0.988265","0.500000","0.500000",
"150406842.000000","1.000000","0.731035","0.500000","0.767248","0.988603","0.000000","0.500000",
"305431228.000000","1.000000","0.731058","0.500000","0.761257","0.986724","0.000000","0.500000",
"0.000000","0.000000","0.731047","0.500000","0.747727","0.984455","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000","0.725614",
