"[count]","uHashT [%]","cHashT [%]","iHashT_u8h [%]","iHashT_u8 [%]","iHashT_u16 [%]","dHashT [%]","fHashT [%]",
"4.000000","0.500000","0.666667","0.513514","1.000000","1.000000","0.500000","0.500000",
"10.000000","0.800000","0.666667","0.512821","1.000000","1.000000","0.500000","0.500000",
"22.000000","0.909091","0.666667","0.511628","1.000000","1.000000","0.500000","0.500000",
"46.000000","0.956522","0.761905","0.509804","0.980392","1.000000","0.500000","0.500000",
"96.000000","0.978723","0.761905","0.514706","0.985294","1.000000","0.500000","0.500000",
"198.000000","0.989691","0.719101","0.509804","0.990196","0.990196","0.500000","0.500000",
"408.000000","0.994975","0.731429","0.505882","0.988235","0.982353","0.500000","0.500000",
"822.000000","0.997555","0.727273","0.501639","0.957377","0.986885","0.500000","0.500000",
"1740.000000","0.998785","0.726241","0.500870","0.904348","0.982609","0.500000","0.500000",
"3738.000000","0.999426","0.719101","0.500448","0.873543","0.990135","0.500000","0.500000",
"7516.000000","0.999733","0.724956","0.500455","0.845173","0.995902","0.500000","0.500000",
"15172.000000","0.999867","0.733130","0.500230","0.864828","0.997471","0.500000","0.500000",
"30726.000000","0.999934","0.731363","0.500118","0.831755","0.999526","0.500000","0.500000",
"62232.000000","0.999967","0.732148","0.500060","0.831110","0.999760","0.500000","0.500000",
"126270.000000","0.999984","0.731037","0.500030","0.873024","0.999637","0.500000","0.500000",
"256278.000000","0.999992","0.731274","0.500015","0.854005","0.998662","0.500000","0.500000",
"520240.000000","0.999996","0.731233","0.500008","0.820416","0.996391","0.500000","0.500000",
"1056322.000000","0.999998","0.730617","0.500004","0.839461","0.994634","0.500000","0.500000",
"2144976.000000","0.999999","0.730752","0.500002","0.812884","0.991501","0.500000","0.500000",
"4355706.000000","1.000000","0.730998","0.500001","0.806400","0.991649","0.500000","0.500000",
"8844858.000000","1.000000","0.730960","0.500000","0.809348","0.988799","0.500000","0.500000",
"17961078.000000","1.000000","0.730883","0.500000","0.775439","0.990595","0.500000","0.500000",
"36473442.000000","1.000000","0.731039","0.500000","0.768845","0.989979","0.500000","0.500000",
"74066548.000000","1.000000","0.731004","0.500000","0.747529","0.988515","0.500000","0.500000",
"150406842.000000","1.000000","0.731030","0.500000","0.748851","0.988232","0.000000","0.500000",
"305431228.000000","1.000000","0.731075","0.500000","0.752021","0.986898","0.000000","0.500000",
"0.000000","0.000000","0.731029","0.500000","0.732527","0.987043","0.000000","0.500000",
"0.000000","0.000000","0.000000","0.500000",
