"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340597","0.221988","0.157758","0.160875","0.155001","0.150757","0.139108",
"4000000.000000","0.687443","0.444570","0.316540","0.321830","0.309577","0.300934","0.277448",
"6000000.000000","1.037966","0.668147","0.475643","0.483308","0.464704","0.451291","0.417261",
"8000000.000000","1.393410","0.892973","0.634908","0.645117","0.619943","0.601406","0.557246",
"10000000.000000","1.754342","1.118796","0.794375","0.807670","0.776129","0.751720","0.698136",
"12000000.000000","2.120317","1.345039","0.953472","0.970110","0.932415","0.902186","0.838873",
"14000000.000000","2.491329","1.573450","1.112622","1.132626","1.089315","1.052756","0.978751",
"16000000.000000","2.867483","1.801921","1.272071","1.295398","1.245750","1.203522","1.119099",
"18000000.000000","3.250145","2.030852","1.431739","1.457980","1.403070","1.354404","1.259820",
"20000000.000000","3.634822","2.260646","1.591559","1.620421","1.561435","1.505482","1.401209",
"22000000.000000","4.019266","2.491222","1.751545","1.782969","1.720601","1.657046","1.542503",
"24000000.000000","4.411313","2.721919","1.911577","1.945745","1.880345","1.808521","1.683672",
"26000000.000000","4.806849","2.954024","2.071602","2.108662","2.040156","1.960169","1.825171",
"28000000.000000","5.212911","3.186586","2.232126","2.271916","2.199929","2.111852","1.968241",
"30000000.000000","5.629687","3.420244","2.392083","2.435684","2.360127","2.263617","2.116957",
"32000000.000000","6.051620","3.654382","2.552629","2.599749","2.520959","2.415499","2.265409",
"34000000.000000","6.478955","3.889382","2.713299","2.764315","2.682055","2.567548","2.414706",
"36000000.000000","6.911859","4.125324","2.874315","2.927837","2.844151","2.719368","2.564454",
"38000000.000000","7.352328","4.362582","3.035067","3.091850","3.006108","2.871871","2.714834",
"40000000.000000","7.798407","4.600354","3.196165","3.256803","3.169002","3.025159","2.865049",
"42000000.000000","8.250443","4.838704","3.357451","3.421530","3.332785","3.177977","3.016067",
"44000000.000000","8.708132","5.078675","3.519534","3.586547","3.497136","3.330693","3.167142",
"46000000.000000","9.172437","5.320241","3.681903","3.751604","3.661767","3.483785","3.318882",
"48000000.000000","9.643031","5.563160","3.844088","3.916823","3.827699","3.637132","3.471002",
"50000000.000000","10.119553","5.807040","4.006585","4.081494","3.994048","3.790668","3.623977",
"52000000.000000","10.603356","6.052193","4.169194","4.246073","4.160860","3.944620","3.777593",
"54000000.000000","11.092686","6.298180","4.331702","4.411530","4.327451","4.098890","3.931322",
"56000000.000000","11.588047","6.545458","4.494608","4.577868","4.494872","4.253708","4.085440",
"58000000.000000","12.091308","6.793885","4.657403","4.743819","4.663448","4.408808","4.240293",
"60000000.000000","12.599275","7.044401","4.820674","4.910201","4.832596","4.563109","4.395646",
