"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340556","0.221454","0.157770","0.161396","0.154654","0.150664","0.145539",
"4000000.000000","0.686066","0.444221","0.315498","0.323176","0.310266","0.301205","0.290811",
"6000000.000000","1.037146","0.668561","0.473015","0.485622","0.464955","0.452003","0.436277",
"8000000.000000","1.393652","0.893846","0.631210","0.648146","0.620550","0.602748","0.581272",
"10000000.000000","1.754726","1.119344","0.789839","0.810911","0.775932","0.753430","0.726831",
"12000000.000000","2.121923","1.345891","0.948665","0.974081","0.931793","0.904555","0.872696",
"14000000.000000","2.493142","1.573809","1.107016","1.136717","1.088048","1.055400","1.019258",
"16000000.000000","2.870158","1.801932","1.265639","1.299372","1.244693","1.206315","1.166160",
"18000000.000000","3.252930","2.030651","1.425079","1.462622","1.402058","1.357383","1.312730",
"20000000.000000","3.640192","2.259874","1.584495","1.626297","1.559081","1.508842","1.459982",
"22000000.000000","4.033266","2.490191","1.743641","1.789406","1.718034","1.660218","1.607989",
"24000000.000000","4.432039","2.721166","1.902912","1.953545","1.877094","1.811650","1.756481",
"26000000.000000","4.836369","2.952984","2.062817","2.117628","2.036779","1.963280","1.898472",
"28000000.000000","5.246827","3.185988","2.222538","2.281091","2.196271","2.115435","2.041320",
"30000000.000000","5.663570","3.419458","2.382108","2.444897","2.356238","2.267580","2.184719",
"32000000.000000","6.088764","3.653886","2.542265","2.608812","2.516767","2.420177","2.328117",
"34000000.000000","6.517483","3.889555","2.703020","2.773589","2.677604","2.572498","2.472541",
"36000000.000000","6.952423","4.126070","2.863810","2.938252","2.839453","2.725233","2.616735",
"38000000.000000","7.392161","4.363269","3.024109","3.103281","3.001907","2.878316","2.760830",
"40000000.000000","7.838387","4.601285","3.184925","3.268466","3.164143","3.031534","2.905817",
"42000000.000000","8.290024","4.840520","3.346287","3.434047","3.327253","3.184938","3.055684",
"44000000.000000","8.747801","5.081058","3.507515","3.599384","3.491990","3.337964","3.206957",
"46000000.000000","9.211690","5.322823","3.669080","3.765154","3.656252","3.491837","3.358766",
"48000000.000000","9.682311","5.565754","3.830220","3.931097","3.821252","3.645345","3.510838",
"50000000.000000","10.159263","5.810254","3.992176","4.097147","3.987729","3.799100","3.663757",
"52000000.000000","10.641517","6.055534","4.154343","4.263334","4.155225","3.952925","3.817444",
"54000000.000000","11.131135","6.301885","4.316375","4.428168","4.322522","4.107146","3.971449",
"56000000.000000","11.627920","6.549849","4.478718","4.593155","4.490371","4.261479","4.125880",
"58000000.000000","12.130294","6.798553","4.640977","4.758580","4.659051","4.416074","4.280859",
"60000000.000000","12.638275","7.049526","4.803384","4.924635","4.829079","4.571275","4.436614",
"62000000.000000","13.154432","7.301398","4.966159","5.087109","5.000262","4.726393","4.592952",
"64000000.000000","13.676450","7.554693","5.128983","5.246946","5.171779","4.881898","4.749852",
"66000000.000000","14.204049","7.809503","5.292084","5.407722","5.343953","5.037786","4.907664",
"68000000.000000","14.739801","8.065710","5.455689","5.568006","5.515654","5.193564","5.065850",
"70000000.000000","15.279992","8.323348","5.619257","5.727928","5.690166","5.350215","5.224067",
"72000000.000000","15.828098","8.582521","5.782920","5.888525","5.864788","5.507158","5.383590",
"74000000.000000","16.382194","8.842912","5.947166","6.054601","6.039775","5.664357","5.544094",
"76000000.000000","16.942752","9.104639","6.111690","6.223237","6.215855","5.821612","5.704186",
"78000000.000000","17.510389","9.368299","6.276126","6.392619","6.393441","5.979043","5.865913",
"80000000.000000","18.084394","9.634119","6.440425","6.561866","6.571269","6.136923","6.028309",
"82000000.000000","18.665418","9.901439","6.606102","6.731621","6.749769","6.294831","6.191122",
"84000000.000000","19.253158","10.170325","6.771758","6.901690","6.928697","6.453005","6.354782",
"86000000.000000","19.847814","10.440967","6.937470","7.071066","7.109338","6.612196","6.519205",
"88000000.000000","20.448320","10.713880","7.103720","7.241414","7.290670","6.771531","6.684407",
"90000000.000000","21.054824","10.987910","7.269426","7.411528","7.473060","6.930944","6.850905",
"92000000.000000","21.669234","11.264406","7.435831","7.582622","7.657257","7.090966","7.017915",
"94000000.000000","22.291570","11.542823","7.602188","7.753169","7.841676","7.251402","7.186054",
"96000000.000000","22.918747","11.823078","7.769203","7.923784","8.026696","7.412809","7.355189",
