"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340592","0.221991","0.158246","0.161360","0.154678","0.149991","0.145455",
"4000000.000000","0.686469","0.445189","0.317019","0.322812","0.309875","0.300310","0.290350",
"6000000.000000","1.038301","0.669316","0.475394","0.484308","0.464681","0.451062","0.435018",
"8000000.000000","1.394244","0.894363","0.634775","0.646156","0.620082","0.601450","0.580387",
"10000000.000000","1.754927","1.120413","0.793831","0.807725","0.776218","0.751842","0.725608",
"12000000.000000","2.121325","1.347557","0.952792","0.969536","0.932191","0.902242","0.871428",
"14000000.000000","2.493494","1.574963","1.112186","1.131930","1.088271","1.052611","1.017356",
"16000000.000000","2.870058","1.804010","1.271209","1.294022","1.245178","1.203740","1.163681",
"18000000.000000","3.252431","2.033581","1.430464","1.456879","1.403589","1.354716","1.310014",
"20000000.000000","3.640896","2.263771","1.589988","1.620026","1.561845","1.505772","1.456811",
"22000000.000000","4.034371","2.494493","1.749423","1.783530","1.719974","1.656797","1.604608",
"24000000.000000","4.433368","2.725137","1.909356","1.946216","1.879276","1.808013","1.752689",
"26000000.000000","4.838889","2.957044","2.069221","2.108904","2.038400","1.959569","1.901053",
"28000000.000000","5.249773","3.189521","2.229086","2.271712","2.198352","2.111298","2.049100",
"30000000.000000","5.666322","3.423202","2.389078","2.434814","2.358477","2.263600","2.197708",
"32000000.000000","6.088504","3.658424","2.549827","2.598671","2.520072","2.415742","2.347528",
"34000000.000000","6.516513","3.894357","2.710203","2.761863","2.682001","2.568159","2.497897",
"36000000.000000","6.950982","4.131112","2.870014","2.925647","2.843810","2.720600","2.647909",
"38000000.000000","7.391327","4.368533","3.030940","3.089602","3.006172","2.873573","2.798404",
"40000000.000000","7.836494","4.606672","3.192213","3.254267","3.168474","3.026825","2.948207",
"42000000.000000","8.288423","4.846110","3.353960","3.419532","3.331440","3.180132","3.098933",
"44000000.000000","8.746369","5.087318","3.515906","3.584242","3.495086","3.333727","3.250408",
