"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.339684","0.221964","0.157941","0.161075","0.153906","0.150411","0.145429",
"4000000.000000","0.684602","0.444432","0.316058","0.322526","0.309015","0.301168","0.290258",
"6000000.000000","1.034693","0.668011","0.474593","0.484200","0.464103","0.452135","0.436526",
"8000000.000000","1.390528","0.893279","0.633117","0.646356","0.620057","0.603017","0.582432",
"10000000.000000","1.751575","1.119429","0.792001","0.809003","0.775931","0.754040","0.727989",
"12000000.000000","2.117104","1.346350","0.951015","0.972153","0.931802","0.905144","0.874140",
"14000000.000000","2.488196","1.574006","1.109356","1.135317","1.088300","1.056256","1.020681",
"16000000.000000","2.865004","1.802232","1.268613","1.297367","1.245119","1.207696","1.167262",
"18000000.000000","3.246683","2.031591","1.427551","1.459445","1.401486","1.359224","1.314002",
"20000000.000000","3.633280","2.261371","1.587115","1.622569","1.559294","1.511037","1.461548",
"22000000.000000","4.025867","2.492180","1.746782","1.785964","1.717809","1.662676","1.608378",
"24000000.000000","4.424758","2.723553","1.906089","1.949140","1.876119","1.814546","1.756320",
"26000000.000000","4.829444","2.955348","2.066138","2.112951","2.035501","1.966901","1.904191",
"28000000.000000","5.239386","3.188041","2.226366","2.276296","2.195357","2.119161","2.052644",
"30000000.000000","5.655491","3.421766","2.386233","2.439182","2.355703","2.271602","2.201778",
"32000000.000000","6.077874","3.656395","2.546414","2.602441","2.517004","2.423820","2.350827",
"34000000.000000","6.505132","3.891951","2.706779","2.766556","2.678333","2.576483","2.499984",
"36000000.000000","6.938454","4.129093","2.867379","2.931171","2.839971","2.729582","2.649857",
"38000000.000000","7.379091","4.366780","3.027873","3.095660","3.002548","2.882549","2.800191",
"40000000.000000","7.828454","4.604960","3.188440","3.259962","3.165496","3.035553","2.950821",
"42000000.000000","8.279311","4.844097","3.349695","3.424272","3.330015","3.188895","3.102697",
"44000000.000000","8.738539","5.084543","3.511200","3.589908","3.494896","3.342089","3.254586",
"46000000.000000","9.202557","5.326475","3.672334","3.755562","3.660689","3.495669","3.407825",
"48000000.000000","9.672931","5.569863","3.834205","3.921005","3.826101","3.649780","3.560825",
"50000000.000000","10.149645","5.813998","3.995945","4.086646","3.992086","3.803901","3.713515",
"52000000.000000","10.632414","6.059088","4.157672","4.252704","4.158126","3.958189","3.866419",
"54000000.000000","11.121066","6.305999","4.320282","4.417862","4.325177","4.112521","4.020224",
"56000000.000000","11.617302","6.554054","4.483100","4.583721","4.493757","4.267035","4.175490",
"58000000.000000","12.119327","6.803186","4.645731","4.749016","4.663307","4.421609","4.330704",
"60000000.000000","12.628040","7.054279","4.808881","4.915068","4.832978","4.576551","4.486307",
"62000000.000000","13.142818","7.305923","4.971099","5.081700","5.003023","4.731472","4.642754",
"64000000.000000","13.663575","7.558993","5.133877","5.249023","5.173606","4.886733","4.799688",
"66000000.000000","14.190595","7.813540","5.297265","5.416500","5.346657","5.042357","4.956687",
"68000000.000000","14.726179","8.069478","5.461324","5.583204","5.519293","5.198272","5.115059",
"70000000.000000","15.267024","8.326984","5.625406","5.751353","5.693500","5.354262","5.274141",
"72000000.000000","15.815058","8.586626","5.789352","5.919980","5.867786","5.510690","5.433470",
"74000000.000000","16.370309","8.847360","5.953473","6.087360","6.042743","5.667543","5.593451",
"76000000.000000","16.931346","9.109565","6.117445","6.255648","6.218446","5.824583","5.754319",
"78000000.000000","17.500142","9.373510","6.281285","6.424852","6.395888","5.981944","5.915522",
"80000000.000000","18.073553","9.639454","6.445856","6.595485","6.574504","6.139909","6.077729",
"82000000.000000","18.654197","9.907216","6.610711","6.764409","6.753466","6.298014","6.241123",
"84000000.000000","19.241916","10.176397","6.775735","6.934255","6.932790","6.456448","6.405017",
"86000000.000000","19.835998","10.447398","6.940621","7.103578","7.112903","6.614872","6.569844",
"88000000.000000","20.436643","10.720121","7.106327","7.273611","7.294074","6.773762","6.735082",
"90000000.000000","21.044295","10.995025","7.272135","7.444264","7.477215","6.933546","6.901560",
"92000000.000000","21.657586","11.271827","7.438207","7.615802","7.661609","7.093078","7.068850",
"94000000.000000","22.279397","11.551195","7.605041","7.787466","7.846772","7.253275","7.237309",
"96000000.000000","22.906427","11.832267","7.771840","7.958236","8.032767","7.413976","7.406231",
"98000000.000000","23.540204","12.115448","7.938887","8.129007","8.219554","7.575149","7.576436",
"100000000.000000","24.181858","12.400363","8.106392","8.300483","8.407421","7.736742","7.747970",
"102000000.000000","24.829112","12.688048","8.273680","8.471129","8.595611","7.898567","7.920125",
"104000000.000000","25.483277","12.977961","8.441321","8.642386","8.784307","8.060690","8.093122",
"106000000.000000","26.143785","13.270102","8.609194","8.813905","8.974276","8.222344","8.267287",
"108000000.000000","26.811721","13.564387","8.777538","8.987849","9.164475","8.384987","8.442321",
"110000000.000000","27.486171","13.861065","8.946310","9.160807","9.358212","8.547881","8.618318",
"112000000.000000","28.165823","14.159200","9.115332","9.335270","9.553267","8.711319","8.795785",
"114000000.000000","28.853030","14.460635","9.285453","9.510315","9.749961","8.875995","8.974626",
"116000000.000000","29.549233","14.764179","9.454899","9.685395","9.948058","9.040578","9.155074",
"118000000.000000","30.250461","15.070188","9.623997","9.860408","10.147818","9.206117","9.336432",
"120000000.000000","30.958214","15.378959","9.794009","10.035866","10.349721","9.372011","9.519569",
"122000000.000000","31.673464","15.690167","9.964209","10.211125","10.553641","9.538653","9.704528",
"124000000.000000","32.394810","16.004296","10.134824","10.385263","10.759046","9.705558","9.891411",
"126000000.000000","33.122506","16.320873","10.305471","10.559138","10.965797","9.873420","10.080219",
"128000000.000000","33.857391","16.639870","10.476832","10.735526","11.174164","10.041803","10.270821",
"130000000.000000","34.599229","16.961912","10.648183","10.911296","11.380675","10.210089","10.463730",
"132000000.000000","35.348075","17.286835","10.819915","11.086686","11.593023","10.379020","10.658553",
"134000000.000000","36.102742","17.614436","10.992394","11.262298","11.808122","10.548901","10.855589",
"136000000.000000","36.865192","17.945271","11.165659","11.437958","12.025628","10.719517","16.936052",
"138000000.000000","37.634401","18.278741","11.338916","11.614359","12.245391","10.890611","17.100175",
"140000000.000000","38.410801","18.615171","11.512126","11.791041","12.467235","11.062410","17.264495",
"142000000.000000","39.193424","18.955160","11.685741","11.967995","12.691848","11.234799","17.429091",
"144000000.000000","39.983384","19.298027","11.859423","12.145926","12.919354","11.408019","17.594100",
"146000000.000000","40.778428","19.643593","12.033860","12.324328","13.150308","11.581357","17.758801",
"148000000.000000","41.581722","19.992050","12.208528","12.502960","13.385050","11.755260","17.924178",
"150000000.000000","42.391462","20.344360","12.383516","12.682508","13.622558","11.930087","18.089493",
"152000000.000000","43.208480","20.697941","12.559148","12.862800","13.863713","12.105668","18.255535",
"154000000.000000","44.033128","21.055204","12.734703","13.043642","14.108838","12.281980","18.421669",
"156000000.000000","44.864195","21.416488","12.910599","13.226011","14.358269","12.459056","18.588230",
"158000000.000000","45.700973","21.781952","13.087402","13.408398","14.612338","12.636865","18.755204",
"160000000.000000","46.544704","22.150730","13.264385","13.591088","14.870539","12.814832","18.922774",
"162000000.000000","47.395616","22.522521","13.442159","13.774764","15.134191","12.993770","19.090586",
"164000000.000000","48.253426","22.897194","13.620235","13.958769","15.403615","13.173287","19.259248",
"166000000.000000","49.118050","23.275068","13.798527","14.142997","15.678814","13.353427","19.428625",
"168000000.000000","49.990445","23.656740","13.977843","14.327769","15.959946","13.535024","19.597310",
"170000000.000000","50.869246","24.039550","14.157203","14.513815","16.247553","13.717363","19.766937",
"172000000.000000","51.756146","24.426315","14.337050","14.700915","16.540424","13.900840","19.936760",
"174000000.000000","52.647513","24.817712","14.517707","14.887356","16.839873","14.085098","20.106802",
"176000000.000000","53.546409","25.211678","14.698368","15.073975","17.146724","14.270000","20.277309",
"178000000.000000","54.452935","25.610734","14.879736","15.260904","17.461186","14.455505","20.448224",
"180000000.000000","55.366028","26.013737","15.061244","15.448334","17.783289","14.641773","20.619418",
"182000000.000000","56.285941","26.418483","15.243157","15.636015","18.112858","14.829030","20.791227",
"184000000.000000","57.211383","26.827662","15.425576","15.824821","18.450690","15.017291","20.963330",
"186000000.000000","58.143732","27.239445","15.608736","16.014121","18.795687","15.206387","21.136025",
"188000000.000000","59.082518","27.653425","15.791959","16.204452","19.150011","15.396478","21.308557",
"190000000.000000","60.028446","28.070038","15.975707","16.395410","19.511790","15.588183","21.481413",
"192000000.000000","60.981887","28.489878","16.158974","16.587186","19.881847","15.781038","21.655018",
"194000000.000000","61.940889","28.915020","16.343466","16.778757","20.260125","15.974236","21.829076",
"196000000.000000","62.906572","29.343521","16.528642","16.971760","20.647300","16.168251","22.003387",
"198000000.000000","63.881386","29.775228","16.714345","17.164989","21.042315","16.363543","22.178739",
