"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340138","0.221703","0.157534","0.161705","0.154912","0.150182","0.145539",
"4000000.000000","0.686464","0.444240","0.315191","0.322575","0.308996","0.300307","0.290534",
"6000000.000000","1.037067","0.668157","0.473197","0.484330","0.462580","0.450387","0.436662",
"8000000.000000","1.392746","0.893257","0.631342","0.646466","0.617777","0.600605","0.581588",
"10000000.000000","1.753847","1.118985","0.789886","0.808575","0.773327","0.751345","0.727529",
"12000000.000000","2.120351","1.345467","0.948180","0.971155","0.929362","0.901893","0.873035",
"14000000.000000","2.492451","1.572393","1.106930","1.133859","1.086004","1.052484","1.018490",
"16000000.000000","2.869447","1.800428","1.265659","1.296572","1.241770","1.203426","1.165226",
"18000000.000000","3.251840","2.029406","1.425365","1.458896","1.399115","1.354349","1.312093",
"20000000.000000","3.639930","2.258571","1.584659","1.621417","1.556478","1.505301","1.459362",
"22000000.000000","4.033236","2.488922","1.744147","1.784711","1.714680","1.656358","1.606030",
"24000000.000000","4.435102","2.719981","1.903947","1.947999","1.872834","1.807553","1.753343",
"26000000.000000","4.839382","2.952196","2.063931","2.111714","2.031526","1.958872","1.900579",
"28000000.000000","5.250343","3.184330","2.223416","2.275254","2.190591","2.110499","2.048945",
"30000000.000000","5.666482","3.417779","2.383454","2.438826","2.350138","2.261880","2.197954",
"32000000.000000","6.087898","3.652293","2.543259","2.601853","2.510531","2.413274","2.346602",
"34000000.000000","6.516050","3.887433","2.703695","2.765160","2.671783","2.564933","2.495257",
"36000000.000000","6.949231","4.123798","2.864044","2.929533","2.832681","2.716799","2.644995",
"38000000.000000","7.388861","4.361374","3.024308","3.094452","2.993218","2.868787","2.795512",
"40000000.000000","7.834525","4.599493","3.185049","3.258537","3.154390","3.020953","2.946123",
"42000000.000000","8.286266","4.838432","3.346050","3.423538","3.316575","3.173702","3.097292",
"44000000.000000","8.743706","5.079195","3.507080","3.588973","3.479377","3.326884","3.248429",
"46000000.000000","9.207041","5.320604","3.668720","3.753820","3.643727","3.480296","3.399577",
"48000000.000000","9.677170","5.563074","3.830045","3.919057","3.807831","3.633906","3.551892",
"50000000.000000","10.153682","5.806629","3.991816","4.084539","3.974030","3.787687","3.704090",
"52000000.000000","10.635772","6.051479","4.153974","4.250390","4.140264","3.941666","3.856925",
"54000000.000000","11.125901","6.297436","4.316147","4.417357","4.307565","4.095657","4.010102",
"56000000.000000","11.621690","6.545221","4.478559","4.584231","4.475441","4.249939","4.165114",
"58000000.000000","12.123306","6.793815","4.641791","4.750074","4.643840","4.404381","4.320364",
"60000000.000000","12.631572","7.043321","4.804470","4.916502","4.813295","4.558944","4.475904",
"62000000.000000","13.146644","7.294133","4.967804","5.083042","4.983755","4.714095","4.632236",
"64000000.000000","13.667357","7.546410","5.130441","5.250038","5.154877","4.869379","4.789151",
"66000000.000000","14.196036","7.800916","5.294117","5.416015","5.326944","5.025100","4.945856",
"68000000.000000","14.730877","8.057165","5.457982","5.583719","5.500499","5.181102","5.103291",
"70000000.000000","15.270893","8.313923","5.622002","5.750252","5.674202","5.337224","5.261685",
"72000000.000000","15.817778","8.572800","5.785697","5.917026","5.848200","5.493603","5.420776",
"74000000.000000","16.371730","8.833386","5.949613","6.085275","6.023766","5.650344","5.580658",
"76000000.000000","16.932634","9.095563","6.113667","6.254118","6.198820","5.806838","5.740902",
"78000000.000000","17.499939","9.359768","6.278082","6.423271","6.375235","5.964403","5.901901",
"80000000.000000","18.073585","9.624685","6.443214","6.593024","6.552673","6.121909","6.064052",
"82000000.000000","18.653684","9.891548","6.608265","6.763017","6.731947","6.279987","6.227619",
"84000000.000000","19.239928","10.160788","6.773639","6.933179","6.911558","6.438576","6.391630",
"86000000.000000","19.833156","10.431534","6.939401","7.102757","7.091784","6.597253","6.556580",
"88000000.000000","20.434314","10.704277","7.105230","7.272498","7.271956","6.755948","6.721960",
"90000000.000000","21.042783","10.979047","7.270778","7.441539","7.454292","6.915035","6.888302",
"92000000.000000","21.656478","11.255361","7.437124","7.610742","7.638326","7.074383","7.056407",
"94000000.000000","22.275712","11.533530","7.603121","7.780160","7.823576","7.234197","7.224544",
"96000000.000000","22.902775","11.813662","7.769606","7.949838","8.009219","7.394191","7.393876",
"98000000.000000","23.535663","12.096631","7.936688","8.120148","8.197128","7.554635","7.564229",
"100000000.000000","24.175719","12.381952","8.103292","8.291007","8.385769","7.715571","7.735321",
"102000000.000000","24.821696","12.668503","8.271059","8.463199","8.575137","7.877277","7.907717",
"104000000.000000","25.474135","12.957054","8.438957","8.635014","8.765543","8.038793","8.081032",
"106000000.000000","26.134357","13.247960","8.607370","8.807468","8.955047","8.200609","8.255221",
"108000000.000000","26.801592","13.541456","8.775738","8.978578","9.147690","8.362841","8.430669",
"110000000.000000","27.475294","13.837845","8.943815","9.150003","9.340987","8.525759","8.606816",
"112000000.000000","28.156183","14.136582","9.112251","9.321987","9.536558","8.689150","8.784183",
"114000000.000000","28.842721","14.437797","9.281231","9.493681","9.733764","8.852904","8.963283",
"116000000.000000","29.537073","14.741415","9.450484","9.667356","9.930794","9.017445","9.142405",
"118000000.000000","30.237504","15.046919","9.619824","9.839975","10.130725","9.182594","9.323515",
"120000000.000000","30.945840","15.355634","9.789929","10.014304","10.331859","9.348363","9.506375",
"122000000.000000","31.659329","15.666808","9.960242","10.189291","10.534041","9.514626","9.690984",
"124000000.000000","32.379265","15.980395","10.130976","10.363865","10.738813","9.681613","9.877781",
"126000000.000000","33.107173","16.296707","10.301856","10.538803","10.945782","9.848775","10.066688",
"128000000.000000","33.841836","16.615809","10.473168","10.714751","11.154792","10.016632","10.256698",
"130000000.000000","34.582930","16.937796","10.644363","10.889668","11.364915","10.184975","10.448862",
"132000000.000000","35.330896","17.262806","10.815776","11.065242","11.577806","10.353652","10.643230",
"134000000.000000","36.086621","17.591019","10.988189","11.242368","11.792532","10.523197","10.840182",
"136000000.000000","36.849143","17.922064","11.160568","11.418770","12.009361","10.693550","16.916036",
"138000000.000000","37.617758","18.255897","11.334012","11.596241","12.227936","10.864118","17.079709",
"140000000.000000","38.392753","18.591601","11.507040","11.775070","12.448438","11.035538","17.244058",
