"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340184","0.220954","0.158000","0.161239","0.154417","0.150015","0.145233",
"4000000.000000","0.685389","0.443825","0.315932","0.322813","0.308697","0.300461","0.289444",
"6000000.000000","1.035482","0.668481","0.474515","0.484185","0.463712","0.450895","0.434144",
"8000000.000000","1.391519","0.893200","0.632990","0.645842","0.619243","0.601636","0.579612",
"10000000.000000","1.752244","1.118640","0.791828","0.807613","0.775119","0.752560","0.725872",
"12000000.000000","2.117864","1.345687","0.950890","0.970062","0.931256","0.903681","0.871855",
"14000000.000000","2.489137","1.572688","1.109364","1.131679","1.088713","1.055008","1.017959",
"16000000.000000","2.865344","1.800516","1.267579","1.294106","1.245477","1.206456","1.164819",
"18000000.000000","3.246513","2.029032","1.426549","1.456768","1.403012","1.357992","1.310759",
"20000000.000000","3.632760","2.258733","1.585214","1.620028","1.561364","1.509660","1.458138",
"22000000.000000","4.025624","2.488373","1.744496","1.783389","1.720054","1.661658","1.605789",
"24000000.000000","4.424258","2.719459","1.903697","1.945945","1.879366","1.813455","1.754016",
"26000000.000000","4.827820","2.950973","2.063756","2.109045","2.038884","1.965265","1.902030",
"28000000.000000","5.236758","3.183204","2.223755","2.272363","2.199061","2.117326","2.049683",
"30000000.000000","5.652212","3.416688","2.383970","2.435978","2.359730","2.269555","2.198310",
"32000000.000000","6.073248","3.650864","2.544190","2.599895","2.520893","2.421790","2.347426",
"34000000.000000","6.501039","3.886264","2.704939","2.763586","2.682413","2.573967","2.496586",
"36000000.000000","6.933950","4.122293","2.865984","2.927595","2.844339","2.726411","2.646453",
"38000000.000000","7.373516","4.359944","3.026916","3.091507","3.007317","2.878870","2.796807",
"40000000.000000","7.818883","4.598855","3.187981","3.255551","3.170292","3.031558","2.946909",
"42000000.000000","8.270404","4.838008","3.348841","3.420114","3.333989","3.184992","3.098385",
"44000000.000000","8.728677","5.077799","3.510253","3.585513","3.498016","3.338136","3.249421",
"46000000.000000","9.192817","5.319185","3.672044","3.751835","3.662412","3.491624","3.401081",
"48000000.000000","9.662882","5.561252","3.833841","3.917134","3.826628","3.645482","3.553228",
"50000000.000000","10.139201","5.804773","3.996125","4.082432","3.992780","3.799361","3.706191",
