"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.341079","0.221936","0.157858","0.161067","0.154465","0.150355","0.145038",
"4000000.000000","0.686570","0.444813","0.315836","0.323489","0.309516","0.300964","0.290012",
"6000000.000000","1.037317","0.668431","0.474224","0.484776","0.464154","0.451637","0.435343",
"8000000.000000","1.393255","0.893166","0.632146","0.646569","0.619671","0.602254","0.580738",
"10000000.000000","1.754824","1.118457","0.790987","0.808333","0.775310","0.752570","0.727025",
"12000000.000000","2.120961","1.345008","0.949637","0.970519","0.931831","0.902958","0.873339",
"14000000.000000","2.492351","1.572639","1.108338","1.132955","1.088578","1.053526","1.020076",
"16000000.000000","2.869613","1.801240","1.267429","1.295132","1.245683","1.204053","1.166639",
"18000000.000000","3.252130","2.030465","1.426489","1.457536","1.403062","1.354655","1.312949",
"20000000.000000","3.639301","2.260074","1.585585","1.619781","1.560253","1.505589","1.459531",
"22000000.000000","4.032932","2.490160","1.744635","1.782924","1.717813","1.657077","1.606367",
"24000000.000000","4.432725","2.721578","1.903738","1.946452","1.876895","1.808464","1.754144",
"26000000.000000","4.837547","2.953784","2.063276","2.110616","2.036212","1.959866","1.901872",
"28000000.000000","5.248926","3.186769","2.222999","2.275137","2.196283","2.111153","2.050780",
"30000000.000000","5.664668","3.420340","2.383667","2.439783","2.356236","2.262710","2.199479",
"32000000.000000","6.087539","3.655314","2.544177","2.604419","2.516510","2.414514","2.348689",
"34000000.000000","6.514769","3.890720","2.704210","2.767556","2.677775","2.566391","2.497789",
"36000000.000000","6.949160","4.127017","2.864118","2.932009","2.839659","2.718485","2.647851",
"38000000.000000","7.388950","4.364563","3.024748","3.097070","3.001859","2.871239","2.797777",
"40000000.000000","7.835215","4.603195","3.185118","3.262628","3.164536","3.024178","2.948223",
"42000000.000000","8.291083","4.842320","3.346110","3.427915","3.328445","3.177179","3.099213",
"44000000.000000","8.749579","5.082702","3.507386","3.593147","3.492455","3.330049","3.250610",
"46000000.000000","9.213966","5.324347","3.668537","3.757977","3.656580","3.483035","3.402795",
"48000000.000000","9.683548","5.567119","3.830299","3.922988","3.822941","3.636391","3.556247",
"50000000.000000","10.160701","5.811349","3.991807","4.088510","3.989073","3.790345","3.709445",
"52000000.000000","10.643237","6.056668","4.153594","4.254563","4.156548","3.944281","3.863562",
"54000000.000000","11.132150","6.303058","4.315752","4.421083","4.324419","4.098248","4.017540",
"56000000.000000","11.627626","6.550986","4.478090","4.587638","4.491735","4.252457","4.171534",
"58000000.000000","12.130189","6.799970","4.640655","4.753035","4.660649","4.407068","4.326320",
"60000000.000000","12.638408","7.050587","4.803424","4.920238","4.830637","4.561839","4.481920",
"62000000.000000","13.153393","7.302215","4.966811","5.087994","5.000958","4.716797","4.637946",
"64000000.000000","13.674446","7.555676","5.130685","5.256416","5.172096","4.872561","4.794927",
"66000000.000000","14.202651","7.810482","5.294028","5.424297","5.343744","5.028284","4.952900",
"68000000.000000","14.736920","8.066783","5.457511","5.590823","5.515990","5.184120","5.111495",
"70000000.000000","15.278565","8.324543","5.621230","5.757944","5.689352","5.340411","5.270139",
"72000000.000000","15.827071","8.583664","5.785010","5.924443","5.863598","5.496824","5.429302",
"74000000.000000","16.381065","8.844454","5.949051","6.091756","6.039237","5.653640","5.589868",
"76000000.000000","16.942124","9.106658","6.113404","6.259557","6.215521","5.810689","5.750600",
"78000000.000000","17.508349","9.370090","6.277810","6.427269","6.392519","5.967970","5.912655",
"80000000.000000","18.083579","9.635699","6.442544","6.595657","6.570042","6.125426","6.075286",
"82000000.000000","18.664962","9.903545","6.607479","6.764610","6.748986","6.283062","6.238385",
"84000000.000000","19.252791","10.172608","6.772463","6.933876","6.928133","6.441408","6.402468",
"86000000.000000","19.846207","10.443770","6.937700","7.104676","7.108763","6.600203","6.567222",
"88000000.000000","20.446133","10.716208","7.103314","7.275092","7.291182","6.759279","6.732964",
"90000000.000000","21.053445","10.991300","7.269472","7.445622","7.472633","6.918615","6.899623",
"92000000.000000","21.666901","11.268295","7.435564","7.615951","7.655322","7.077960","7.066902",
"94000000.000000","22.287347","11.546996","7.602394","7.787309","7.839252","7.237659","7.235172",
"96000000.000000","22.914406","11.827960","7.769471","7.959209","8.023698","7.398123","7.404872",
