"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340097","0.221451","0.158226","0.161713","0.154635","0.150236","0.144849",
"4000000.000000","0.684630","0.443948","0.316260","0.323794","0.308818","0.300438","0.289943",
"6000000.000000","1.035511","0.667427","0.474507","0.485674","0.464033","0.450741","0.434569",
"8000000.000000","1.392238","0.892143","0.632428","0.647780","0.618908","0.601352","0.579415",
"10000000.000000","1.753072","1.117802","0.791153","0.810405","0.774603","0.752015","0.724663",
"12000000.000000","2.118527","1.343876","0.949798","0.973176","0.931177","0.902611","0.870444",
"14000000.000000","2.489118","1.570803","1.108880","1.135794","1.086987","1.053117","1.017660",
"16000000.000000","2.865364","1.799253","1.267641","1.298852","1.243542","1.203676","1.163711",
"18000000.000000","3.246554","2.027809","1.426726","1.462117","1.400702","1.354473","1.310115",
"20000000.000000","3.632963","2.257194","1.585910","1.625078","1.558430","1.505361","1.456963",
"22000000.000000","4.025189","2.487741","1.745098","1.788089","1.716308","1.656917","1.604106",
"24000000.000000","4.423620","2.718955","1.904621","1.950654","1.874340","1.808606","1.751851",
"26000000.000000","4.828725","2.951338","2.064208","2.114030","2.032954","1.960041","1.899740",
"28000000.000000","5.237606","3.184732","2.224530","2.277153","2.192909","2.111711","2.047875",
"30000000.000000","5.653152","3.418019","2.384689","2.440999","2.352892","2.263525","2.196568",
"32000000.000000","6.075281","3.652388","2.544904","2.605352","2.513267","2.415561","2.345838",
"34000000.000000","6.502227","3.887446","2.705267","2.769753","2.674207","2.567856","2.495440",
"36000000.000000","6.935817","4.122831","2.865652","2.934233","2.834892","2.720104","2.645270",
"38000000.000000","7.374879","4.360093","3.026063","3.098893","2.996521","2.872505","2.795569",
"40000000.000000","7.820597","4.598447","3.187112","3.264174","3.158371","3.025638","2.946037",
"42000000.000000","8.260845","4.837324","3.348196","3.429627","3.321054","3.178705","3.096672",
"44000000.000000","8.707094","5.076894","3.509310","3.595178","3.484668","3.331890","3.248290",
"46000000.000000","9.161868","5.318103","3.671357","3.759599","3.648431","3.485175","3.400052",
"48000000.000000","9.626351","5.560560","3.832937","3.924704","3.813340","3.638688","3.552482",
"50000000.000000","10.101950","5.805292","3.995201","4.089896","3.977993","3.792410","3.705904",
"52000000.000000","10.584482","6.050869","4.157416","4.254758","4.144476","3.946103","3.860336",
"54000000.000000","11.073001","6.297074","4.320113","4.420304","4.310816","4.099993","4.013844",
"56000000.000000","11.568126","6.544586","4.482447","4.586381","4.477300","4.254244","4.168383",
"58000000.000000","12.071164","6.793634","4.644686","4.752410","4.645177","4.409217","4.323808",
"60000000.000000","12.579756","7.043640","4.808218","4.918704","4.814040","4.564276","4.479906",
"62000000.000000","13.093878","7.295383","4.970674","5.084429","4.984379","4.719320","4.635809",
"64000000.000000","13.615532","7.548548","5.134145","5.250979","5.155417","4.874426","4.792826",
"66000000.000000","14.142903","7.803112","5.297172","5.417726","5.327138","5.029277","4.949900",
"68000000.000000","14.677970","8.058802","5.460658","5.584371","5.498996","5.184442","5.107843",
"70000000.000000","15.218401","8.315881","5.624650","5.751665","5.672058","5.340232","5.266992",
"72000000.000000","15.765846","8.575350","5.788673","5.920213","5.845624","5.496717","5.426363",
"74000000.000000","16.320489","8.837072","5.953184","6.087675","6.020296","5.653061","5.586478",
"76000000.000000","16.880172","9.098960","6.117942","6.256314","6.196427","5.809882","5.747426",
"78000000.000000","17.447612","9.362150","6.282724","6.425132","6.372283","5.966977","5.908611",
"80000000.000000","18.022220","9.628352","6.447616","6.593994","6.548868","6.124916","6.070842",
"82000000.000000","18.601290","9.895674","6.613227","6.763548","6.726696","6.283040","6.234170",
"84000000.000000","19.187437","10.164741","6.778446","6.933811","6.905509","6.441366","6.397517",
"86000000.000000","19.781403","10.435622","6.943999","7.103609","7.085494","6.599891","6.562579",
"88000000.000000","20.381051","10.708097","7.110072","7.272743","7.266590","6.758820","6.728442",
"90000000.000000","20.987949","10.982091","7.276488","7.442994","7.448671","6.918209","6.894960",
"92000000.000000","21.601314","11.258334","7.443480","7.613514","7.631376","7.077622","7.062350",
"94000000.000000","22.222504","11.536700","7.610498","7.784475","7.815719","7.237900","7.230364",
"96000000.000000","22.849673","11.817304","7.777344","7.955483","8.000650","7.398677","7.399955",
"98000000.000000","23.482737","12.099851","7.945440","8.126600","8.186843","7.559672","7.570514",
"100000000.000000","24.124166","12.385109","8.113019","8.297873","8.374048","7.720639","7.741857",
"102000000.000000","24.771127","12.672432","8.280155","8.468800","8.562912","7.881965","7.913939",
"104000000.000000","25.424042","12.961216","8.446791","8.639834","8.751862","8.043649","8.086993",
"106000000.000000","26.084506","13.252803","8.614706","8.811349","8.943708","8.205887","8.260993",
"108000000.000000","26.752091","13.546467","8.782735","8.982478","9.137150","8.368727","8.436383",
"110000000.000000","27.425803","13.842485","8.951255","9.154132","9.331789","8.532000","8.612641",
"112000000.000000","28.106781","14.140772","9.120037","9.327355","9.527723","8.695906","8.789746",
"114000000.000000","28.793428","14.441750","9.289775","9.500640","9.724322","8.860615","8.968214",
"116000000.000000","29.487723","14.745720","9.458984","9.672782","9.922393","9.025293","9.147730",
"118000000.000000","30.189135","15.052060","9.628804","9.845517","10.121961","9.190487","9.329390",
"120000000.000000","30.896636","15.360787","9.799173","10.020459","10.323252","9.356723","9.512588",
"122000000.000000","31.611653","15.672282","9.969503","10.195471","10.525717","9.522859","9.697387",
"124000000.000000","32.332394","15.985821","10.140353","10.370311","10.730908","9.689170","9.883422",
"126000000.000000","33.060215","16.302504","10.311423","10.544292","10.937402","9.856520","10.070719",
"128000000.000000","33.794979","16.621433","10.482747","10.719122","11.145675","10.024297","10.260642",
"130000000.000000","34.537783","16.943395","10.654350","10.895315","11.356039","10.193056","10.453548",
"132000000.000000","35.285357","17.267865","10.826599","11.071909","11.568573","10.361848","10.648094",
"134000000.000000","36.040565","17.596497","10.999487","11.248210","11.783157","10.530956","10.844996",
"136000000.000000","36.802132","17.927010","11.172726","11.424386","11.999721","10.700929","16.928698",
"138000000.000000","37.571805","18.259728","11.345952","11.600930","12.218933","10.871409","17.092127",
"140000000.000000","38.346270","18.596083","11.519641","11.777650","12.440599","11.042725","17.256182",
"142000000.000000","39.127787","18.936117","11.693053","11.955574","12.664940","11.214873","17.420496",
"144000000.000000","39.917502","19.278958","11.867050","12.133902","12.892288","11.387139","17.585349",
"146000000.000000","40.714465","19.625260","12.041572","12.313102","13.122122","11.560638","17.750474",
"148000000.000000","41.517980","19.973731","12.216430","12.490986","13.355341","11.734511","17.916059",
"150000000.000000","42.327144","20.325332","12.391773","12.671299","13.592380","11.908519","18.082033",
"152000000.000000","43.143702","20.680624","12.567203","12.852236","13.832868","12.083830","18.248326",
"154000000.000000","43.967524","21.039305","12.742936","13.033766","14.077303","12.259727","18.414974",
"156000000.000000","44.797997","21.401144","12.919007","13.215613","14.326185","12.436504","18.581937",
"158000000.000000","45.634732","21.766222","13.095761","13.398005","14.580265","12.614124","18.748821",
"160000000.000000","46.478332","22.135066","13.272474","13.580125","14.838773","12.792189","18.916208",
"162000000.000000","47.328451","22.506367","13.449534","13.762299","15.101539","12.971069","19.083623",
"164000000.000000","48.185378","22.881301","13.627838","13.946020","15.370029","13.150987","19.251237",
"166000000.000000","49.048905","23.259470","13.806034","14.128192","15.644215","13.330998","19.419627",
"168000000.000000","49.919347","23.641071","13.984421","14.311008","15.924616","13.512256","19.588663",
"170000000.000000","50.797600","24.024823","14.163434","14.494263","16.210939","13.694939","19.757949",
"172000000.000000","51.681791","24.411768","14.343616","14.677845","16.504037","13.878203","19.927677",
"174000000.000000","52.573622","24.803317","14.523497","14.863096","16.803303","14.062428","20.097422",
"176000000.000000","53.472588","25.198266","14.703869","15.047393","17.109532","14.247570","20.268092",
"178000000.000000","54.377999","25.597038","14.884684","15.233741","17.422934","14.433437","20.438804",
"180000000.000000","55.289257","25.998056","15.066083","15.420490","17.743990","14.620389","20.610313",
"182000000.000000","56.207328","26.402702","15.247992","15.608892","18.072556","14.808068","20.781855",
"184000000.000000","57.132642","26.809484","15.430276","15.795888","18.409366","14.996329","20.953512",
"186000000.000000","58.063515","27.222116","15.613121","15.984356","18.754194","15.185663","21.126045",
"188000000.000000","59.003097","27.636715","15.795935","16.174577","19.106891","15.376331","21.298689",
"190000000.000000","59.949543","28.055777","15.979538","16.365392","19.468369","15.568135","21.472099",
"192000000.000000","60.901719","28.477436","16.163793","16.556134","19.838248","15.760744","21.645950",
"194000000.000000","61.860362","28.903418","16.347941","16.746341","20.215697","15.954497","21.820229",
"196000000.000000","62.825189","29.331753","16.533147","16.936024","20.602049","16.149022","21.994372",
"198000000.000000","63.798065","29.763452","16.718623","17.126790","20.996884","16.344228","22.169031",
"200000000.000000","64.775956","30.198813","16.904458","17.318897","21.399791","16.540202","22.344033",
