"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.339890","0.221549","0.158001","0.161344","0.154432","0.150045","0.144958",
"4000000.000000","0.685233","0.444121","0.316620","0.323292","0.309686","0.300168","0.289941",
"6000000.000000","1.035265","0.668194","0.473869","0.484505","0.464519","0.450945","0.434870",
"8000000.000000","1.390481","0.893344","0.632399","0.646570","0.619448","0.601461","0.580497",
"10000000.000000","1.750940","1.118745","0.790552","0.808823","0.776307","0.752282","0.726688",
"12000000.000000","2.117157","1.345237","0.948837","0.970781","0.932348","0.903086","0.872717",
"14000000.000000","2.488258","1.572530","1.107465","1.132728","1.088857","1.053532","1.018539",
"16000000.000000","2.865019","1.801213","1.266585","1.294802","1.245811","1.204225","1.164796",
"18000000.000000","3.246942","2.030363","1.425492","1.457899","1.402729","1.355263","1.311853",
"20000000.000000","3.633653","2.260240","1.584633","1.620825","1.559514","1.506591","1.459159",
"22000000.000000","4.026698","2.490575","1.744239","1.784303","1.716384","1.657936","1.606514",
"24000000.000000","4.425195","2.722060","1.903883","1.947038","1.874940","1.809372","1.754204",
"26000000.000000","4.829964","2.954044","2.063399","2.110015","2.033792","1.960872","1.901933",
"28000000.000000","5.240287","3.186621","2.223123","2.273191","2.192981","2.112994","2.050100",
"30000000.000000","5.655805","3.420901","2.382989","2.437188","2.353127","2.265027","2.198414",
"32000000.000000","6.077318","3.655675","2.543159","2.600694","2.514253","2.417219","2.347218",
"34000000.000000","6.504932","3.891588","2.702734","2.764643","2.675638","2.569728","2.496469",
"36000000.000000","6.938818","4.128639","2.863484","2.929593","2.837516","2.721873","2.646353",
"38000000.000000","7.378040","4.366265","3.024163","3.094037","3.000130","2.874726","2.796868",
"40000000.000000","7.827183","4.605376","3.185601","3.258489","3.162383","3.027344","2.947195",
"42000000.000000","8.279073","4.845024","3.346898","3.423310","3.325589","3.180099","3.098072",
"44000000.000000","8.737143","5.085811","3.508661","3.587616","3.489974","3.333391","3.249538",
"46000000.000000","9.201287","5.327460","3.669533","3.752454","3.654122","3.486846","3.401365",
"48000000.000000","9.672530","5.570860","3.830858","3.918452","3.820160","3.640266","3.554100",
"50000000.000000","10.149501","5.815139","3.993294","4.084848","3.986044","3.793890","3.706897",
"52000000.000000","10.632324","6.060258","4.155634","4.250907","4.152026","3.947258","3.860438",
"54000000.000000","11.121607","6.307179","4.317772","4.417527","4.319048","4.101089","4.014593",
"56000000.000000","11.616647","6.555229","4.479307","4.584624","4.486756","4.255448","4.169434",
"58000000.000000","12.118322","6.804377","4.641698","4.751556","4.654793","4.410165","4.324339",
"60000000.000000","12.627047","7.054839","4.803874","4.919038","4.823552","4.564973","4.479386",
"62000000.000000","13.141423","7.306651","4.966750","5.086475","4.993742","4.720104","4.635878",
"64000000.000000","13.662636","7.560253","5.129466","5.253864","5.163235","4.875593","4.792759",
"66000000.000000","14.190534","7.815140","5.292494","5.421696","5.334601","5.031008","4.950491",
"68000000.000000","14.725879","8.071555","5.456329","5.588573","5.506129","5.186997","5.108397",
"70000000.000000","15.266173","8.329127","5.620528","5.756133","5.679695","5.343028","5.267272",
"72000000.000000","15.813971","8.588335","5.784773","5.923459","5.853986","5.499280","5.426439",
"74000000.000000","16.368045","8.849048","5.949002","6.090770","6.027837","5.656113","5.586823",
"76000000.000000","16.928790","9.110978","6.113598","6.259006","6.202943","5.813239","5.747328",
"78000000.000000","17.495931","9.375498","6.278326","6.427144","6.379723","5.970587","5.908880",
"80000000.000000","18.070524","9.641727","6.443275","6.595414","6.557380","6.128348","6.070921",
"82000000.000000","18.651982","9.909193","6.608451","6.765069","6.736189","6.286675","6.234136",
"84000000.000000","19.238585","10.178106","6.773565","6.934312","6.915603","6.445259","6.397820",
"86000000.000000","19.833620","10.448829","6.939408","7.104831","7.097099","6.603798","6.562146",
"88000000.000000","20.433185","10.721629","7.104151","7.275698","7.278616","6.762829","6.727621",
"90000000.000000","21.039788","10.996277","7.269925","7.446578","7.460913","6.922336","6.894218",
"92000000.000000","21.653953","11.273360","7.436206","7.618217","7.644359","7.082062","7.061844",
"94000000.000000","22.273208","11.552231","7.603136","7.790712","7.829679","7.241889","7.230123",
"96000000.000000","22.900218","11.832422","7.770071","7.962649","8.015494","7.402553","7.399648",
"98000000.000000","23.533268","12.115047","7.937067","8.133681","8.202575","7.563622","7.569793",
"100000000.000000","24.174175","12.400810","8.104136","8.305867","8.390853","7.725190","7.740794",
"102000000.000000","24.822870","12.687663","8.272247","8.477578","8.579495","7.887104","7.912800",
"104000000.000000","25.476451","12.976760","8.440059","8.649401","8.768872","8.048962","8.085745",
"106000000.000000","26.136870","13.268282","8.608448","8.822041","8.959760","8.211060","8.259870",
"108000000.000000","26.803690","13.562490","8.776991","8.995103","9.152148","8.373934","8.435127",
"110000000.000000","27.477222","13.859001","8.945678","9.168434","9.346140","8.537271","8.611666",
"112000000.000000","28.157775","14.157983","9.114769","9.342316","9.541390","8.701002","8.789174",
"114000000.000000","28.844476","14.458553","9.283932","9.514508","9.737936","8.865233","8.967728",
"116000000.000000","29.537721","14.761769","9.453021","9.687396","9.935280","9.030190","9.147832",
"118000000.000000","30.238163","15.067824","9.622589","9.860163","10.134173","9.195409","9.328761",
"120000000.000000","30.945307","15.377131","9.792773","10.033681","10.335141","9.360538","9.511746",
"122000000.000000","31.659477","15.688420","9.963110","10.207338","10.538100","9.526196","9.696340",
"124000000.000000","32.379958","16.002210","10.133977","10.381505","10.742698","9.692205","9.883365",
"126000000.000000","33.107450","16.319037","10.304824","10.556127","10.949541","9.858853","10.071880",
"128000000.000000","33.841969","16.639308","10.476239","10.730795","11.157848","10.026615","10.262904",
"130000000.000000","34.583300","16.962055","10.647615","10.905767","11.368537","10.195254","10.455279",
"132000000.000000","35.332200","17.287595","10.819766","11.080946","11.580789","10.364020","10.650203",
"134000000.000000","36.086803","17.615815","10.991817","11.256838","11.795320","10.533722","10.847659",
"136000000.000000","36.848244","17.946271","11.164239","11.433133","12.012204","10.703883","16.938452",
"138000000.000000","37.617022","18.280392","11.337060","11.611277","12.231986","10.874820","17.102080",
"140000000.000000","38.391224","18.617605","11.510563","11.790505","12.454272","11.045957","17.266571",
"142000000.000000","39.172494","18.957253","11.684263","11.969148","12.679607","11.217933","17.430988",
"144000000.000000","39.961518","19.300342","11.857719","12.146549","12.907350","11.390296","17.595616",
"146000000.000000","40.758394","19.647033","12.031999","12.325011","13.138532","11.563517","17.760388",
"148000000.000000","41.561708","19.996676","12.206607","12.504227","13.373216","11.737409","17.925981",
"150000000.000000","42.370792","20.349099","12.381693","12.683864","13.610662","11.911959","18.091844",
"152000000.000000","43.185314","20.704538","12.557670","12.864830","13.852060","12.087562","18.258292",
"154000000.000000","44.007712","21.063359","12.733497","13.046643","14.097017","12.263718","18.424595",
"156000000.000000","44.837994","21.425902","12.909445","13.228126","14.346730","12.440676","18.591116",
"158000000.000000","45.675796","21.790957","13.086539","13.411366","14.600309","12.618440","18.758456",
"160000000.000000","46.518668","22.160077","13.263557","13.595291","14.859305","12.797095","18.926211",
"162000000.000000","47.368499","22.532055","13.440505","13.779048","15.123379","12.975941","19.093987",
"164000000.000000","48.225499","22.907498","13.618027","13.963004","15.392677","13.155884","19.262059",
"166000000.000000","49.088352","23.286562","13.795971","14.147189","15.667511","13.336587","19.430514",
"168000000.000000","49.958748","23.667257","13.975314","14.332947","15.948949","13.518065","19.599738",
"170000000.000000","50.835313","24.051983","14.154681","14.519590","16.236606","13.700600","19.769143",
"172000000.000000","51.719068","24.440358","14.333980","14.705235","16.530406","13.883990","19.939291",
"174000000.000000","52.609939","24.832210","14.514210","14.890098","16.831463","14.068513","20.109551",
"176000000.000000","53.507936","25.228609","14.694446","15.077434","17.138868","14.253668","20.279696",
"178000000.000000","54.412693","25.626900","14.874672","15.264825","17.453667","14.439397","20.450322",
"180000000.000000","55.323869","26.030124","15.055872","15.453487","17.775911","14.626075","20.621390",
"182000000.000000","56.241517","26.435037","15.237289","15.642887","18.106253","14.813950","20.792912",
"184000000.000000","57.165971","26.844721","15.418998","15.831659","18.444672","15.002441","20.964765",
"186000000.000000","58.096533","27.256796","15.601882","16.020794","18.790101","15.191859","21.137389",
"188000000.000000","59.034538","27.672105","15.784538","16.211749","19.143286","15.382226","21.310458",
"190000000.000000","59.979382","28.090647","15.968275","16.402788","19.504696","15.573905","21.484033",
"192000000.000000","60.930126","28.512986","16.152429","16.592165","19.874814","15.766414","21.657760",
"194000000.000000","61.888975","28.939091","16.336717","16.783695","20.253278","15.959855","21.832027",
"196000000.000000","62.854410","29.367275","16.521944","16.975809","20.639586","16.154354","22.006418",
"198000000.000000","63.827212","29.800477","16.707674","17.170122","21.034331","16.349919","22.181132",
"200000000.000000","64.804988","30.236226","16.894217","17.365197","21.438316","16.545999","22.356255",
