"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.339119","0.221126","0.157938","0.160857","0.154703","0.150341","0.145077",
"4000000.000000","0.682958","0.443418","0.316017","0.321861","0.308634","0.300755","0.290457",
"6000000.000000","1.032985","0.667313","0.473388","0.482874","0.463465","0.451122","0.435348",
"8000000.000000","1.387148","0.892073","0.630980","0.644192","0.618808","0.601684","0.580603",
"10000000.000000","1.746538","1.117855","0.789333","0.805775","0.774248","0.752262","0.726672",
"12000000.000000","2.111176","1.344516","0.948298","0.968241","0.930157","0.902750","0.872331",
"14000000.000000","2.481614","1.571858","1.106987","1.131010","1.086700","1.053211","1.018996",
"16000000.000000","2.856392","1.800314","1.266222","1.293768","1.243035","1.204083","1.166227",
"18000000.000000","3.237364","2.029511","1.424946","1.456760","1.399919","1.354953","1.313379",
"20000000.000000","3.623302","2.259312","1.584120","1.619879","1.557946","1.505906","1.460681",
"22000000.000000","4.015224","2.489530","1.743767","1.782921","1.715899","1.657060","1.607829",
"24000000.000000","4.412675","2.720571","1.903289","1.946331","1.874004","1.808177","1.755222",
"26000000.000000","4.816217","2.952336","2.063207","2.109266","2.032413","1.959656","1.903255",
"28000000.000000","5.226248","3.185647","2.222905","2.272030","2.191806","2.110981","2.051888",
"30000000.000000","5.640352","3.419397","2.382818","2.434681","2.352145","2.262355","2.200191",
"32000000.000000","6.061387","3.654378","2.543154","2.598883","2.512674","2.414184","2.349037",
"34000000.000000","6.488429","3.889852","2.703934","2.762678","2.672277","2.566392","2.498114",
"36000000.000000","6.921323","4.126023","2.864484","2.926387","2.833179","2.719140","2.648127",
"38000000.000000","7.359867","4.363665","3.025213","3.089970","2.995830","2.872602","2.798399",
"40000000.000000","7.805263","4.602050","3.186107","3.253804","3.158299","3.025412","2.949345",
"42000000.000000","8.255792","4.841776","3.347069","3.417719","3.321860","3.178764","3.100404",
"44000000.000000","8.712329","5.082186","3.508435","3.581821","3.486090","3.332253","3.252462",
"46000000.000000","9.175259","5.323545","3.669630","3.745862","3.651022","3.485698","3.404565",
"48000000.000000","9.644929","5.565857","3.831248","3.909951","3.816056","3.639206","3.557393",
"50000000.000000","10.119690","5.810065","3.993227","4.074667","3.981650","3.793111","3.710272",
"52000000.000000","10.601431","6.055730","4.155163","4.239671","4.148787","3.947085","3.863516",
"54000000.000000","11.089400","6.302402","4.317637","4.404439","4.315785","4.101361","4.017895",
"56000000.000000","11.584522","6.550650","4.480069","4.569370","4.483391","4.255960","4.172818",
"58000000.000000","12.085978","6.799916","4.642576","4.734377","4.651949","4.410732","4.327858",
"60000000.000000","12.593765","7.049832","4.805541","4.900353","4.821173","4.565654","4.484449",
"62000000.000000","13.107157","7.301412","4.968776","5.065761","4.991252","4.720813","4.640518",
"64000000.000000","13.627200","7.554159","5.131716","5.231893","5.162147","4.876319","4.797285",
"66000000.000000","14.153353","7.808492","5.295208","5.397888","5.333614","5.031865","4.954230",
"68000000.000000","14.686163","8.064312","5.458960","5.564193","5.506358","5.187874","5.111895",
"70000000.000000","15.226248","8.321704","5.622476","5.730719","5.679266","5.343927","5.271084",
"72000000.000000","15.772133","8.580522","5.786093","5.897376","5.853862","5.500092","5.430396",
"74000000.000000","16.325211","8.840737","5.950460","6.064354","6.029266","5.656688","5.590886",
"76000000.000000","16.884802","9.102902","6.114383","6.231572","6.204369","5.813699","5.751844",
"78000000.000000","17.450271","9.366905","6.279003","6.399474","6.380671","5.971270","5.913515",
"80000000.000000","18.023430","9.632271","6.443782","6.567598","6.558768","6.129231","6.076304",
"82000000.000000","18.603961","9.899733","6.608853","6.735887","6.737199","6.287536","6.239458",
"84000000.000000","19.189971","10.168776","6.774393","6.905006","6.917302","6.445995","6.403400",
"86000000.000000","19.782907","10.439690","6.940441","7.074932","7.098304","6.604750","6.568348",
"88000000.000000","20.382685","10.712266","7.106609","7.243220","7.280054","6.763947","6.733615",
"90000000.000000","20.989566","10.987067","7.272627","7.412478","7.462643","6.923178","6.900259",
"92000000.000000","21.603695","11.263611","7.438613","7.582895","7.646442","7.082929","7.067324",
"94000000.000000","22.224066","11.542173","7.605233","7.753547","7.831037","7.242897","7.235309",
"96000000.000000","22.850566","11.822759","7.771856","7.924561","8.017218","7.403333","7.404647",
"98000000.000000","23.482216","12.105762","7.939667","8.096462","8.204717","7.564389","7.575150",
"100000000.000000","24.121693","12.391066","8.106488","8.269384","8.393163","7.725759","7.746765",
"102000000.000000","24.767864","12.678412","8.273835","8.439692","8.582865","7.887303","7.918917",
"104000000.000000","25.420530","12.967344","8.441686","8.610553","8.773605","8.049476","8.092160",
"106000000.000000","26.080626","13.258893","8.609707","8.782644","8.964959","8.212476","8.266494",
"108000000.000000","26.747262","13.553239","8.777542","8.955676","9.157872","8.375428","8.442112",
"110000000.000000","27.420135","13.850134","8.946141","9.128067","9.352036","8.538636","8.618345",
"112000000.000000","28.100383","14.148627","9.115076","9.299979","9.547590","8.702525","8.795631",
"114000000.000000","28.786749","14.449430","9.284313","9.472860","9.743643","8.866917","8.974477",
"116000000.000000","29.480225","14.752793","9.453849","9.645310","9.941958","9.031791","9.154449",
"118000000.000000","30.180463","15.058920","9.623761","9.818782","10.141404","9.196861","9.335646",
"120000000.000000","30.887997","15.367487","9.794394","9.992471","10.341961","9.362462","9.519092",
"122000000.000000","31.602107","15.678666","9.964654","10.167035","10.544667","9.529104","9.703900",
"124000000.000000","32.322566","15.992113","10.135017","10.341968","10.749383","9.695313","9.890305",
"126000000.000000","33.049258","16.308847","10.305969","10.517494","10.955783","9.862233","10.078413",
"128000000.000000","33.783032","16.628352","10.477308","10.693656","11.163433","10.029707","10.269281",
"130000000.000000","34.524619","16.950675","10.648796","10.869608","11.373004","10.197829","10.461946",
"132000000.000000","35.272431","17.275390","10.820262","11.046039","11.584001","10.366751","10.656733",
"134000000.000000","36.027520","17.603519","10.992484","11.222752","11.797153","10.536641","10.854027",
"136000000.000000","36.788874","17.934453","11.165491","11.400514","12.013315","10.706664","16.938376",
"138000000.000000","37.557244","18.268414","11.338574","11.579409","12.231748","10.877472","17.102439",
"140000000.000000","38.334283","18.604639","11.511635","11.758305","12.453915","11.049200","17.266743",
"142000000.000000","39.117014","18.943824","11.685376","11.936780","12.678483","11.221289","17.430969",
"144000000.000000","39.905557","19.286107","11.859005","12.115293","12.906115","11.393970","17.595815",
"146000000.000000","40.700881","19.632949","12.033189","12.294166","13.136742","11.567699","17.760331",
"148000000.000000","41.503440","19.982410","12.207680","12.472053","13.370602","11.742214","17.925110",
"150000000.000000","42.313696","20.334998","12.383060","12.651166","13.607569","11.917012","18.090530",
"152000000.000000","43.128282","20.689937","12.558964","12.832134","13.848762","12.093013","18.256544",
"154000000.000000","43.951976","21.048783","12.734737","13.012222","14.093385","12.269546","18.422550",
