"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.339637","0.221587","0.157786","0.161272","0.154178","0.150623","0.145091",
"4000000.000000","0.683825","0.443862","0.315506","0.322702","0.309755","0.301209","0.289760",
"6000000.000000","1.033372","0.667517","0.473877","0.484528","0.465361","0.451618","0.435115",
"8000000.000000","1.388945","0.892231","0.632438","0.646596","0.620472","0.602186","0.580721",
"10000000.000000","1.748475","1.118546","0.791121","0.809393","0.775684","0.753185","0.726980",
"12000000.000000","2.113477","1.345712","0.950009","0.972306","0.931603","0.904026","0.873299",
"14000000.000000","2.484066","1.573043","1.108923","1.135452","1.087913","1.055162","1.019786",
"16000000.000000","2.860150","1.801041","1.268203","1.298892","1.244454","1.206366","1.165995",
"18000000.000000","3.241599","2.030697","1.427642","1.461472","1.401759","1.357671","1.312747",
"20000000.000000","3.628127","2.261049","1.587132","1.624358","1.559270","1.509114","1.459950",
"22000000.000000","4.020469","2.492098","1.746903","1.787075","1.717193","1.661084","1.606991",
"24000000.000000","4.419368","2.722984","1.907029","1.950074","1.876486","1.813088","1.754477",
"26000000.000000","4.822922","2.954981","2.066634","2.113367","2.035595","1.965126","1.902742",
"28000000.000000","5.232482","3.188059","2.226629","2.276374","2.195036","2.117278","2.051039",
"30000000.000000","5.648043","3.421582","2.386581","2.439331","2.355322","2.269758","2.200109",
"32000000.000000","6.068805","3.656624","2.547375","2.602750","2.515720","2.422436","2.349378",
"34000000.000000","6.496077","3.892594","2.708360","2.766295","2.677308","2.575049","2.499828",
"36000000.000000","6.929640","4.129688","2.868849","2.930103","2.839519","2.727682","2.649550",
"38000000.000000","7.372441","4.367268","3.029829","3.094385","3.000822","2.880408","2.799786",
"40000000.000000","7.817387","4.606074","3.191585","3.259328","3.162719","3.033252","2.948942",
"42000000.000000","8.269257","4.845816","3.352897","3.424060","3.325758","3.186204","3.094851",
"44000000.000000","8.725878","5.086924","3.514307","3.588224","3.488807","3.339636","3.241338",
"46000000.000000","9.189300","5.329306","3.676011","3.752826","3.652438","3.493016","3.387929",
"48000000.000000","9.658949","5.572456","3.837697","3.918216","3.817022","3.646678","3.535625",
"50000000.000000","10.135229","5.816927","3.999894","4.084574","3.982645","3.800736","3.682984",
"52000000.000000","10.616906","6.062310","4.161996","4.251035","4.148375","3.954795","3.831092",
"54000000.000000","11.104453","6.308932","4.324480","4.416098","4.315181","4.109337","3.979807",
"56000000.000000","11.599996","6.556508","4.487555","4.581305","4.483299","4.263890","4.129260",
