"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340629","0.221089","0.157684","0.160915","0.153866","0.150175","0.144492",
"4000000.000000","0.685953","0.444384","0.315980","0.322429","0.309131","0.300487","0.289252",
"6000000.000000","1.036163","0.668248","0.474162","0.483998","0.464461","0.450677","0.433939",
"8000000.000000","1.391747","0.892259","0.632602","0.645058","0.619867","0.601535","0.579686",
"10000000.000000","1.752622","1.116691","0.790903","0.806284","0.775678","0.752123","0.725130",
"12000000.000000","2.119862","1.343263","0.949731","0.968484","0.931777","0.902737","0.871077",
"14000000.000000","2.492969","1.570875","1.109040","1.131570","1.087558","1.053346","1.017329",
"16000000.000000","2.869735","1.798978","1.268324","1.294903","1.243755","1.204364","1.163696",
"18000000.000000","3.252247","2.028219","1.427819","1.458189","1.401834","1.355539","1.310356",
"20000000.000000","3.640693","2.258019","1.587043","1.621114","1.560358","1.506690","1.457351",
"22000000.000000","4.033521","2.488491","1.747171","1.784958","1.719023","1.658207","1.604610",
"24000000.000000","4.432394","2.719720","1.907425","1.949019","1.878371","1.809869","1.751987",
"26000000.000000","4.837168","2.951576","2.067086","2.113060","2.038932","1.961653","1.900015",
"28000000.000000","5.248096","3.184659","2.227333","2.276997","2.198607","2.113459","2.048352",
"30000000.000000","5.664022","3.418476","2.387593","2.441690","2.359267","2.265422","2.196779",
"32000000.000000","6.085395","3.653244","2.548538","2.605893","2.520446","2.417417","2.345124",
"34000000.000000","6.513083","3.888235","2.709385","2.770312","2.681655","2.569913","2.494848",
"36000000.000000","6.946311","4.124421","2.869925","2.935449","2.843796","2.722210","2.644601",
"38000000.000000","7.386630","4.361903","3.030710","3.100606","3.005927","2.874716","2.794978",
"40000000.000000","7.832797","4.600293","3.191824","3.266021","3.168543","3.027419","2.945453",
"42000000.000000","8.284766","4.839733","3.353282","3.431559","3.331413","3.180506","3.097181",
"44000000.000000","8.742729","5.080527","3.514920","3.597068","3.495348","3.333679","3.248561",
"46000000.000000","9.207237","5.321698","3.676781","3.762713","3.659529","3.487101","3.400784",
"48000000.000000","9.677635","5.564524","3.838640","3.928247","3.824678","3.640688","3.552900",
"50000000.000000","10.153415","5.808158","4.000476","4.094347","3.989731","3.794217","3.705753",
"52000000.000000","10.635470","6.052786","4.162783","4.260375","4.156374","3.948341","3.859408",
"54000000.000000","11.125527","6.299017","4.325502","4.426721","4.321870","4.102656","4.013214",
"56000000.000000","11.620836","6.547026","4.488443","4.592409","4.488958","4.257120","4.168410",
"58000000.000000","12.122407","6.795861","4.651316","4.758863","4.656587","4.411796","4.323179",
"60000000.000000","12.631747","7.045880","4.814244","4.924704","4.824371","4.566382","4.479163",
"62000000.000000","13.146761","7.297506","4.977605","5.091142","4.993420","4.721431","4.634931",
"64000000.000000","13.668847","7.549918","5.140911","5.257240","5.163380","4.876748","4.791561",
"66000000.000000","14.196419","7.804255","5.304186","5.423320","5.334518","5.032466","4.949046",
"68000000.000000","14.731510","8.060315","5.468497","5.591342","5.506199","5.188147","5.107471",
"70000000.000000","15.273138","8.317090","5.632029","5.757995","5.678196","5.344379","5.266166",
"72000000.000000","15.821305","8.575806","5.796094","5.924704","5.851044","5.501005","5.425277",
"74000000.000000","16.375057","8.835899","5.960147","6.091571","6.024762","5.657524","5.585868",
"76000000.000000","16.935819","9.097859","6.125053","6.259690","6.199530","5.814565","5.746584",
"78000000.000000","17.503443","9.361924","6.289888","6.427987","6.375267","5.971849","5.907975",
"80000000.000000","18.077793","9.627535","6.454693","6.596967","6.552839","6.129384","6.069668",
"82000000.000000","18.658747","9.895176","6.620083","6.765711","6.730802","6.287301","6.232404",
"84000000.000000","19.245824","10.164411","6.786134","6.934655","6.909403","6.445623","6.396297",
"86000000.000000","19.841182","10.434666","6.952367","7.104111","7.089167","6.604135","6.561153",
"88000000.000000","20.441393","10.707058","7.118649","7.272650","7.271099","6.763934","6.726578",
"90000000.000000","21.048445","10.981712","7.285033","7.442656","7.453845","6.923124","6.893095",
"92000000.000000","21.662821","11.258358","7.451664","7.613015","7.637514","7.083026","7.060590",
"94000000.000000","22.284067","11.536709","7.618386","7.784052","7.822041","7.243096","7.229007",
"96000000.000000","22.912203","11.817576","7.785219","7.955006","8.008061","7.403521","7.398269",
"98000000.000000","23.546337","12.100257","7.952126","8.126834","8.195394","7.563740","7.568211",
"100000000.000000","24.187388","12.384742","8.119829","8.298941","8.383570","7.724999","7.739643",
"102000000.000000","24.833558","12.670961","8.287618","8.471264","8.571954","7.886872","7.911867",
"104000000.000000","25.488341","12.959618","8.455715","8.642995","8.761369","8.049064","8.084957",
"106000000.000000","26.149435","13.250954","8.624063","8.816698","8.952074","8.211631","8.258820",
"108000000.000000","26.816409","13.544856","8.792390","8.990233","9.144438","8.374655","8.434166",
"110000000.000000","27.491135","13.841192","8.961705","9.163032","9.337272","8.537898","8.610326",
"112000000.000000","28.172589","14.139553","9.130653","9.335865","9.533168","8.701366","8.787695",
"114000000.000000","28.860989","14.440045","9.299941","9.509390","9.730390","8.865404","8.966481",
"116000000.000000","29.555401","14.743791","9.469781","9.683975","9.929125","9.029800","9.146814",
"118000000.000000","30.256779","15.050447","9.639824","9.859211","10.129006","9.195078","9.327471",
"120000000.000000","30.964122","15.359715","9.809792","10.033963","10.330816","9.360818","9.510040",
"122000000.000000","31.679547","15.671624","9.980142","10.209244","10.534079","9.527124","9.694885",
"124000000.000000","32.400973","15.985737","10.150662","10.384369","10.738992","9.693909","9.881699",
"126000000.000000","33.130022","16.302351","10.321673","10.560497","10.946258","9.861371","10.070138",
"128000000.000000","33.865683","16.622552","10.492949","10.735604","11.155336","10.029705","10.260470",
"130000000.000000","34.607157","16.945709","10.664067","10.911335","11.365786","10.197965","10.452704",
"132000000.000000","35.345131","17.271391","10.836323","11.087712","11.577866","10.367094","10.646985",
"134000000.000000","36.080003","17.600017","11.008920","11.264588","11.792236","10.536693","10.844086",
"136000000.000000","36.835880","17.930449","11.181746","11.441119","12.008710","10.707555","16.922661",
"138000000.000000","37.604314","18.264944","11.354987","11.618580","12.227570","10.878970","17.086530",
"140000000.000000","38.379694","18.601774","11.528276","11.795803","12.449465","11.050480","17.251029",
"142000000.000000","39.162119","18.941703","11.702240","11.973508","12.673849","11.222941","17.415605",
"144000000.000000","39.949347","19.285582","11.876430","12.151226","12.900958","11.395883","17.580944",
"146000000.000000","40.744518","19.632269","12.051209","12.331210","13.131361","11.569248","17.745933",
"148000000.000000","41.546723","19.982623","12.226119","12.511814","13.364681","11.743256","17.911736",
"150000000.000000","42.356886","20.334308","12.401500","12.692699","13.601423","11.917715","18.077433",
"152000000.000000","43.173291","20.689762","12.577288","12.872105","13.842093","12.093076","18.243701",
"154000000.000000","43.997061","21.048511","12.753137","13.053015","14.087441","12.269270","18.409857",
"156000000.000000","44.826407","21.410372","12.929558","13.235284","14.326028","12.446214","18.576652",
"158000000.000000","45.664038","21.775547","13.106246","13.419378","14.567522","12.624006","18.743667",
"160000000.000000","46.507153","22.143690","13.283580","13.603773","14.813081","12.802105","18.910961",
"162000000.000000","47.357243","22.515387","13.461709","13.785809","15.063941","12.980930","19.078850",
"164000000.000000","48.214458","22.889342","13.639932","13.969016","15.318915","13.160708","19.246295",
"166000000.000000","49.077059","23.266703","13.818391","14.153729","15.578051","13.341289","19.414753",
"168000000.000000","49.947115","23.647778","13.997451","14.339664","15.849182","13.522928","19.583127",
"170000000.000000","50.823189","24.032410","14.176443","14.525963","16.135417","13.705699","19.752282",
"172000000.000000","51.707460","24.420882","14.355973","14.710278","16.427050","13.889089","19.921379",
"174000000.000000","52.598445","24.811812","14.535686","14.896631","16.726568","14.072676","20.091671",
"176000000.000000","53.495882","25.204373","14.716038","15.083088","17.032492","14.257502","20.261724",
"178000000.000000","54.399145","25.602859","14.897159","15.269020","17.345984","14.443147","20.432275",
"180000000.000000","55.310050","26.004384","15.078935","15.455336","17.666740","14.629751","20.603317",
"182000000.000000","56.227336","26.407635","15.260937","15.642269","17.995429","14.817416","20.774998",
"184000000.000000","57.150726","26.814266","15.443514","15.831650","18.331589","15.006231","20.947174",
"186000000.000000","58.081071","27.225421","15.626800","16.021142","18.675591","15.195412","21.119170",
"188000000.000000","59.019014","27.639653","15.809692","16.211142","19.027630","15.385892","21.291545",
"190000000.000000","59.964134","28.057180","15.993185","16.400626","19.388227","15.577103","21.464299",
"192000000.000000","60.914634","28.477578","16.177117","16.590352","19.756820","15.769724","21.638040",
"194000000.000000","61.873470","28.902009","16.361516","16.780543","20.133208","15.963132","21.811832",
"196000000.000000","62.839729","29.330493","16.546936","16.972118","20.517854","16.157536","21.986273",
"198000000.000000","63.811783","29.764638","16.732548","17.163658","20.907629","16.352484","22.161316",
"200000000.000000","64.790532","30.201100","16.919284","17.355256","21.305195","16.548651","22.336819",
