"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340237","0.220785","0.158514","0.161183","0.154856","0.150190","0.141098",
"4000000.000000","0.685632","0.443153","0.316780","0.322253","0.309304","0.300533","0.280301",
"6000000.000000","1.037647","0.667480","0.474993","0.484078","0.463708","0.450794","0.419174",
"8000000.000000","1.393166","0.892438","0.633688","0.646322","0.619151","0.601490","0.559176",
"10000000.000000","1.753654","1.118944","0.792604","0.808549","0.775351","0.752256","0.698347",
"12000000.000000","2.119802","1.345104","0.951072","0.970753","0.931553","0.903190","0.838161",
"14000000.000000","2.492433","1.572259","1.109814","1.133408","1.087772","1.054549","0.984035",
"16000000.000000","2.869503","1.800625","1.269007","1.296237","1.244182","1.205334","1.130286",
"18000000.000000","3.251269","2.029759","1.428647","1.459026","1.401525","1.356313","1.277479",
"20000000.000000","3.638415","2.258231","1.588164","1.621969","1.558855","1.507371","1.424533",
"22000000.000000","4.033480","2.488696","1.748118","1.784998","1.716325","1.658585","1.572092",
"24000000.000000","4.431705","2.720017","1.908130","1.948409","1.874772","1.809881","1.720166",
"26000000.000000","4.835753","2.951931","2.068243","2.112011","2.034485","1.961322","1.868179",
"28000000.000000","5.245255","3.184677","2.228286","2.275913","2.194164","2.113225","2.016458",
"30000000.000000","5.661012","3.418438","2.388130","2.439903","2.354963","2.265132","2.165067",
"32000000.000000","6.083136","3.652648","2.548040","2.603680","2.515992","2.417803","2.314207",
"34000000.000000","6.509978","3.888072","2.708254","2.768333","2.677062","2.570273","2.463787",
"36000000.000000","6.943241","4.124158","2.869160","2.932621","2.839113","2.722975","2.613816",
"38000000.000000","7.382303","4.361725","3.030691","3.096052","3.001226","2.875743","2.763806",
"40000000.000000","7.828262","4.600313","3.192151","3.260486","3.164094","3.028536","2.914272",
"42000000.000000","8.279634","4.840097","3.353557","3.425076","3.327961","3.181576","3.065815",
"44000000.000000","8.737461","5.079912","3.515242","3.590156","3.492696","3.334959","3.217136",
"46000000.000000","9.201516","5.321990","3.677155","3.755578","3.656810","3.488216","3.369144",
"48000000.000000","9.671707","5.565213","3.839263","3.921242","3.821639","3.641605","3.521779",
"50000000.000000","10.148346","5.809555","4.001393","4.087351","3.987519","3.795578","3.674856",
"52000000.000000","10.631822","6.054944","4.163352","4.252376","4.154272","3.949940","3.828028",
"54000000.000000","11.120509","6.301644","4.325734","4.418772","4.322067","4.104488","3.982478",
"56000000.000000","11.616271","6.549539","4.488577","4.584888","4.490276","4.259084","4.136774",
"58000000.000000","12.117064","6.798663","4.651725","4.751533","4.659132","4.413951","4.291941",
