"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340404","0.222026","0.157886","0.160863","0.154481","0.150496","0.145460",
"4000000.000000","0.685180","0.444857","0.315657","0.322807","0.309296","0.301066","0.290102",
"6000000.000000","1.034818","0.668415","0.473683","0.484985","0.463763","0.451592","0.434985",
"8000000.000000","1.389598","0.893613","0.631654","0.646756","0.618883","0.602118","0.580360",
"10000000.000000","1.750692","1.119144","0.790394","0.808411","0.774112","0.752791","0.725548",
"12000000.000000","2.117027","1.345689","0.949176","0.970518","0.930295","0.903526","0.871474",
"14000000.000000","2.488049","1.574384","1.108114","1.132771","1.086110","1.054872","1.017707",
"16000000.000000","2.864277","1.802603","1.266833","1.295213","1.242568","1.205909","1.164221",
"18000000.000000","3.246992","2.031714","1.424996","1.458093","1.400067","1.356996","1.310756",
"20000000.000000","3.634070","2.261704","1.584097","1.620506","1.557583","1.508341","1.457654",
"22000000.000000","4.027332","2.492858","1.743419","1.783229","1.715588","1.660025","1.605514",
"24000000.000000","4.425419","2.724575","1.903380","1.946069","1.874026","1.811668","1.753422",
"26000000.000000","4.830166","2.957314","2.063033","2.109447","2.033111","1.963637","1.901802",
"28000000.000000","5.239590","3.190342","2.222993","2.272067","2.192993","2.115680","2.050191",
"30000000.000000","5.654424","3.423896","2.383396","2.435471","2.353316","2.267712","2.198936",
"32000000.000000","6.075849","3.658113","2.543512","2.599470","2.513569","2.420761","2.347979",
"34000000.000000","6.502965","3.893748","2.703865","2.763439","2.674996","2.573245","2.497624",
"36000000.000000","6.935638","4.131178","2.864084","2.927345","2.837115","2.725911","2.647961",
"38000000.000000","7.374134","4.368827","3.025344","3.091521","2.999659","2.878445","2.797761",
"40000000.000000","7.819726","4.607368","3.186571","3.255496","3.162426","3.031501","2.948598",
"42000000.000000","8.271063","4.846498","3.347242","3.419861","3.326297","3.184700","3.099773",
"44000000.000000","8.728193","5.087226","3.508973","3.585118","3.490871","3.337581","3.250670",
"46000000.000000","9.192196","5.329277","3.670812","3.750212","3.655215","3.490787","3.402520",
"48000000.000000","9.661605","5.572393","3.832632","3.916181","3.820155","3.644298","3.555847",
"50000000.000000","10.137915","5.817320","3.994186","4.081871","3.986620","3.798117","3.708668",
"52000000.000000","10.620175","6.062644","4.155992","4.247690","4.153334","3.952332","3.862402",
"54000000.000000","11.108358","6.309193","4.318383","4.414159","4.320162","4.106320","4.016472",
"56000000.000000","11.603872","6.556798","4.480635","4.580446","4.487613","4.260979","4.171042",
"58000000.000000","12.106208","6.805462","4.643011","4.745930","4.655613","4.415701","4.326168",
"60000000.000000","12.613959","7.055946","4.805904","4.912517","4.824996","4.570749","4.481266",
"62000000.000000","13.128383","7.307987","4.969111","5.077845","4.994518","4.725974","4.637568",
"64000000.000000","13.649991","7.561252","5.131818","5.244612","5.164879","4.881116","4.794019",
"66000000.000000","14.177293","7.815997","5.295451","5.411872","5.336509","5.036749","4.951672",
"68000000.000000","14.711880","8.072347","5.458807","5.578668","5.509324","5.192292","5.109792",
"70000000.000000","15.252892","8.330410","5.622010","5.746284","5.682775","5.348134","5.269316",
"72000000.000000","15.798909","8.589695","5.786263","5.914741","5.856909","5.504339","5.428930",
"74000000.000000","16.353322","8.850684","5.950438","6.082875","6.031399","5.660816","5.588961",
"76000000.000000","16.913207","9.113158","6.115249","6.251514","6.207430","5.817599","5.750184",
"78000000.000000","17.479922","9.377067","6.280282","6.418897","6.382884","5.975162","5.911206",
"80000000.000000","18.054518","9.642546","6.445410","6.586343","6.559393","6.133220","6.073276",
