"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.338762","0.220911","0.157851","0.161571","0.154828","0.150090","0.144892",
"4000000.000000","0.683464","0.443550","0.315929","0.323171","0.309966","0.300020","0.289757",
"6000000.000000","1.033158","0.667332","0.473757","0.484990","0.464776","0.450502","0.434331",
"8000000.000000","1.387196","0.892326","0.632165","0.646808","0.621295","0.601143","0.579371",
"10000000.000000","1.746694","1.117767","0.790329","0.808603","0.777285","0.752128","0.724845",
"12000000.000000","2.111325","1.344046","0.948752","0.970655","0.932939","0.902870","0.870558",
"14000000.000000","2.482037","1.571053","1.107713","1.132726","1.089304","1.053785","1.016247",
"16000000.000000","2.857716","1.799255","1.266231","1.295141","1.245905","1.204944","1.162412",
"18000000.000000","3.238514","2.027992","1.425450","1.456891","1.403598","1.355977","1.309110",
"20000000.000000","3.624306","2.257663","1.584899","1.618795","1.561155","1.507424","1.455855",
"22000000.000000","4.016359","2.488445","1.744422","1.781805","1.719107","1.658740","1.603267",
"24000000.000000","4.414510","2.719713","1.903736","1.944133","1.878228","1.810128","1.751091",
"26000000.000000","4.818228","2.951390","2.063564","2.106863","2.037796","1.961720","1.899276",
"28000000.000000","5.227385","3.183764","2.223713","2.269730","2.196894","2.113416","2.047195",
"30000000.000000","5.642321","3.417180","2.383436","2.432638","2.356682","2.265326","2.195394",
"32000000.000000","6.063713","3.651449","2.543725","2.595780","2.517204","2.417318","2.344659",
"34000000.000000","6.490119","3.887001","2.704613","2.759175","2.677925","2.569414","2.494012",
"36000000.000000","6.923050","4.123199","2.864824","2.922694","2.839955","2.722038","2.643356",
"38000000.000000","7.362015","4.361051","3.025848","3.085905","3.001871","2.874550","2.793874",
"40000000.000000","7.807139","4.599814","3.186945","3.249947","3.164542","3.027421","2.944364",
"42000000.000000","8.258690","4.839377","3.348287","3.413668","3.327562","3.179978","3.095577",
"44000000.000000","8.715483","5.080223","3.509506","3.577604","3.490784","3.332585","3.247151",
"46000000.000000","9.178512","5.322425","3.670988","3.742355","3.654820","3.485388","3.398878",
"48000000.000000","9.648191","5.566046","3.832684","3.908158","3.819525","3.638441","3.551606",
"50000000.000000","10.124454","5.809651","3.994065","4.073458","3.985070","3.791577","3.704654",
"52000000.000000","10.607458","6.054427","4.156007","4.238884","4.151191","3.945256","3.857861",
"54000000.000000","11.096466","6.300238","4.318423","4.404947","4.318255","4.098766","4.011562",
"56000000.000000","11.591114","6.548301","4.481351","4.570955","4.485906","4.252641","4.165753",
"58000000.000000","12.092109","6.797264","4.644380","4.736429","4.653863","4.407123","4.320669",
"60000000.000000","12.598981","7.047594","4.806917","4.902114","4.823907","4.562193","4.476115",
"62000000.000000","13.112589","7.299130","4.969895","5.067657","4.993699","4.717337","4.632452",
"64000000.000000","13.633449","7.552104","5.132873","5.233962","5.164434","4.872731","4.789050",
"66000000.000000","14.160332","7.806929","5.296499","5.399718","5.335578","5.028142","4.946142",
"68000000.000000","14.694337","8.062807","5.460436","5.566134","5.507297","5.183851","5.104275",
"70000000.000000","15.233556","8.320437","5.624036","5.732425","5.680003","5.339912","5.262535",
"72000000.000000","15.780260","8.579408","5.788048","5.898975","5.853807","5.496427","5.421702",
"74000000.000000","16.332455","8.839585","5.952372","6.066520","6.028080","5.653023","5.581536",
"76000000.000000","16.892368","9.101507","6.117434","6.233916","6.203663","5.809627","5.741811",
"78000000.000000","17.459645","9.366084","6.282376","6.401191","6.380103","5.966937","5.903388",
"80000000.000000","18.032656","9.631833","6.447849","6.570116","6.557341","6.124716","6.064985",
"82000000.000000","18.612818","9.898790","6.612728","6.738412","6.736291","6.282509","6.227290",
"84000000.000000","19.199537","10.167033","6.777956","6.907041","6.915445","6.440702","6.391221",
"86000000.000000","19.792490","10.437078","6.943254","7.076234","7.096086","6.599278","6.555721",
"88000000.000000","20.392393","10.709510","7.108752","7.244382","7.277833","6.758234","6.720824",
"90000000.000000","20.998316","10.983743","7.274605","7.412860","7.460619","6.917388","6.886837",
"92000000.000000","21.611870","11.260915","7.441449","7.582981","7.644660","7.076849","7.053858",
"94000000.000000","22.231690","11.539277","7.608597","7.753257","7.828160","7.236523","7.222044",
"96000000.000000","22.858375","11.820357","7.775113","7.922874","8.013311","7.396692","7.391015",
"98000000.000000","23.492294","12.102684","7.941888","8.094001","8.199509","7.557182","7.561077",
"100000000.000000","24.130998","12.388023","8.109179","8.263545","8.387287","7.718218","7.732012",
"102000000.000000","24.778694","12.675001","8.276258","8.434638","8.576701","7.879513","7.904322",
"104000000.000000","25.432381","12.964005","8.443719","8.606040","8.767342","8.041218","8.077324",
"106000000.000000","26.092721","13.255608","8.611651","8.778742","8.958264","8.203990","8.251177",
"108000000.000000","26.759763","13.549240","8.780236","8.950761","9.150572","8.366800","8.426144",
"110000000.000000","27.433085","13.844938","8.949091","9.122305","9.343952","8.530207","8.602135",
"112000000.000000","28.113728","14.143902","9.117732","9.293924","9.539118","8.693854","8.778936",
"114000000.000000","28.800423","14.444613","9.286797","9.467457","9.735805","8.858625","8.957613",
"116000000.000000","29.494848","14.747669","9.456110","9.640417","9.932834","9.023451","9.137788",
"118000000.000000","30.195474","15.053360","9.625632","9.813094","10.131305","9.188843","9.318935",
"120000000.000000","30.902968","15.361410","9.796349","9.986736","10.331621","9.353998","9.501236",
"122000000.000000","31.617182","15.672761","9.966062","10.161163","10.534490","9.520089","9.685600",
"124000000.000000","32.338286","15.986031","10.136406","10.336192","10.738933","9.686712","9.871605",
"126000000.000000","33.065861","16.302084","10.307151","10.509761","10.944948","9.854034","10.059341",
"128000000.000000","33.801194","16.621033","10.478388","10.683959","11.152326","10.021982","10.250527",
"130000000.000000","34.541845","16.943484","10.649535","10.858887","11.362031","10.190008","10.442699",
"132000000.000000","35.290776","17.268771","10.820970","11.034553","11.574640","10.358842","10.636980",
"134000000.000000","36.044878","17.595879","10.993168","11.212050","11.789351","10.528408","10.833767",
"136000000.000000","36.806596","17.926313","11.165550","11.389341","12.005614","10.698591","16.919229",
"138000000.000000","37.578364","18.260045","11.338370","11.565732","12.224116","10.869079","17.083233",
"140000000.000000","38.354187","18.596127","11.511181","11.744035","12.445888","11.040394","17.247029",
"142000000.000000","39.136158","18.934928","11.685041","11.923298","12.670624","11.212323","17.411401",
"144000000.000000","39.926174","19.277553","11.858838","12.102496","12.898718","11.384814","17.575836",
"146000000.000000","40.722406","19.622991","12.032931","12.281812","13.128941","11.558013","17.740945",
"148000000.000000","41.525327","19.971590","12.207462","12.461841","13.362331","11.731747","17.905718",
"150000000.000000","42.334884","20.322762","12.382342","12.642074","13.599843","11.906062","18.070796",
"152000000.000000","43.151091","20.677404","12.557324","12.822686","13.839876","12.080992","18.236504",
"154000000.000000","43.974298","21.035541","12.732301","13.004424","14.084574","12.257027","18.402903",
"156000000.000000","44.803424","21.396869","12.907810","13.185791","14.333892","12.434018","18.569129",
"158000000.000000","45.640348","21.760780","13.084497","13.369782","14.587666","12.611556","18.735643",
"160000000.000000","46.484583","22.129038","13.261381","13.552838","14.845548","12.789756","18.903014",
"162000000.000000","47.335589","22.499889","13.438497","13.734751","15.108333","12.968859","19.070063",
"164000000.000000","48.190938","22.874103","13.616386","13.917809","15.376515","13.148653","19.238130",
"166000000.000000","49.055366","23.252022","13.794817","14.101905","15.650514","13.329213","19.406225",
"168000000.000000","49.927084","23.632133","13.973148","14.286013","15.931087","13.510565","19.574850",
"170000000.000000","50.804356","24.016412","14.152694","14.471345","16.217662","13.692960","19.743419",
"172000000.000000","51.688126","24.404437","14.332010","14.656982","16.512192","13.876318","19.912373",
"174000000.000000","52.578319","24.795143","14.512086","14.843336","16.812304","14.060700","20.082650",
"176000000.000000","53.476187","25.189188","14.692413","15.029387","17.118419","14.245363","20.252701",
"178000000.000000","54.382003","25.587160","14.873241","15.216182","17.433194","14.430782","20.422863",
"180000000.000000","55.293700","25.988828","15.054473","15.401885","17.754327","14.617088","20.593839",
"182000000.000000","56.211236","26.392034","15.235274","15.588317","18.083084","14.804504","20.765511",
"184000000.000000","57.135267","26.800546","15.417294","15.775395","18.420058","14.992787","20.936962",
"186000000.000000","58.066762","27.212880","15.599749","15.963216","18.764832","15.182029","21.109115",
"188000000.000000","59.005156","27.628424","15.782771","16.152125","19.117627","15.372697","21.280982",
"190000000.000000","59.948631","28.046898","15.966740","16.342855","19.478444","15.564024","21.453594",
"192000000.000000","60.899743","28.467765","16.151022","16.533380","19.846923","15.756083","21.626582",
"194000000.000000","61.858476","28.893620","16.335267","16.724826","20.224407","15.949584","21.800317",
"196000000.000000","62.823402","29.321781","16.520007","16.916843","20.609936","16.143806","21.974244",
"198000000.000000","63.796518","29.754766","16.705385","17.109848","21.003465","16.339087","22.148834",
"200000000.000000","64.775895","30.190266","16.891351","17.302507","21.404917","16.534896","22.324051",
