"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.339764","0.221658","0.158089","0.161455","0.153835","0.150523","0.145907",
"4000000.000000","0.684721","0.444647","0.316052","0.323396","0.308705","0.300905","0.290852",
"6000000.000000","1.034596","0.668666","0.474254","0.484788","0.463332","0.451405","0.436045",
"8000000.000000","1.390014","0.893549","0.632262","0.646745","0.618719","0.601807","0.581156",
"10000000.000000","1.750538","1.119179","0.790930","0.809486","0.774374","0.752521","0.726863",
"12000000.000000","2.115762","1.346366","0.949674","0.971453","0.929987","0.903425","0.873140",
"14000000.000000","2.486930","1.574211","1.108565","1.133618","1.085716","1.054613","1.019764",
"16000000.000000","2.863249","1.803445","1.267683","1.296444","1.242644","1.205763","1.166155",
"18000000.000000","3.245275","2.033616","1.426544","1.459022","1.399578","1.357160","1.312704",
"20000000.000000","3.631956","2.263042","1.585825","1.622128","1.557236","1.508645","1.459963",
"22000000.000000","4.024102","2.493474","1.745887","1.785671","1.714958","1.660254","1.607001",
"24000000.000000","4.423742","2.724750","1.905365","1.949679","1.873533","1.811949","1.754603",
"26000000.000000","4.827589","2.956544","2.065451","2.113263","2.033050","1.963703","1.902453",
"28000000.000000","5.237792","3.189685","2.225072","2.277400","2.193508","2.115779","2.050587",
"30000000.000000","5.653546","3.424121","2.385575","2.441395","2.354035","2.267828","2.199655",
"32000000.000000","6.075634","3.659134","2.546110","2.605656","2.514440","2.419853","2.348616",
"34000000.000000","6.503310","3.895657","2.706981","2.769200","2.676332","2.572056","2.497824",
"36000000.000000","6.936854","4.132400","2.867703","2.933663","2.838029","2.724659","2.647614",
"38000000.000000","7.376695","4.369851","3.028671","3.098567","3.000004","2.877563","2.797764",
"40000000.000000","7.821998","4.608965","3.189863","3.263720","3.163227","3.030671","2.948543",
"42000000.000000","8.273377","4.848688","3.350759","3.427826","3.327577","3.183472","3.099702",
"44000000.000000","8.731105","5.090026","3.512220","3.592355","3.491984","3.336405","3.251390",
"46000000.000000","9.195212","5.331556","3.673807","3.757061","3.656628","3.489896","3.403522",
"48000000.000000","9.665394","5.574174","3.835190","3.923235","3.821697","3.643557","3.556568",
"50000000.000000","10.141912","5.818217","3.997260","4.089202","3.987747","3.797262","3.709987",
"52000000.000000","10.624995","6.063567","4.159204","4.255297","4.154097","3.951090","3.863209",
"54000000.000000","11.114120","6.310045","4.321104","4.420987","4.321809","4.105703","4.017045",
"56000000.000000","11.609325","6.558236","4.483272","4.586528","4.489464","4.260522","4.171295",
"58000000.000000","12.111480","6.807415","4.645680","4.751768","4.657649","4.415482","4.326266",
"60000000.000000","12.619090","7.058023","4.808212","4.917445","4.826500","4.570412","4.482435",
"62000000.000000","13.132941","7.310177","4.971126","5.084087","4.996929","4.724907","4.638473",
"64000000.000000","13.654802","7.563538","5.133980","5.251894","5.167849","4.879564","4.794727",
"66000000.000000","14.182486","7.818041","5.297517","5.419621","5.339330","5.034992","4.952497",
"68000000.000000","14.716956","8.074383","5.461045","5.586961","5.511887","5.190861","5.110536",
"70000000.000000","15.259269","8.332193","5.624394","5.754763","5.684005","5.347155","5.269802",
"72000000.000000","15.806738","8.591450","5.788489","5.921257","5.857119","5.503674","5.429058",
"74000000.000000","16.360222","8.852221","5.952590","6.089306","6.031986","5.660674","5.589143",
"76000000.000000","16.921563","9.114535","6.117076","6.257560","6.206470","5.817904","5.749956",
"78000000.000000","17.489003","9.378276","6.281654","6.425854","6.383077","5.975219","5.911354",
"80000000.000000","18.063070","9.643671","6.446562","6.594629","6.560245","6.133235","6.073467",
"82000000.000000","18.642855","9.911319","6.611708","6.763866","6.738367","6.291182","6.236640",
"84000000.000000","19.230414","10.180780","6.776617","6.932102","6.917897","6.449696","6.400331",
"86000000.000000","19.823914","10.452470","6.942319","7.100824","7.098026","6.608360","6.565346",
"88000000.000000","20.425163","10.725649","7.108606","7.270707","7.279088","6.767456","6.730868",
"90000000.000000","21.033215","11.000654","7.274862","7.440848","7.460950","6.926650","6.897603",
"92000000.000000","21.646994","11.277442","7.441524","7.611435","7.644390","7.086226","7.064685",
"94000000.000000","22.268251","11.557650","7.608494","7.782279","7.829016","7.246584","7.233087",
"96000000.000000","22.895275","11.838841","7.775406","7.955108","8.012937","7.407203","7.402502",
"98000000.000000","23.529202","12.121452","7.942996","8.128120","8.199701","7.567610","7.573298",
"100000000.000000","24.170636","12.406295","8.110123","8.299326","8.387970","7.728463","7.744996",
"102000000.000000","24.817181","12.694003","8.277145","8.470931","8.577505","7.889759","7.917399",
"104000000.000000","25.471708","12.983238","8.444795","8.643132","8.768094","8.052298","8.090723",
"106000000.000000","26.132085","13.274922","8.612547","8.815565","8.960454","8.215425","8.265051",
"108000000.000000","26.800182","13.568625","8.780920","8.988195","9.154215","8.378600","8.440041",
"110000000.000000","27.474629","13.864642","8.950083","9.161323","9.347614","8.542578","8.616569",
"112000000.000000","28.155294","14.163523","9.119242","9.333635","9.542515","8.706418","8.794392",
"114000000.000000","28.843263","14.465407","9.288479","9.506463","9.739068","8.870729","8.973202",
"116000000.000000","29.538489","14.770003","9.458393","9.680444","9.937342","9.035704","9.154460",
"118000000.000000","30.241504","15.076419","9.628620","9.854213","10.137048","9.201193","9.336209",
"120000000.000000","30.950923","15.384954","9.799122","10.028179","10.337996","9.366794","9.519435",
"122000000.000000","31.665642","15.696662","9.968800","10.203256","10.541112","9.533195","9.704670",
"124000000.000000","32.387514","16.010856","10.139147","10.379423","10.746119","9.700370","9.891063",
"126000000.000000","33.117024","16.328414","10.309915","10.553962","10.952850","9.867753","10.079327",
"128000000.000000","33.853412","16.648609","10.481190","10.728814","11.161633","10.035467","10.269910",
"130000000.000000","34.595752","16.971340","10.652888","10.904655","11.371549","10.203840","10.462542",
"132000000.000000","35.345808","17.296113","10.825088","11.082098","11.583754","10.372453","10.658022",
"134000000.000000","36.103010","17.624242","10.997595","11.258054","11.798662","10.542048","10.855309",
"136000000.000000","36.867660","17.955697","11.170005","11.434389","12.015996","10.712388","16.946661",
"138000000.000000","37.637853","18.290432","11.342717","11.610648","12.235554","10.883090","17.110456",
"140000000.000000","38.413982","18.627894","11.515911","11.787497","12.457790","11.054035","17.274595",
"142000000.000000","39.197601","18.968460","11.689409","11.965204","12.682145","11.225948","17.439082",
"144000000.000000","39.986768","19.312050","11.863024","12.143075","12.909574","11.398588","17.603644",
"146000000.000000","40.782852","19.658465","12.037459","12.321674","13.139886","11.571740","17.768506",
"148000000.000000","41.587747","20.007948","12.212443","12.501560","13.373234","11.745778","17.933892",
"150000000.000000","42.398620","20.360528","12.387519","12.682933","13.610327","11.920530","18.099472",
"152000000.000000","43.217015","20.716183","12.563463","12.864392","13.851172","12.095863","18.265764",
"154000000.000000","44.041298","21.075051","12.738955","13.046128","14.096609","12.271815","18.432175",
"156000000.000000","44.872813","21.437836","12.915052","13.228087","14.346527","12.448553","18.598748",
"158000000.000000","45.710787","21.803805","13.091467","13.410555","14.600890","12.626231","18.765702",
"160000000.000000","46.555960","22.172508","13.268899","13.593666","14.860364","12.804746","18.932954",
"162000000.000000","47.407655","22.544921","13.446225","13.776834","15.123607","12.983879","19.100396",
"164000000.000000","48.265755","22.920651","13.624123","13.961515","15.392608","13.163856","19.268738",
"166000000.000000","49.131790","23.298724","13.802485","14.146481","15.666655","13.344952","19.438313",
"168000000.000000","50.003148","23.681318","13.981510","14.331588","15.948243","13.526789","19.607323",
"170000000.000000","50.881983","24.067036","14.161062","14.517312","16.234939","13.709603","19.776482",
"172000000.000000","51.767573","24.456836","14.340772","14.703512","16.528263","13.892934","19.946097",
"174000000.000000","52.660356","24.848417","14.520839","14.888992","16.829237","14.077333","20.115703",
"176000000.000000","53.560735","25.244010","14.701235","15.075931","17.135663","14.262653","20.285687",
"178000000.000000","54.466093","25.641822","14.881950","15.261365","17.449628","14.448862","20.456658",
"180000000.000000","55.378471","26.044363","15.063046","15.447474","17.771585","14.635586","20.627219",
"182000000.000000","56.298786","26.449362","15.245263","15.635009","18.100541","14.823117","20.798898",
"184000000.000000","57.224297","26.856133","15.427588","15.824621","18.437994","15.011493","20.970548",
"186000000.000000","58.156471","27.267889","15.610260","16.012690","18.783644","15.201524","21.142946",
"188000000.000000","59.095933","27.681923","15.793164","16.203594","19.137732","15.392003","21.315966",
"190000000.000000","60.041121","28.101157","15.975855","16.394599","19.499998","15.583603","21.489063",
"192000000.000000","60.994795","28.523583","16.159577","16.586084","19.870568","15.776114","21.663047",
"194000000.000000","61.955024","28.948202","16.343978","16.778080","20.248863","15.970102","21.837071",
"196000000.000000","62.923564","29.376412","16.529113","16.970597","20.636074","16.164343","22.011870",
"198000000.000000","63.896917","29.807579","16.714247","17.163778","21.031443","16.360219","22.187082",
"200000000.000000","64.877915","30.242662","16.900251","17.359131","21.435148","16.556593","22.362753",
