"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.341989","0.221170","0.158153","0.153780","0.154626","0.150070","0.144872",
"4000000.000000","0.686847","0.443410","0.316367","0.314665","0.309517","0.300224","0.290276",
"6000000.000000","1.037049","0.666767","0.474517","0.475889","0.463967","0.450482","0.434815",
"8000000.000000","1.393358","0.891347","0.633228","0.638112","0.618486","0.601100","0.579743",
"10000000.000000","1.752993","1.116886","0.791586","0.800744","0.773954","0.751756","0.724720",
"12000000.000000","2.119341","1.343406","0.950192","0.963174","0.929337","0.902804","0.870192",
"14000000.000000","2.490173","1.571054","1.109210","1.125781","1.085055","1.053576","1.016017",
"16000000.000000","2.866556","1.799549","1.267793","1.288556","1.242067","1.204478","1.162307",
"18000000.000000","3.248551","2.028192","1.426777","1.451417","1.399648","1.355647","1.309557",
"20000000.000000","3.635445","2.257751","1.585937","1.614496","1.557350","1.506961","1.456328",
"22000000.000000","4.028818","2.488063","1.745045","1.777212","1.716205","1.658138","1.603265",
"24000000.000000","4.428097","2.719634","1.904694","1.939084","1.875142","1.809851","1.750467",
"26000000.000000","4.832020","2.951477","2.064629","2.101787","2.034282","1.961527","1.898080",
"28000000.000000","5.241990","3.184150","2.224982","2.265146","2.194141","2.113419","2.046364",
"30000000.000000","5.657706","3.417393","2.385586","2.428531","2.354220","2.265287","2.195035",
"32000000.000000","6.079919","3.651959","2.545782","2.592427","2.514783","2.417271","2.344027",
"34000000.000000","6.507394","3.887239","2.705971","2.756233","2.676134","2.569233","2.493200",
"36000000.000000","6.941700","4.123903","2.866504","2.920504","2.837404","2.721584","2.642919",
"38000000.000000","7.381357","4.361614","3.027089","3.085156","3.000008","2.873849","2.793436",
"40000000.000000","7.825907","4.599907","3.188007","3.249977","3.163122","3.026063","2.943936",
"42000000.000000","8.277565","4.839962","3.349346","3.414326","3.326853","3.178760","3.095085",
"44000000.000000","8.735814","5.080427","3.510666","3.578761","3.490320","3.331585","3.246502",
"46000000.000000","9.199179","5.321703","3.671719","3.743545","3.654075","3.484917","3.398468",
"48000000.000000","9.669609","5.565197","3.833714","3.908079","3.818899","3.638603","3.550967",
"50000000.000000","10.145932","5.809362","3.995677","4.072342","3.984031","3.792329","3.703338",
