"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340475","0.221273","0.157784","0.161193","0.154835","0.150368","0.144480",
"4000000.000000","0.685830","0.444308","0.316200","0.322627","0.309600","0.301017","0.289268",
"6000000.000000","1.036139","0.667751","0.474021","0.485065","0.465112","0.451497","0.434320",
"8000000.000000","1.393066","0.892523","0.632066","0.646802","0.620294","0.601780","0.579586",
"10000000.000000","1.753809","1.118209","0.790615","0.809089","0.775340","0.752301","0.725119",
"12000000.000000","2.119528","1.344557","0.949005","0.971728","0.930567","0.902873","0.870539",
"14000000.000000","2.490953","1.572508","1.108125","1.134384","1.085630","1.053789","1.016583",
"16000000.000000","2.867322","1.801266","1.267547","1.296623","1.242258","1.204814","1.162692",
"18000000.000000","3.250015","2.030709","1.426479","1.459291","1.399933","1.356378","1.309177",
"20000000.000000","3.636497","2.260077","1.585622","1.622719","1.557366","1.507726","1.455875",
"22000000.000000","4.029074","2.490384","1.745191","1.785713","1.715367","1.659460","1.603066",
"24000000.000000","4.428385","2.721148","1.904941","1.949361","1.873298","1.811010","1.750038",
"26000000.000000","4.832105","2.953344","2.064741","2.113133","2.033425","1.962470","1.897717",
"28000000.000000","5.241384","3.186843","2.225216","2.277092","2.192629","2.114056","2.046534",
"30000000.000000","5.656944","3.419925","2.385429","2.440575","2.352086","2.266045","2.195281",
"32000000.000000","6.079265","3.654150","2.545706","2.604681","2.512200","2.418290","2.343990",
"34000000.000000","6.506468","3.889586","2.705580","2.769096","2.673545","2.570530","2.492900",
"36000000.000000","6.939653","4.126070","2.865929","2.933429","2.834866","2.722999","2.642381",
"38000000.000000","7.379361","4.364073","3.026334","3.098082","2.997208","2.875493","2.792491",
"40000000.000000","7.824208","4.603274","3.186812","3.261853","3.159743","3.028566","2.944070",
"42000000.000000","8.275461","4.842437","3.347280","3.426318","3.323100","3.181708","3.095145",
"44000000.000000","8.732839","5.083133","3.508762","3.591429","3.487478","3.334809","3.246778",
"46000000.000000","9.198115","5.324887","3.670108","3.755808","3.651591","3.487804","3.398027",
"48000000.000000","9.667690","5.567629","3.831734","3.921039","3.816793","3.641031","3.550177",
"50000000.000000","10.143199","5.812546","3.993532","4.086598","3.982945","3.794263","3.703427",
"52000000.000000","10.626619","6.057854","4.156525","4.252186","4.148361","3.947802","3.857024",
"54000000.000000","11.115857","6.304833","4.318354","4.417956","4.315059","4.101583","4.011207",
"56000000.000000","11.611010","6.552222","4.480849","4.583848","4.482387","4.255663","4.165735",
"58000000.000000","12.114482","6.801331","4.643798","4.750048","4.650249","4.409816","4.321584",
"60000000.000000","12.622218","7.051453","4.807350","4.915712","4.818542","4.564500","4.477227",
"62000000.000000","13.136049","7.303262","4.970029","5.082845","4.987957","4.719299","4.633090",
"64000000.000000","13.657917","7.556395","5.133216","5.249789","5.158042","4.874656","4.789642",
"66000000.000000","14.185666","7.810656","5.296860","5.417743","5.329144","5.030203","4.947014",
"68000000.000000","14.720471","8.066708","5.460526","5.586304","5.500975","5.186092","5.104906",
"70000000.000000","15.260378","8.324575","5.624490","5.753362","5.673631","5.341807","5.263204",
"72000000.000000","15.807090","8.583163","5.788730","5.921706","5.847283","5.498048","5.423055",
"74000000.000000","16.361524","8.844841","5.952830","6.090420","6.021734","5.654531","5.583376",
"76000000.000000","16.921509","9.106744","6.117608","6.259404","6.197569","5.812071","5.743774",
"78000000.000000","17.488238","9.370450","6.282376","6.428229","6.374221","5.969492","5.905758",
"80000000.000000","18.062148","9.635482","6.447179","6.597338","6.552409","6.127339","6.067681",
"82000000.000000","18.642807","9.902563","6.612605","6.766796","6.730970","6.285268","6.230416",
"84000000.000000","19.230415","10.171766","6.778220","6.935988","6.911090","6.443424","6.393938",
"86000000.000000","19.824159","10.442577","6.944055","7.104158","7.091447","6.601699","6.558786",
"88000000.000000","20.423457","10.714747","7.110262","7.272615","7.272907","6.760328","6.724571",
"90000000.000000","21.031499","10.989184","7.276153","7.441704","7.455563","6.919486","6.891476",
"92000000.000000","21.644535","11.265457","7.442166","7.611666","7.639696","7.078867","7.058800",
