"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340170","0.221583","0.158228","0.161100","0.154381","0.150244","0.144319",
"4000000.000000","0.685217","0.444164","0.316248","0.322439","0.309372","0.300462","0.288764",
"6000000.000000","1.035568","0.668477","0.474717","0.484582","0.464477","0.450912","0.433522",
"8000000.000000","1.394707","0.893382","0.633643","0.646125","0.620759","0.601657","0.578455",
"10000000.000000","1.754428","1.119293","0.792181","0.807808","0.777192","0.752285","0.723713",
"12000000.000000","2.120682","1.346347","0.951664","0.969440","0.934053","0.902880","0.869207",
"14000000.000000","2.491609","1.574256","1.111025","1.131229","1.090269","1.053403","1.015213",
"16000000.000000","2.868349","1.802410","1.270735","1.293282","1.247087","1.204075","1.161649",
"18000000.000000","3.249497","2.031853","1.430052","1.456028","1.405401","1.355089","1.308405",
"20000000.000000","3.636545","2.261344","1.589565","1.619158","1.564046","1.505989","1.455455",
"22000000.000000","4.028810","2.492031","1.749761","1.782331","1.723284","1.657164","1.602307",
"24000000.000000","4.427167","2.723544","1.909580","1.945403","1.882752","1.808648","1.749436",
"26000000.000000","4.831232","2.955829","2.069470","2.108522","2.042195","1.960411","1.897308",
"28000000.000000","5.241314","3.188793","2.229296","2.272591","2.201831","2.112425","2.045564",
"30000000.000000","5.657085","3.422132","2.388991","2.436867","2.362356","2.264300","2.194099",
"32000000.000000","6.078043","3.656241","2.549247","2.601274","2.523217","2.416410","2.343182",
"34000000.000000","6.505925","3.891437","2.710272","2.766051","2.684959","2.568630","2.492010",
"36000000.000000","6.938876","4.127490","2.870858","2.930442","2.847627","2.721052","2.641970",
"38000000.000000","7.377632","4.364504","3.031735","3.095008","3.009867","2.874245","2.792356",
"40000000.000000","7.823544","4.603145","3.192911","3.259801","3.171424","3.026912","2.942831",
"42000000.000000","8.275586","4.842960","3.353944","3.424797","3.333414","3.179830","3.094176",
"44000000.000000","8.732956","5.084243","3.515326","3.590121","3.496971","3.332970","3.246038",
"46000000.000000","9.196780","5.326210","3.676672","3.755504","3.660460","3.486654","3.397935",
"48000000.000000","9.668108","5.569438","3.838063","3.921703","3.824374","3.640416","3.550710",
"50000000.000000","10.144546","5.814485","4.000268","4.087737","3.989413","3.794212","3.703786",
"52000000.000000","10.626733","6.060275","4.162329","4.254103","4.154074","3.948315","3.857601",
"54000000.000000","11.116473","6.306629","4.324526","4.420142","4.320441","4.102543","4.011710",
"56000000.000000","11.611103","6.554479","4.486417","4.586274","4.487253","4.257058","4.166468",
"58000000.000000","12.112341","6.803552","4.649188","4.752160","4.655069","4.411622","4.321016",
"60000000.000000","12.620166","7.054081","4.812244","4.918260","4.823071","4.566582","4.477141",
"62000000.000000","13.135614","7.305896","4.975644","5.084529","4.992014","4.721625","4.633264",
"64000000.000000","13.656979","7.559174","5.138866","5.250833","5.161797","4.877390","4.789963",
"66000000.000000","14.184807","7.813722","5.302481","5.417239","5.331136","5.032846","4.947354",
"68000000.000000","14.719402","8.069331","5.466260","5.584345","5.502303","5.188553","5.105562",
"70000000.000000","15.260465","8.326512","5.630079","5.751586","5.674852","5.344365","5.264017",
"72000000.000000","15.807936","8.585451","5.794007","5.918658","5.848630","5.500602","5.423170",
"74000000.000000","16.361936","8.845900","5.958656","6.086035","6.023414","5.657715","5.583528",
"76000000.000000","16.921903","9.107897","6.123398","6.253891","6.197570","5.815010","5.744008",
"78000000.000000","17.488789","9.372133","6.288047","6.421814","6.373882","5.972625","5.905296",
"80000000.000000","18.062975","9.637783","6.453234","6.589293","6.550446","6.130311","6.067061",
"82000000.000000","18.643491","9.904707","6.618497","6.757736","6.728693","6.288980","6.229895",
"84000000.000000","19.229873","10.173588","6.784160","6.926474","6.908038","6.447044","6.393419",
"86000000.000000","19.823411","10.444732","6.950264","7.094751","7.089194","6.605489","6.557673",
"88000000.000000","20.424047","10.718016","7.115796","7.263232","7.270644","6.764330","6.723088",
"90000000.000000","21.031013","10.992415","7.282081","7.432053","7.453344","6.923545","6.890183",
"92000000.000000","21.645219","11.268945","7.448352","7.601789","7.636610","7.083399","7.057619",
"94000000.000000","22.264849","11.547774","7.614699","7.772225","7.820779","7.243591","7.225309",
"96000000.000000","22.892021","11.828395","7.781456","7.943068","8.006582","7.403709","7.394153",
"98000000.000000","23.525464","12.111304","7.948671","8.114394","8.193137","7.564369","7.564153",
"100000000.000000","24.165637","12.395960","8.115242","8.285697","8.378835","7.725874","7.735112",
"102000000.000000","24.812335","12.683144","8.282363","8.457722","8.566645","7.887500","7.907332",
"104000000.000000","25.465407","12.972364","8.450595","8.628798","8.756806","8.049381","8.080549",
"106000000.000000","26.125852","13.263826","8.618830","8.799664","8.948643","8.211906","8.254438",
"108000000.000000","26.792352","13.558047","8.787441","8.971929","9.141805","8.374780","8.429841",
"110000000.000000","27.465909","13.853847","8.956158","9.144249","9.336465","8.537816","8.605830",
"112000000.000000","28.146866","14.152714","9.125074","9.316505","9.532876","8.701510","8.782963",
"114000000.000000","28.834488","14.453410","9.294528","9.488694","9.730360","8.865726","8.961548",
"116000000.000000","29.528016","14.757635","9.464333","9.661720","9.928540","9.030389","9.140627",
"118000000.000000","30.226871","15.064608","9.633668","9.834628","10.128400","9.196118","9.321593",
"120000000.000000","30.933060","15.373614","9.803338","10.009256","10.330210","9.361290","9.504841",
"122000000.000000","31.645590","15.685716","9.973761","10.184426","10.533137","9.527131","9.689343",
"124000000.000000","32.365948","16.000182","10.144092","10.359452","10.737595","9.693860","9.875902",
"126000000.000000","33.093838","16.316871","10.314934","10.535626","10.944026","9.861130","10.064068",
"128000000.000000","33.828180","16.636456","10.486574","10.712355","11.150861","10.028840","10.254224",
"130000000.000000","34.570042","16.958234","10.657669","10.888003","11.360135","10.197361","10.446575",
"132000000.000000","35.317422","17.282951","10.828695","11.064092","11.572314","10.366492","10.640429",
"134000000.000000","36.073108","17.611471","11.000122","11.240229","11.783546","10.536471","10.837286",
"136000000.000000","36.835021","17.943067","11.173178","11.417207","11.999881","10.706638","16.919218",
"138000000.000000","37.604170","18.277076","11.346168","11.595660","12.219429","10.877431","17.083363",
"140000000.000000","38.378858","18.615167","11.519547","11.774698","12.442427","11.048847","17.247579",
"142000000.000000","39.160528","18.954915","11.693299","11.952023","12.667574","11.220949","17.411467",
"144000000.000000","39.948630","19.297750","11.867559","12.130653","12.895049","11.393656","17.575444",
"146000000.000000","40.745456","19.644749","12.041565","12.308900","13.125777","11.566816","17.739812",
"148000000.000000","41.547523","19.992668","12.216124","12.488200","13.358760","11.740582","17.905207",
"150000000.000000","42.355652","20.344653","12.391163","12.668546","13.596105","11.914829","18.070544",
"152000000.000000","43.171582","20.700047","12.566906","12.848019","13.837742","12.090494","18.236576",
"154000000.000000","43.994762","21.059015","12.742784","13.027500","14.082596","12.266845","18.402698",
"156000000.000000","44.824537","21.420093","12.918969","13.209195","14.331516","12.443558","18.569434",
"158000000.000000","45.661188","21.783642","13.094889","13.391620","14.585082","12.620753","18.736822",
"160000000.000000","46.504423","22.150718","13.271496","13.575437","14.843547","12.798715","18.903594",
"162000000.000000","47.353469","22.521156","13.447902","13.757055","15.106406","12.977920","19.070806",
"164000000.000000","48.211289","22.894895","13.625532","13.939120","15.375099","13.158047","19.238845",
"166000000.000000","49.075054","23.273248","13.804027","14.122053","15.648777","13.338424","19.406196",
"168000000.000000","49.946079","23.655593","13.982701","14.306406","15.928147","13.519294","19.574599",
"170000000.000000","50.823588","24.040312","14.161733","14.490491","16.213502","13.701126","19.743594",
"172000000.000000","51.707124","24.427752","14.341323","14.675145","16.505594","13.883871","19.912868",
"174000000.000000","52.598255","24.818299","14.521056","14.860382","16.805689","14.067994","20.083017",
"176000000.000000","53.495355","25.213753","14.701341","15.046231","17.111543","14.252769","20.253211",
"178000000.000000","54.400708","25.613260","14.882264","15.232826","17.424515","14.438816","20.423717",
"180000000.000000","55.312886","26.014982","15.063647","15.419495","17.744954","14.625303","20.594756",
"182000000.000000","56.230069","26.420222","15.245261","15.607554","18.073081","14.813108","20.766057",
"184000000.000000","57.154686","26.828294","15.428292","15.796202","18.409026","15.002039","20.937587",
"186000000.000000","58.086126","27.239973","15.611543","15.985304","18.752766","15.191894","21.109577",
"188000000.000000","59.024200","27.654042","15.794871","16.175734","19.104765","15.376611","21.281642",
"190000000.000000","59.968600","28.072859","15.978247","16.366413","19.464155","15.560212","21.454808",
"192000000.000000","60.922746","28.496637","16.162077","16.559496","19.829189","15.745327","21.628696",
"194000000.000000","61.881766","28.921972","16.346706","16.752496","20.201357","15.931647","21.802614",
"196000000.000000","62.848245","29.350155","16.531737","16.946356","20.582179","16.118582","21.976974",
"198000000.000000","63.819867","29.781439","16.717448","17.140979","20.971139","16.311930","22.151719",
"200000000.000000","64.798948","30.216204","16.904097","17.335764","21.369599","16.507556","22.326625",
