"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340403","0.221564","0.157469","0.161412","0.155063","0.150402","0.144820",
"4000000.000000","0.685284","0.444008","0.315092","0.322816","0.309472","0.300710","0.289677",
"6000000.000000","1.034922","0.667340","0.473667","0.484065","0.464343","0.451062","0.434961",
"8000000.000000","1.390070","0.892408","0.631772","0.646081","0.619519","0.601531","0.580471",
"10000000.000000","1.750884","1.117979","0.790351","0.809162","0.775513","0.752060","0.726016",
"12000000.000000","2.116218","1.345633","0.949059","0.972047","0.931317","0.902745","0.871644",
"14000000.000000","2.487019","1.573320","1.107911","1.134782","1.087847","1.053711","1.017792",
"16000000.000000","2.863436","1.801546","1.266877","1.297679","1.244616","1.204888","1.164274",
"18000000.000000","3.244309","2.030437","1.425391","1.461740","1.401648","1.356343","1.311105",
"20000000.000000","3.630059","2.260123","1.584821","1.625454","1.560165","1.507767","1.458226",
"22000000.000000","4.021808","2.491029","1.744480","1.789269","1.718551","1.659437","1.606078",
"24000000.000000","4.419794","2.723250","1.904241","1.952657","1.877364","1.811072","1.754034",
"26000000.000000","4.823390","2.955459","2.064147","2.115827","2.036455","1.962824","1.902328",
"28000000.000000","5.232496","3.188118","2.224136","2.278645","2.195480","2.114487","2.050541",
"30000000.000000","5.648289","3.421880","2.384533","2.441417","2.355156","2.266262","2.199263",
"32000000.000000","6.069800","3.656604","2.544906","2.604955","2.515547","2.418214","2.348761",
"34000000.000000","6.496787","3.892564","2.705573","2.768147","2.676454","2.570618","2.498029",
"36000000.000000","6.930732","4.129443","2.866319","2.932206","2.838140","2.723333","2.648050",
"38000000.000000","7.369381","4.367003","3.027497","3.096221","2.999539","2.875965","2.797807",
"40000000.000000","7.813627","4.605923","3.188712","3.260356","3.161939","3.028748","2.948863",
"42000000.000000","8.264940","4.845790","3.350768","3.425060","3.324306","3.181903","3.099804",
"44000000.000000","8.722307","5.086506","3.512235","3.590372","3.487175","3.335295","3.251545",
"46000000.000000","9.185296","5.328161","3.673480","3.756084","3.651159","3.488554","3.403662",
"48000000.000000","9.655150","5.571432","3.835348","3.921629","3.816014","3.642089","3.556322",
"50000000.000000","10.131412","5.815425","3.996888","4.087595","3.981867","3.795872","3.709305",
"52000000.000000","10.614281","6.060783","4.159051","4.252598","4.149083","3.949873","3.862967",
"54000000.000000","11.102067","6.307577","4.321676","4.418377","4.316920","4.104627","4.017435",
"56000000.000000","11.598477","6.555428","4.484267","4.584498","4.484861","4.259171","4.172263",
"58000000.000000","12.099807","6.804354","4.647698","4.750583","4.654448","4.413792","4.327634",
"60000000.000000","12.606988","7.054683","4.810559","4.918262","4.823132","4.568647","4.483829",
"62000000.000000","13.121877","7.306397","4.973893","5.085374","4.993229","4.723924","4.640404",
"64000000.000000","13.642554","7.559571","5.137574","5.253303","5.164604","4.879405","4.797053",
"66000000.000000","14.169968","7.813873","5.301259","5.421466","5.336298","5.035293","4.954253",
"68000000.000000","14.704250","8.069643","5.464925","5.588238","5.508383","5.191784","5.112083",
"70000000.000000","15.244330","8.327260","5.628765","5.755285","5.682333","5.347933","5.270674",
"72000000.000000","15.790950","8.586673","5.792594","5.923003","5.857085","5.504472","5.430151",
"74000000.000000","16.344754","8.847622","5.956282","6.089966","6.032867","5.661828","5.590079",
"76000000.000000","16.904888","9.109828","6.120888","6.257637","6.208991","5.818652","5.751124",
"78000000.000000","17.471770","9.374388","6.285781","6.425055","6.386490","5.976105","5.912588",
"80000000.000000","18.044838","9.640003","6.451132","6.593496","6.564898","6.134080","6.075455",
"82000000.000000","18.624739","9.907245","6.616087","6.761705","6.744067","6.291809","6.238946",
"84000000.000000","19.211568","10.176536","6.781424","6.930852","6.924272","6.450264","6.402399",
