"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.339802","0.221556","0.158091","0.161053","0.154483","0.150588","0.146699",
"4000000.000000","0.684857","0.443910","0.316531","0.322284","0.309435","0.301232","0.291697",
"6000000.000000","1.034687","0.668294","0.474885","0.484448","0.464464","0.451906","0.436841",
"8000000.000000","1.389583","0.893152","0.633327","0.646101","0.620301","0.602664","0.582172",
"10000000.000000","1.750150","1.119241","0.791884","0.808479","0.775592","0.753729","0.727517",
"12000000.000000","2.115016","1.345799","0.950497","0.970751","0.931963","0.904683","0.873158",
"14000000.000000","2.486333","1.573720","1.109128","1.133067","1.088464","1.055752","1.019311",
"16000000.000000","2.861963","1.802208","1.267975","1.295470","1.245142","1.206792","1.166300",
"18000000.000000","3.242963","2.031002","1.427394","1.457867","1.402454","1.358016","1.313290",
"20000000.000000","3.629689","2.261591","1.587595","1.620905","1.560144","1.509431","1.461520",
"22000000.000000","4.022580","2.492382","1.747008","1.783909","1.718118","1.660868","1.609182",
"24000000.000000","4.421899","2.722787","1.906484","1.948024","1.876287","1.812549","1.757032",
"26000000.000000","4.825634","2.954810","2.066091","2.111804","2.035329","1.964197","1.905301",
"28000000.000000","5.235255","3.187580","2.226081","2.275611","2.194756","2.116408","2.054241",
"30000000.000000","5.651796","3.421545","2.385802","2.439405","2.355260","2.268304","2.203118",
"32000000.000000","6.073168","3.655801","2.546284","2.603106","2.515092","2.420232","2.351788",
"34000000.000000","6.500336","3.892823","2.706847","2.767617","2.675848","2.572191","2.501432",
"36000000.000000","6.933114","4.129003","2.867460","2.932077","2.837014","2.724988","2.651061",
"38000000.000000","7.372385","4.366639","3.028859","3.096774","2.998460","2.877666","2.801731",
"40000000.000000","7.816679","4.605127","3.190517","3.261698","3.160581","3.030757","2.952554",
"42000000.000000","8.268132","4.844745","3.352171","3.427576","3.324238","3.183630","3.104346",
"44000000.000000","8.724896","5.085265","3.513931","3.592359","3.487982","3.336573","3.256032",
"46000000.000000","9.188594","5.327949","3.675099","3.758022","3.652281","3.489880","3.407880",
"48000000.000000","9.659155","5.570917","3.837158","3.923816","3.817251","3.643431","3.560784",
"50000000.000000","10.135299","5.815608","3.999500","4.088839","3.982684","3.797047","3.713952",
"52000000.000000","10.617353","6.060744","4.161829","4.254365","4.149100","3.950992","3.868084",
"54000000.000000","11.105882","6.307527","4.324224","4.419384","4.316206","4.105066","4.022617",
"56000000.000000","11.600974","6.555477","4.487331","4.584970","4.482886","4.259562","4.177213",
"58000000.000000","12.102008","6.804799","4.649481","4.750781","4.650941","4.413961","4.332616",
"60000000.000000","12.609734","7.055366","4.812088","4.917017","4.820581","4.568663","4.488108",
"62000000.000000","13.123697","7.307284","4.975126","5.083365","4.991351","4.724010","4.644801",
"64000000.000000","13.644772","7.560569","5.138676","5.250489","5.162501","4.878784","4.801835",
"66000000.000000","14.172864","7.815129","5.301846","5.416838","5.334179","5.034197","4.959736",
"68000000.000000","14.707182","8.071478","5.465151","5.583434","5.507053","5.190240","5.117878",
"70000000.000000","15.247767","8.328971","5.629303","5.750238","5.680444","5.346401","5.276809",
"72000000.000000","15.794341","8.587973","5.793080","5.917530","5.854399","5.502468","5.436165",
"74000000.000000","16.347481","8.848469","5.957485","6.085420","6.030072","5.659377","5.595911",
"76000000.000000","16.906599","9.111303","6.121960","6.253092","6.206058","5.816859","5.757414",
"78000000.000000","17.473538","9.375460","6.286991","6.421264","6.383031","5.974516","5.919078",
"80000000.000000","18.046906","9.641412","6.451425","6.589339","6.561080","6.132367","6.081428",
"82000000.000000","18.627365","9.909329","6.616981","6.757425","6.739602","6.290434","6.244447",
"84000000.000000","19.213759","10.178965","6.782389","6.926450","6.919086","6.448718","6.408209",
"86000000.000000","19.805872","10.450467","6.948508","7.096864","7.100181","6.607456","6.572974",
"88000000.000000","20.405555","10.723631","7.115539","7.266622","7.282278","6.766699","6.739029",
"90000000.000000","21.011959","10.998779","7.281877","7.436906","7.464095","6.926263","6.905519",
"92000000.000000","21.625447","11.276283","7.448235","7.607407","7.646761","7.086132","7.072847",
"94000000.000000","22.244922","11.556350","7.615308","7.777049","7.831218","7.246209","7.241638",
"96000000.000000","22.871010","11.837008","7.782251","7.946964","8.017633","7.406435","7.411298",
"98000000.000000","23.503878","12.119997","7.949794","8.117098","8.205456","7.566900","7.581513",
"100000000.000000","24.143901","12.404966","8.117345","8.288420","8.394324","7.727919","7.752960",
"102000000.000000","24.790686","12.692173","8.285290","8.460365","8.584530","7.889785","7.925357",
"104000000.000000","25.445106","12.981377","8.453304","8.631925","8.775098","8.052482","8.098861",
"106000000.000000","26.105554","13.272855","8.621795","8.803733","8.967590","8.215538","8.272819",
"108000000.000000","26.772230","13.566720","8.790808","8.976144","9.160853","8.378222","8.447914",
"110000000.000000","27.446499","13.863147","8.960300","9.148243","9.356057","8.541653","8.624922",
"112000000.000000","28.126076","14.162453","9.129183","9.321487","9.552307","8.706313","8.803022",
"114000000.000000","28.812597","14.463095","9.298491","9.494643","9.749001","8.871069","8.982038",
"116000000.000000","29.505879","14.766765","9.467777","9.667225","9.948193","9.036030","9.162309",
"118000000.000000","30.207702","15.073771","9.637565","9.840164","10.148162","9.201522","9.343717",
"120000000.000000","30.915357","15.382341","9.807379","10.013694","10.349851","9.367479","9.527194",
"122000000.000000","31.629376","15.693901","9.978328","10.187397","10.553133","9.534107","9.713135",
"124000000.000000","32.350281","16.008186","10.149194","10.362621","10.757770","9.701188","9.899954",
"126000000.000000","33.077392","16.325115","10.320536","10.537989","10.964816","9.868321","10.088491",
"128000000.000000","33.811461","16.644717","10.491681","10.714281","11.173885","10.036086","10.279146",
"130000000.000000","34.552141","16.967160","10.663310","10.890111","11.383563","10.204198","10.472043",
"132000000.000000","35.300925","17.292258","10.835644","11.067870","11.597099","10.373323","10.666869",
"134000000.000000","36.055296","17.620609","11.007973","11.243807","11.811807","10.542962","10.864403",
"136000000.000000","36.817117","17.951371","11.181049","11.420039","12.028508","10.713213","16.955804",
"138000000.000000","37.586974","18.285188","11.354762","11.596245","12.247927","10.884247","17.119933",
"140000000.000000","38.362183","18.621872","11.528969","11.774722","12.469956","11.055923","17.284486",
"142000000.000000","39.143547","18.961922","11.703538","11.953498","12.694875","11.227797","17.449530",
"144000000.000000","39.931692","19.305246","11.878091","12.132994","12.923057","11.400763","17.614445",
"146000000.000000","40.726734","19.651730","12.052448","12.312683","13.153687","11.574312","17.779401",
"148000000.000000","41.529349","20.000947","12.227241","12.492909","13.387866","11.748407","17.944888",
"150000000.000000","42.338963","20.352710","12.402881","12.675060","13.625906","11.922771","18.110517",
"152000000.000000","43.154926","20.707645","12.578584","12.857324","13.867948","12.097992","18.276327",
"154000000.000000","43.977616","21.065822","12.754845","13.040132","14.114032","12.274525","18.442861",
"156000000.000000","44.806196","21.427519","12.931540","13.221344","14.363976","12.451757","18.609920",
"158000000.000000","45.642722","21.793267","13.108291","13.404272","14.618270","12.629392","18.776883",
"160000000.000000","46.484175","22.162131","13.286051","13.588261","14.877390","12.807880","18.944071",
"162000000.000000","47.334792","22.533681","13.464168","13.772411","15.141763","12.986739","19.111641",
"164000000.000000","48.191209","22.906919","13.642106","13.956083","15.411578","13.166500","19.279596",
"166000000.000000","49.054844","23.282890","13.821438","14.141284","15.687415","13.347371","19.448778",
"168000000.000000","49.924684","23.663216","14.000897","14.327362","15.970037","13.528816","19.617738",
"170000000.000000","50.801012","24.048305","14.180717","14.513868","16.257402","13.711590","19.787010",
"172000000.000000","51.685172","24.436608","14.361029","14.698017","16.551976","13.894967","19.956166",
"174000000.000000","52.575605","24.827779","14.541685","14.883810","16.853500","14.079271","20.126506",
"176000000.000000","53.473845","25.220919","14.723021","15.070452","17.162258","14.264683","20.297345",
"178000000.000000","54.379192","25.617450","14.903748","15.258103","17.477585","14.451028","20.468572",
"180000000.000000","55.290138","26.018305","15.085135","15.446414","17.800586","14.637982","20.639710",
"182000000.000000","56.207848","26.422708","15.266826","15.636320","18.131835","14.826102","20.811132",
"184000000.000000","57.132033","26.830418","15.449065","15.827057","18.469674","15.014647","20.983394",
"186000000.000000","58.062945","27.240772","15.631181","16.018303","18.816296","15.204323","21.155993",
"188000000.000000","59.001637","27.655325","15.814655","16.208354","19.171091","15.395499","21.329048",
"190000000.000000","59.943945","28.072246","15.998493","16.398669","19.533548","15.587651","21.501933",
"192000000.000000","60.893888","28.491902","16.182459","16.588365","19.904758","15.780539","21.675791",
"194000000.000000","61.852244","28.916814","16.366879","16.780727","20.284963","15.974367","21.849928",
"196000000.000000","62.817656","29.344763","16.551851","16.973082","20.672945","16.168730","22.024707",
"198000000.000000","63.789104","29.775579","16.737544","17.167597","21.069459","16.364134","22.199665",
