"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.333941","0.221296","0.157930","0.161790","0.155301","0.150303","0.144673",
"4000000.000000","0.668753","0.443385","0.316238","0.324027","0.310198","0.300610","0.289779",
"6000000.000000","1.008148","0.667795","0.474753","0.485549","0.465624","0.450989","0.434894",
"8000000.000000","1.362695","0.892797","0.633164","0.646681","0.621149","0.601905","0.580106",
"10000000.000000","1.722644","1.118410","0.791742","0.808214","0.777114","0.752721","0.726108",
"12000000.000000","2.088924","1.345164","0.950485","0.970349","0.933949","0.903581","0.872176",
"14000000.000000","2.459309","1.572432","1.108958","1.132953","1.090897","1.054577","1.018880",
"16000000.000000","2.835434","1.800805","1.268306","1.296068","1.248183","1.205913","1.165221",
"18000000.000000","3.216553","2.030137","1.427249","1.459691","1.405267","1.357068","1.311950",
"20000000.000000","3.603756","2.260110","1.586329","1.623015","1.563009","1.508332","1.458864",
"22000000.000000","3.996868","2.490433","1.745893","1.786740","1.721367","1.660026","1.606034",
"24000000.000000","4.395019","2.721932","1.905767","1.950295","1.880829","1.811397","1.753720",
"26000000.000000","4.798659","2.953913","2.065214","2.113579","2.040636","1.963349","1.902921",
"28000000.000000","5.208718","3.187313","2.225075","2.276852","2.200276","2.115462","2.051248",
"30000000.000000","5.623770","3.421113","2.384746","2.440519","2.361242","2.267725","2.200285",
"32000000.000000","6.044985","3.655494","2.544652","2.604385","2.522349","2.420125","2.348894",
"34000000.000000","6.472773","3.890948","2.705005","2.768554","2.683263","2.572296","2.498898",
"36000000.000000","6.906539","4.127481","2.865782","2.933085","2.844968","2.724858","2.649164",
"38000000.000000","7.345682","4.364546","3.026501","3.097635","3.007433","2.877694","2.799284",
"40000000.000000","7.790627","4.602967","3.187109","3.262344","3.171142","3.030591","2.950225",
"42000000.000000","8.242948","4.843381","3.347764","3.428188","3.334387","3.183534","3.101685",
"44000000.000000","8.701701","5.083824","3.509046","3.592758","3.498557","3.336963","3.253268",
"46000000.000000","9.165526","5.325279","3.670270","3.757378","3.662513","3.490777","3.405443",
"48000000.000000","9.636422","5.568282","3.832378","3.922406","3.829295","3.644375","3.558766",
"50000000.000000","10.113474","5.812179","3.994052","4.087472","3.994782","3.798256","3.711641",
"52000000.000000","10.595633","6.057459","4.156502","4.252667","4.162075","3.952765","3.865444",
"54000000.000000","11.085072","6.304221","4.318341","4.418145","4.329462","4.107391","4.019995",
"56000000.000000","11.579842","6.551979","4.480565","4.583702","4.496789","4.261976","4.174564",
"58000000.000000","12.081661","6.801461","4.643273","4.749867","4.665323","4.416608","4.329716",
"60000000.000000","12.590301","7.052090","4.805836","4.916374","4.834576","4.571473","4.485860",
"62000000.000000","13.104609","7.303660","4.969140","5.084148","5.004576","4.726608","4.642548",
"64000000.000000","13.624858","7.557196","5.132676","5.250653","5.176051","4.882319","4.799176",
"66000000.000000","14.153940","7.812291","5.296075","5.417583","5.348144","5.038157","4.956647",
"68000000.000000","14.688558","8.068344","5.459720","5.584822","5.520269","5.194170","5.114487",
"70000000.000000","15.228750","8.325795","5.623660","5.752167","5.693793","5.350584","5.273230",
"72000000.000000","15.776132","8.585458","5.787521","5.920328","5.868850","5.507235","5.432736",
"74000000.000000","16.331351","8.846645","5.951592","6.088298","6.044496","5.664117","5.592657",
"76000000.000000","16.892659","9.109160","6.116242","6.256980","6.220037","5.821151","5.753681",
"78000000.000000","17.458631","9.373832","6.281193","6.425618","6.397504","5.978414","5.915134",
"80000000.000000","18.033016","9.640515","6.446069","6.594242","6.576180","6.136082","6.077119",
"82000000.000000","18.613678","9.908059","6.611332","6.763352","6.754786","6.294263","6.240201",
"84000000.000000","19.200927","10.177536","6.777338","6.933491","6.934764","6.452468","6.404091",
"86000000.000000","19.795117","10.448856","6.943482","7.104219","7.116293","6.611407","6.568423",
"88000000.000000","20.396213","10.722315","7.109958","7.274992","7.298452","6.770500","6.733794",
"90000000.000000","21.002881","10.997526","7.276491","7.446546","7.482001","6.929759","6.900454",
"92000000.000000","21.616594","11.275065","7.442996","7.618105","7.665837","7.089444","7.067632",
"94000000.000000","22.235925","11.554209","7.610238","7.790212","7.850440","7.250024","7.235744",
"96000000.000000","22.863512","11.835376","7.777166","7.962147","8.036651","7.410615","7.404996",
"98000000.000000","23.495947","12.119194","7.943266","8.133698","8.223210","7.571765","7.575147",
"100000000.000000","24.136942","12.404149","8.110605","8.304967","8.411553","7.733421","7.746555",
"102000000.000000","24.783695","12.691602","8.278521","8.477026","8.600922","7.895332","7.918608",
"104000000.000000","25.437585","12.980936","8.446850","8.650696","8.790930","8.057452","8.091614",
"106000000.000000","26.097864","13.272796","8.614932","8.824283","8.981845","8.219805","8.266307",
"108000000.000000","26.765480","13.567774","8.782450","8.998758","9.174368","8.382686","8.441535",
"110000000.000000","27.439560","13.863970","8.951060","9.171716","9.367361","8.545991","8.617894",
"112000000.000000","28.120828","14.163028","9.119846","9.345696","9.562843","8.709738","8.795495",
"114000000.000000","28.807985","14.464752","9.288848","9.520476","9.759427","8.874192","8.974009",
"116000000.000000","29.502637","14.768267","9.458518","9.695784","9.958426","9.039278","9.154224",
"118000000.000000","30.203372","15.074661","9.628279","9.871313","10.158276","9.204901","9.335751",
"120000000.000000","30.911116","15.383597","9.798794","10.046381","10.359963","9.370932","9.518682",
"122000000.000000","31.625005","15.695481","9.969157","10.221939","10.563223","9.537347","9.704022",
"124000000.000000","32.346893","16.009376","10.139798","10.397771","10.768283","9.704158","9.890234",
"126000000.000000","33.075424","16.326794","10.310743","10.573629","10.975205","9.871260","10.078463",
"128000000.000000","33.810973","16.647323","10.481978","10.749765","11.183726","10.038999","10.268095",
"130000000.000000","34.552749","16.969385","10.653696","10.925022","11.393589","10.207396","10.460695",
"132000000.000000","35.300887","17.294919","10.825670","11.101029","11.605085","10.376546","10.655802",
"134000000.000000","36.055122","17.624311","10.997871","11.277383","11.819138","10.546739","10.852311",
"136000000.000000","36.817749","17.955630","11.170555","11.454291","12.036027","10.716100","16.934591",
"138000000.000000","37.586250","18.290052","11.343530","11.631472","12.255805","10.886362","17.098653",
"140000000.000000","38.361246","18.627669","11.517244","11.810714","12.478865","11.058045","17.263142",
"142000000.000000","39.143115","18.968368","11.690680","11.987986","12.704554","11.230886","17.427739",
"144000000.000000","39.933284","19.311113","11.864596","12.165639","12.931625","11.403642","17.592714",
"146000000.000000","40.728564","19.657955","12.038983","12.345809","13.162385","11.576958","17.757778",
"148000000.000000","41.530359","20.005857","12.213663","12.526605","13.396963","11.751035","17.923392",
"150000000.000000","42.340151","20.356852","12.388193","12.707218","13.634968","11.926289","18.089169",
"152000000.000000","43.156950","20.712136","12.563184","12.888620","13.876919","12.102009","18.254954",
"154000000.000000","43.980639","21.071296","12.739173","13.070818","14.122686","12.278598","18.421197",
"156000000.000000","44.811838","21.433466","12.915201","13.254112","14.372030","12.455494","18.588289",
"158000000.000000","45.648843","21.799108","13.091674","13.437034","14.626104","12.633309","18.754960",
"160000000.000000","46.493474","22.167186","13.268731","13.620727","14.885210","12.812209","18.921778",
"162000000.000000","47.342553","22.539067","13.446089","13.804462","15.148948","12.991624","19.089480",
"164000000.000000","48.200957","22.915005","13.623394","13.988297","15.418215","13.171513","19.258099",
"166000000.000000","49.064685","23.293570","13.801615","14.173710","15.693315","13.352584","19.426381",
"168000000.000000","49.934996","23.675016","13.980028","14.360340","15.973627","13.534212","19.594780",
"170000000.000000","50.811719","24.060908","14.159737","14.547332","16.260758","13.716515","19.763553",
"172000000.000000","51.695607","24.449674","14.339952","14.734400","16.553190","13.899764","19.933351",
"174000000.000000","52.586293","24.840668","14.519774","14.921322","16.852886","14.084639","20.103243",
"176000000.000000","53.483468","25.236342","14.699389","15.109962","17.159510","14.269414","20.273404",
"178000000.000000","54.387590","25.633665","14.879521","15.296883","17.472507","14.455545","20.444046",
"180000000.000000","55.298967","26.035457","15.061126","15.486712","17.792519","14.642460","20.614885",
"182000000.000000","56.216815","26.440833","15.242958","15.674949","18.120088","14.830601","20.786151",
"184000000.000000","57.142175","26.850349","15.425199","15.863433","18.456220","15.019323","20.957816",
"186000000.000000","58.072497","27.262705","15.608484","16.052091","18.800232","15.209225","21.130162",
"188000000.000000","59.010515","27.678223","15.791251","16.241949","19.152014","15.399728","21.303255",
"190000000.000000","59.956159","28.097377","15.974852","16.432257","19.512530","15.591189","21.476595",
"192000000.000000","60.908282","28.520148","16.158962","16.623469","19.881825","15.783658","21.650113",
"194000000.000000","61.866630","28.945761","16.344061","16.815238","20.259194","15.977044","21.823851",
"196000000.000000","62.831294","29.373969","16.529593","17.007326","20.644280","16.171736","21.999030",
"198000000.000000","63.803557","29.807229","16.715155","17.200526","21.037617","16.367758","22.173907",
"200000000.000000","64.782322","30.243332","16.901633","17.394075","21.439910","16.563982","22.349162",
