"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.340390","0.221747","0.158019","0.161673","0.155326","0.150385","0.145194",
"4000000.000000","0.685158","0.444828","0.315934","0.323155","0.310725","0.300829","0.290214",
"6000000.000000","1.035270","0.669004","0.473994","0.484602","0.465439","0.451401","0.435421",
"8000000.000000","1.390635","0.894163","0.632308","0.646678","0.621404","0.602045","0.580705",
"10000000.000000","1.751483","1.120184","0.791022","0.809369","0.777194","0.752925","0.726315",
"12000000.000000","2.117748","1.346864","0.949794","0.972641","0.933060","0.903770","0.871894",
"14000000.000000","2.488887","1.575011","1.109028","1.136022","1.089477","1.054801","1.017759",
"16000000.000000","2.866270","1.803792","1.268109","1.299600","1.246582","1.206058","1.163695",
"18000000.000000","3.248438","2.033463","1.428012","1.462889","1.404149","1.357440","1.310582",
"20000000.000000","3.636205","2.264400","1.587368","1.626468","1.561114","1.509089","1.457506",
"22000000.000000","4.029158","2.495139","1.747201","1.790411","1.719223","1.660711","1.604515",
"24000000.000000","4.428190","2.726794","1.906918","1.954077","1.878194","1.812385","1.751878",
"26000000.000000","4.831917","2.959210","2.066876","2.118009","2.037094","1.964153","1.899668",
"28000000.000000","5.242023","3.191829","2.227321","2.282173","2.196334","2.116412","2.047952",
"30000000.000000","5.658373","3.426098","2.387322","2.445304","2.356141","2.268716","2.196382",
"32000000.000000","6.079801","3.660883","2.547619","2.608982","2.516196","2.420974","2.345226",
"34000000.000000","6.507858","3.896090","2.707972","2.773404","2.676528","2.573173","2.494821",
"36000000.000000","6.940979","4.132522","2.869244","2.938509","2.837921","2.725623","2.644419",
"38000000.000000","7.381236","4.370344","3.029684","3.102772","3.000406","2.878523","2.795402",
"40000000.000000","7.830755","4.608163","3.190448","3.267366","3.162805","3.031339","2.947061",
"42000000.000000","8.283080","4.847156","3.351409","3.432028","3.326544","3.184540","3.099616",
"44000000.000000","8.740870","5.088293","3.512864","3.596676","3.490044","3.338308","3.250716",
"46000000.000000","9.204137","5.329610","3.674724","3.762183","3.654125","3.492470","3.402737",
"48000000.000000","9.674861","5.572935","3.836538","3.927856","3.818220","3.646622","3.555125",
"50000000.000000","10.150407","5.817015","3.998688","4.093582","3.982757","3.800437","3.707910",
"52000000.000000","10.632623","6.062675","4.161094","4.259882","4.148737","3.954480","3.861879",
"54000000.000000","11.121603","6.309720","4.323810","4.427107","4.314719","4.108681","4.016366",
"56000000.000000","11.617111","6.557547","4.485838","4.594345","4.481694","4.263249","4.171106",
"58000000.000000","12.118871","6.806686","4.648839","4.761152","4.648894","4.418036","4.325960",
"60000000.000000","12.626941","7.057161","4.811615","4.928222","4.817364","4.573166","4.481829",
"62000000.000000","13.142084","7.308823","4.974900","5.095100","4.987175","4.728665","4.639504",
"64000000.000000","13.663068","7.561814","5.138761","5.262608","5.158406","4.884028","4.796896",
"66000000.000000","14.191071","7.817107","5.302173","5.430478","5.329439","5.039890","4.953999",
"68000000.000000","14.726114","8.073438","5.465754","5.598143","5.501089","5.195915","5.112143",
"70000000.000000","15.267677","8.331038","5.630135","5.765348","5.674036","5.352441","5.271118",
"72000000.000000","15.815434","8.589983","5.794594","5.932811","5.848462","5.509241","5.430490",
"74000000.000000","16.369154","8.850748","5.959311","6.101253","6.023856","5.666188","5.590335",
"76000000.000000","16.929587","9.113105","6.124025","6.270393","6.199588","5.823315","5.750703",
"78000000.000000","17.497333","9.377469","6.289174","6.438954","6.376085","5.980969","5.911834",
"80000000.000000","18.071297","9.643287","6.454537","6.607896","6.554368","6.139310","6.074201",
"82000000.000000","18.652137","9.910840","6.620108","6.776850","6.733047","6.297394","6.237402",
"84000000.000000","19.240436","10.180034","6.785988","6.945905","6.912343","6.456113","6.401162",
"86000000.000000","19.833749","10.451395","6.951060","7.114496","7.092954","6.614777","6.566107",
"88000000.000000","20.434539","10.724630","7.117154","7.283865","7.274671","6.773454","6.731873",
"90000000.000000","21.041285","10.999828","7.283068","7.452413","7.456766","6.932470","6.898053",
"92000000.000000","21.655949","11.276261","7.449604","7.622329","7.638967","7.091617","7.065268",
"94000000.000000","22.277286","11.554935","7.616055","7.792570","7.824122","7.251388","7.232885",
"96000000.000000","22.904661","11.836561","7.782775","7.963081","8.010256","7.411311","7.401607",
