"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.640373","0.407340","0.169001","0.206880","0.336224","0.147489","0.154287",
"4000000.000000","1.459637","0.871474","0.350692","0.448169","0.737367","0.316648","0.324694",
"6000000.000000","2.467832","1.591553","0.589873","0.639660","1.188645","0.536712","0.554162",
"8000000.000000","3.174617","1.888185","0.725794","0.957746","1.615363","0.673624","0.677147",
"10000000.000000","4.617842","3.087844","1.102410","1.138416","2.310632","1.024607","1.029433",
"12000000.000000","5.263812","3.347683","1.237351","1.388644","2.545560","1.146885","1.152076",
"14000000.000000","5.959210","3.644695","1.384268","1.836494","2.892402","1.282886","1.284727",
"16000000.000000","6.706611","3.976727","1.545332","2.004221","3.491468","1.436016","1.430418",
"18000000.000000","9.103936","6.356955","2.220996","2.191793","4.822340","1.911262","2.065019",
"20000000.000000","9.734716","6.619589","2.368522","2.407800","5.030391","2.035762","2.200030",
"22000000.000000","10.396702","6.901508","2.520426","2.663762","5.273578","2.166895","2.339617",
"24000000.000000","11.088229","7.205051","2.677710","2.971057","5.567281","2.305563","2.483962",
"26000000.000000","11.809220","7.531436","2.839614","3.776641","5.922775","2.454421","2.633674",
"28000000.000000","12.564121","7.879138","3.008179","3.950604","6.344449","2.612876","2.789465",
"30000000.000000","13.350679","8.248626","3.183360","4.131858","6.853419","2.782282","2.950703",
"32000000.000000","14.170008","8.639334","3.365619","4.324281","7.614242","2.963243","3.118791",
"34000000.000000","15.021361","13.448587","4.946241","4.526490","10.116886","4.065438","4.629396",
"36000000.000000","15.905936","13.743125","5.105869","4.740480","10.321327","4.206966","4.779176",
"38000000.000000","20.285662","14.049175","5.268076","4.967070","10.539960","4.351560","4.930144",
"40000000.000000","20.998820","14.365637","5.432073","5.210828","10.773280","4.499882","5.082988",
"42000000.000000","21.732123","14.693483","5.597764","5.473521","11.025055","4.651586","5.237847",
"44000000.000000","22.484436","15.030761","5.765889","5.760296","11.299593","4.806779","5.394212",
"46000000.000000","23.256389","15.379027","5.936469","6.073552","11.599992","4.967476","5.552860",
"48000000.000000","24.047134","15.737056","6.108792","6.416580","11.930955","5.132268","5.713644",
"50000000.000000","24.857208","16.108817","6.282371","6.791761","12.294402","5.301292","5.876906",
"52000000.000000","25.686196","16.492349","6.459075","8.461804","12.690434","5.475152","6.041980",
"54000000.000000","26.534754","16.887504","6.638374","8.647462","13.118325","5.654118","6.209555",
"56000000.000000","27.403751","17.295000","6.820261","8.838297","13.579645","5.837988","6.379291",
"58000000.000000","28.289851","17.714515","7.004969","9.031744","14.079180","6.027536","6.551503",
