"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.634684","0.402775","0.166926","0.211408","0.355644","0.147335","0.153780",
"4000000.000000","1.445862","0.861424","0.346906","0.451975","0.787303","0.316183","0.324129",
"6000000.000000","2.445672","1.573325","0.587244","0.639005","1.314450","0.535324","0.553644",
"8000000.000000","3.146548","1.867656","0.722194","0.939356","1.733991","0.671507","0.676483",
"10000000.000000","4.561073","3.047746","1.096965","1.116282","2.535982","1.022840","1.028335",
"12000000.000000","5.200129","3.306852","1.231739","1.359541","2.767687","1.144705","1.149132",
"14000000.000000","5.888350","3.602471","1.378021","1.836197","3.108400","1.280418","1.281330",
"16000000.000000","6.627535","3.934320","1.538296","2.002467","3.700603","1.432650","1.425458",
"18000000.000000","8.994770","6.317857","2.205449","2.188382","4.949805","1.908706","2.045307",
"20000000.000000","9.619226","6.577405","2.350180","2.400416","5.157513","2.031704","2.178267",
"22000000.000000","10.274041","6.858070","2.500286","2.648375","5.399722","2.161676","2.316715",
"24000000.000000","10.956339","7.159120","2.656309","2.942618","5.687084","2.299855","2.460124",
"26000000.000000","11.670803","7.481772","2.818346","3.791347","6.032183","2.447388","2.609393",
"28000000.000000","12.417170","7.826199","2.986116","3.967684","6.443220","2.604879","2.763201",
"30000000.000000","13.194131","8.190538","3.159592","4.151369","6.944469","2.774001","2.923178",
"32000000.000000","14.002342","8.576415","3.341317","4.343291","7.695213","2.954135","3.090951",
"34000000.000000","14.841553","13.369644","4.916449","4.544133","10.133593","4.052130","4.600849",
"36000000.000000","15.713218","13.662436","5.076004","4.756097","10.334488","4.195875","4.748495",
"38000000.000000","20.041786","13.966095","5.237578","4.982007","10.548176","4.341382","4.897973",
"40000000.000000","20.745467","14.281526","5.401167","5.223415","10.773389","4.489905","5.049811",
"42000000.000000","21.470308","14.607758","5.566589","5.483262","11.015423","4.641207","5.202980",
"44000000.000000","22.214546","14.946045","5.733401","5.765468","11.277388","4.795889","5.358080",
"46000000.000000","22.977256","15.296378","5.902950","6.073812","11.566042","4.954848","5.515741",
"48000000.000000","23.757393","15.658430","6.073899","6.408653","11.887098","5.118280","5.675723",
"50000000.000000","24.558340","16.032329","6.247195","6.772806","12.238776","5.286666","5.837584",
"52000000.000000","25.377476","16.418457","6.422736","8.459861","12.623367","5.459271","6.002243",
"54000000.000000","26.216379","16.817391","6.600946","8.643648","13.041941","5.637203","6.169409",
"56000000.000000","27.074086","17.227736","6.781657","8.831501","13.497035","5.820413","6.338461",
"58000000.000000","27.952156","17.649868","6.965540","9.022148","13.993444","6.008537","6.510020",
"60000000.000000","28.849462","18.081816","7.152421","9.216380","14.547032","6.201645","6.684696",
"62000000.000000","29.763291","18.523806","7.342970","9.416646","15.197212","6.399748","6.862857",
"64000000.000000","30.695028","18.982509","7.536888","9.621846","16.088939","6.603502","7.044532",
"66000000.000000","31.644815","19.449008","7.734747","9.832223","18.331540","6.812983","7.230789",
"68000000.000000","32.613577","27.556161","10.902107","10.047874","20.712579","8.968536","10.377126",
