"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.632330","0.401711","0.165510","0.208423","0.363352","0.147419","0.153585",
"4000000.000000","1.442229","0.872324","0.345315","0.454410","0.774305","0.316127","0.323528",
"6000000.000000","2.441874","1.544328","0.585109","0.642004","1.250166","0.535622","0.553422",
"8000000.000000","3.142063","1.839826","0.719536","0.944704","1.670398","0.671658","0.676482",
"10000000.000000","4.570925","3.027859","1.097113","1.124331","2.509627","1.021713","1.029241",
"12000000.000000","5.210848","3.287662","1.230945","1.369400","2.739665","1.143583","1.150449",
"14000000.000000","5.900326","3.582863","1.376150","1.839826","3.079191","1.278623","1.282650",
"16000000.000000","6.640519","3.907491","1.535753","2.006493","3.673591","1.430527","1.426924",
"18000000.000000","9.004367","6.289159","2.207002","2.193261","4.902798","1.906497","2.060406",
"20000000.000000","9.627680","6.560666","2.354082","2.406570","5.108558","2.030343","2.193648",
"22000000.000000","10.281790","6.850748","2.505944","2.656931","5.348836","2.159842","2.331668",
"24000000.000000","10.963628","7.162125","2.662105","2.955290","5.635322","2.298058","2.475689",
"26000000.000000","11.675604","7.493115","2.823651","3.758564","5.979702","2.446170","2.624773",
"28000000.000000","12.420093","7.841126","2.991056","3.932117","6.391186","2.604249","2.778786",
"30000000.000000","13.195939","8.211845","3.164544","4.113067","6.892892","2.773227","2.938610",
"32000000.000000","14.003961","8.599759","3.344854","4.303996","7.642991","2.953461","3.105771",
"34000000.000000","14.843336","13.737683","4.926074","4.504749","9.923886","4.052633","4.616505",
"36000000.000000","15.715095","14.031392","5.085056","4.717198","10.128741","4.194836","4.765080",
"38000000.000000","20.041914","14.335466","5.246003","4.942555","10.345700","4.339799","4.914874",
"40000000.000000","20.746739","14.649862","5.408702","5.181866","10.576436","4.487050","5.066405",
"42000000.000000","21.471076","14.977268","5.573491","5.440800","10.823900","4.638035","5.220960",
"44000000.000000","22.216114","15.314430","5.739428","5.720713","11.092064","4.793330","5.376525",
"46000000.000000","22.979917","15.664058","5.907580","6.026031","11.384949","4.952657","5.534942",
"48000000.000000","23.760811","16.024810","6.078544","6.359330","11.705610","5.116324","5.695627",
"50000000.000000","24.562400","16.394021","6.251591","6.723349","12.056881","5.284341","5.858265",
