"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.631559","0.399212","0.166844","0.208169","0.386251","0.146858","0.153706",
"4000000.000000","1.443101","0.871848","0.349496","0.441397","0.777830","0.315995","0.323897",
"6000000.000000","2.443490","1.549360","0.593195","0.630259","1.197196","0.535323","0.552787",
"8000000.000000","3.145096","1.843842","0.728019","0.930629","1.618085","0.671014","0.675135",
"10000000.000000","4.573697","3.030838","1.102712","1.108640","2.395854","1.020405","1.025726",
"12000000.000000","5.212216","3.287230","1.236278","1.353104","2.628257","1.142145","1.146116",
"14000000.000000","5.902484","3.579636","1.381377","1.826431","2.970202","1.277369","1.276859",
"16000000.000000","6.642303","3.908304","1.541460","1.992573","3.562699","1.429106","1.420987",
"18000000.000000","9.017003","6.151289","2.223216","2.176684","4.827261","1.904980","2.039288",
"20000000.000000","9.640827","6.421515","2.369682","2.386337","5.033972","2.028037","2.172304",
"22000000.000000","10.295930","6.710162","2.521697","2.631857","5.273399","2.158033","2.310508",
"24000000.000000","10.977420","7.021098","2.677906","2.926294","5.559505","2.296778","2.454268",
"26000000.000000","11.691887","7.352256","2.838950","3.778060","5.905582","2.444287","2.602464",
"28000000.000000","12.436395","7.704944","3.006259","3.954125","6.318170","2.602003","2.756660",
"30000000.000000","13.212664","8.076719","3.180038","4.136487","6.821346","2.771379","2.916806",
"32000000.000000","14.021967","8.468803","3.361418","4.327164","7.574424","2.952011","3.084043",
"34000000.000000","14.862666","13.604579","4.950039","4.528406","9.890728","4.050329","4.592276",
"36000000.000000","15.734817","13.898228","5.110252","4.741152","10.094607","4.191849","4.740588",
"38000000.000000","20.077173","14.202258","5.271145","4.966522","10.310702","4.337385","4.890077",
"40000000.000000","20.781709","14.518005","5.434663","5.207520","10.537201","4.485753","5.041962",
"42000000.000000","21.505466","14.844298","5.599494","5.465263","10.783949","4.636410","5.195730",
"44000000.000000","22.249010","15.181777","5.766207","5.746731","11.052535","4.791732","5.351116",
"46000000.000000","23.011554","15.530284","5.935182","6.053226","11.345213","4.950825","5.509170",
"48000000.000000","23.792724","15.889554","6.106122","6.387783","11.665924","5.115111","5.669051",
