"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.636792","0.403104","0.164502","0.208659","0.345887","0.147621","0.153672",
"4000000.000000","1.452032","0.867114","0.345222","0.441057","0.776542","0.316847","0.324341",
"6000000.000000","2.445861","1.553124","0.587140","0.630234","1.303632","0.536613","0.555243",
"8000000.000000","3.149504","1.846978","0.723418","0.927534","1.728765","0.672855","0.678563",
"10000000.000000","4.579667","3.106491","1.101168","1.105148","2.516963","1.024869","1.028710",
"12000000.000000","5.222099","3.367102","1.236000","1.351891","2.752330","1.147554","1.149955",
"14000000.000000","5.913436","3.660322","1.382942","1.865097","3.099217","1.283466","1.282915",
"16000000.000000","6.656258","3.989018","1.544095","2.036006","3.696361","1.436313","1.428089",
"18000000.000000","9.039920","6.309831","2.220673","2.226888","5.062379","1.911687","2.049512",
"20000000.000000","9.667102","6.572408","2.367315","2.439590","5.266725","2.035066","2.183447",
"22000000.000000","10.325711","6.854718","2.518513","2.688628","5.505747","2.166053","2.322773",
"24000000.000000","11.011865","7.157864","2.675192","2.989032","5.795040","2.305238","2.467609",
"26000000.000000","11.727925","7.485053","2.836984","3.853972","6.145974","2.453624","2.617704",
"28000000.000000","12.478657","7.833795","3.005303","4.031154","6.561286","2.612702","2.773010",
"30000000.000000","13.260700","8.203336","3.180065","4.216466","7.064456","2.782359","2.933980",
"32000000.000000","14.075568","8.593783","3.362680","4.407636","7.816188","2.963730","3.102116",
"34000000.000000","14.922027","13.414671","4.948055","4.610313","10.296852","4.064503","4.612713",
"36000000.000000","15.800453","13.709391","5.108226","4.824099","10.501616","4.207788","4.761572",
"38000000.000000","20.172650","14.016148","5.270606","5.050160","10.720162","4.353649","4.912222",
"40000000.000000","20.884026","14.332717","5.434792","5.291825","10.952773","4.501939","5.064788",
"42000000.000000","21.615673","14.662055","5.600690","5.553969","11.203733","4.653425","5.218798",
"44000000.000000","22.366675","15.001862","5.768483","5.838425","11.476125","4.810561","5.375593",
"46000000.000000","23.137335","15.354166","5.938241","6.150562","11.775434","4.971788","5.534141",
"48000000.000000","23.926378","15.718937","6.110350","6.492910","12.104985","5.136196","5.695007",
"50000000.000000","24.736266","16.095165","6.284257","8.286228","12.465929","5.305253","5.858324",
"52000000.000000","25.564135","16.483378","6.460935","8.468607","12.860514","5.479263","6.023224",
"54000000.000000","26.411434","16.878830","6.639859","8.654833","13.288036","5.658777","6.191252",
"56000000.000000","27.278650","17.293118","6.821235","8.844274","13.750249","5.842873","6.361443",
"58000000.000000","28.164166","17.718511","7.005802","9.038495","14.251706","6.032262","6.533702",
"60000000.000000","29.068724","18.156445","7.193349","9.236723","14.809063","6.226945","6.709466",
"62000000.000000","29.991332","18.607568","7.384461","9.437828","15.464741","6.426590","6.888541",
"64000000.000000","30.932141","19.065415","7.579267","9.640584","16.360780","6.631770","7.071029",
"66000000.000000","31.889883","19.540479","7.778208","9.847179","18.621329","6.841704","7.258128",
"68000000.000000","32.867975","27.717872","10.954921","10.059338","21.221569","9.006064","10.416245",
"70000000.000000","33.863971","28.081445","11.123788","10.277386","21.435166","9.166010","10.575410",
"72000000.000000","34.878747","28.410990","11.292692","10.502800","21.654310","9.328249","10.735251",
"74000000.000000","35.910900","28.745550","11.463661","10.734805","21.879018","9.491483","10.895559",
"76000000.000000","45.548894","29.085323","11.634703","10.974836","22.111226","9.655966","11.056641",
"78000000.000000","46.365867","29.429891","11.806703","11.223083","22.351656","9.822614","11.218560",
"80000000.000000","47.192502","29.779767","11.979502","11.480711","22.600369","9.990909","11.380781",
"82000000.000000","48.027957","30.136196","12.152949","11.749528","22.858384","10.160225","11.544323",
"84000000.000000","48.873796","30.499073","12.327180","12.029661","23.126732","10.331761","11.708059",
"86000000.000000","49.729549","30.868075","12.501931","12.321815","23.406475","10.504932","11.872952",
"88000000.000000","50.596377","31.243416","12.676985","12.626757","23.699463","10.680096","12.038933",
"90000000.000000","51.472248","31.625384","12.853822","12.944658","24.006915","10.856929","12.205911",
"92000000.000000","52.357139","32.013698","13.031635","13.278450","24.329147","11.035804","12.373475",
"94000000.000000","53.251655","32.408297","13.209849","13.627576","24.664678","11.216326","12.542058",
"96000000.000000","54.156658","32.808821","13.390069","13.993009","25.017436","11.399684","12.711698",
"98000000.000000","55.070288","33.216174","13.570852","17.414415","25.387289","11.584707","12.882231",
"100000000.000000","55.994143","33.630454","13.752552","17.602126","25.772721","11.771791","13.053605",
"102000000.000000","56.929360","34.050317","13.935620","17.791579","26.173367","11.960684","13.225909",
