"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.635069","0.405203","0.164647","0.208964","0.314342","0.146716","0.154056",
"4000000.000000","1.453426","0.871125","0.344216","0.442437","0.736677","0.316039","0.324536",
"6000000.000000","2.461974","1.551463","0.587827","0.630930","1.187990","0.535334","0.554407",
"8000000.000000","3.169174","1.848948","0.723583","0.938870","1.610142","0.671455","0.677582",
"10000000.000000","4.611189","3.047182","1.100603","1.115507","2.254242","1.022879","1.031538",
"12000000.000000","5.256558","3.308933","1.235488","1.361821","2.491824","1.145305","1.152972",
"14000000.000000","5.952522","3.606267","1.382244","1.867691","2.840484","1.281136","1.285346",
"16000000.000000","6.698603","3.939809","1.542429","2.035139","3.437817","1.434390","1.430556",
"18000000.000000","9.094039","6.265189","2.214639","2.222443","4.619406","1.913064","2.063016",
"20000000.000000","9.724522","6.527431","2.361838","2.435125","4.827008","2.036476","2.197744",
"22000000.000000","10.385569","6.810024","2.513843","2.685544","5.069585","2.166661","2.336472",
"24000000.000000","11.076459","7.115624","2.670873","2.987622","5.362773","2.305271","2.480885",
"26000000.000000","11.798140","7.443336","2.833248","3.866918","5.717619","2.453218","2.630703",
"28000000.000000","12.552325","7.792487","3.001326","4.044595","6.138388","2.611600","2.785594",
"30000000.000000","13.338405","8.162351","3.175805","4.229503","6.646625","2.781143","2.946736",
"32000000.000000","14.158311","8.553668","3.358555","4.422962","7.404591","2.962443","3.115146",
"34000000.000000","15.008624","13.371696","4.945066","4.627332","9.559313","4.065089","4.626897",
"36000000.000000","15.891476","13.669019","5.105129","4.841584","9.765350","4.206849","4.776611",
"38000000.000000","20.285706","13.975038","5.267262","5.067283","9.983775","4.352905","4.927099",
"40000000.000000","21.001209","14.292086","5.431121","5.309125","10.216149","4.503327","5.080013",
"42000000.000000","21.737002","14.621600","5.597769","5.571491","10.466933","4.655884","5.234284",
"44000000.000000","22.491665","14.962610","5.765162","5.857412","10.740104","4.810900","5.390636",
"46000000.000000","23.266788","15.315162","5.934537","6.170841","11.039404","4.970964","5.549241",
