"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.640473","0.404040","0.167994","0.211584","0.362765","0.147494","0.154401",
"4000000.000000","1.457434","0.866180","0.351053","0.455335","0.769303","0.317174","0.325564",
"6000000.000000","2.461092","1.575709","0.593681","0.647351","1.296418","0.537655","0.556077",
"8000000.000000","3.167107","1.872516","0.729608","0.945639","1.727683","0.674437","0.680010",
"10000000.000000","4.605501","3.056214","1.108283","1.125340","2.453462","1.026586","1.033740",
"12000000.000000","5.249027","3.315089","1.243447","1.378028","2.699939","1.149456","1.156905",
"14000000.000000","5.943677","3.610751","1.389977","1.869663","3.058701","1.286232","1.289353",
"16000000.000000","6.689416","3.942889","1.550799","2.037610","3.663759","1.440169","1.435171",
"18000000.000000","9.081500","6.194696","2.226281","2.229171","4.941102","1.918642","2.065612",
"20000000.000000","9.711422","6.457447","2.373629","2.449677","5.154062","2.044225","2.200353",
"22000000.000000","10.374170","6.740741","2.524932","2.712676","5.404886","2.175407","2.340170",
"24000000.000000","11.063665","7.044995","2.681652","3.030031","5.709832","2.314774","2.484835",
"26000000.000000","11.784618","7.373060","2.845233","3.838030","6.076590","2.463736","2.635702",
"28000000.000000","12.537078","7.722785","3.013936","4.015060","6.504652","2.623511","2.791465",
"30000000.000000","13.321126","8.094784","3.189464","4.197529","7.015832","2.794433","2.953072",
"32000000.000000","14.137177","8.490681","3.372830","4.390752","7.776679","2.976882","3.121903",
"34000000.000000","14.987714","13.323319","4.948909","4.594191","10.254342","4.077970","4.630383",
"36000000.000000","15.868877","13.619142","5.109056","4.809837","10.460922","4.221146","4.779891",
"38000000.000000","20.244665","13.925286","5.271218","5.040188","10.682601","4.366305","4.931201",
"40000000.000000","20.958177","14.242973","5.435700","5.287769","10.920881","4.514982","5.083676",
"42000000.000000","21.690619","14.573067","5.601692","5.558336","11.179285","4.668108","5.238780",
"44000000.000000","22.443315","14.914546","5.770680","5.854264","11.462263","4.824938","5.396392",
"46000000.000000","23.217661","15.267310","5.940675","6.179473","11.774278","4.985900","5.555686",
"48000000.000000","24.008283","15.633091","6.113029","6.535913","12.117883","5.151682","5.717186",
"50000000.000000","24.817802","16.010789","6.287164","6.923767","12.493736","5.321419","5.880903",
"52000000.000000","25.647498","16.401343","6.463428","8.712997","12.901302","5.496684","6.047049",
"54000000.000000","26.495842","16.799783","6.642799","8.898917","13.340391","5.677010","6.214582",
"56000000.000000","27.363056","17.211945","6.824966","9.087036","13.811062","5.862063","6.385208",
"58000000.000000","28.249748","17.636564","7.010190","9.278742","14.318381","6.051784","6.558520",
"60000000.000000","29.155799","18.069484","7.198748","9.474087","14.881352","6.246781","6.734792",
"62000000.000000","30.080292","18.514689","7.390604","9.675088","15.541883","6.447140","6.914093",
"64000000.000000","31.023901","18.971309","7.586338","9.880525","16.444793","6.652582","7.097105",
"66000000.000000","31.985308","19.442780","7.786575","10.091670","18.733981","6.863090","7.285324",
"68000000.000000","32.966498","27.642996","10.944657","10.306984","21.606072","9.024233","10.431290",
"70000000.000000","33.965492","28.007540","11.113724","10.529312","21.817773","9.185496","10.590857",
"72000000.000000","34.982696","28.338366","11.283767","10.758538","22.036299","9.347981","10.750849",
"74000000.000000","36.017896","28.673557","11.454673","10.995152","22.264277","9.511585","10.912229",
"76000000.000000","45.679243","29.013263","11.626636","11.240973","22.500039","9.676392","11.073081",
"78000000.000000","46.497236","29.358055","11.798752","11.495911","22.744057","9.843678","11.234863",
"80000000.000000","47.325122","29.710051","11.971120","11.760636","22.997289","10.012476","11.397299",
"82000000.000000","48.163750","30.067463","12.144992","12.037484","23.262095","10.182825","11.560945",
"84000000.000000","49.012641","30.430860","12.319364","12.327217","23.538562","10.354838","11.725134",
"86000000.000000","49.871924","30.800521","12.494928","12.630298","23.827320","10.528584","11.890312",
"88000000.000000","50.739840","31.176875","12.671652","12.947067","24.131571","10.703546","12.056826",
"90000000.000000","51.617494","31.558117","12.849002","13.279560","24.450928","10.880525","12.224011",
"92000000.000000","52.506546","31.947461","13.027856","13.627303","24.786679","11.059771","12.391562",
"94000000.000000","53.403721","32.342615","13.207833","13.992324","25.138754","11.240569","12.560067",
"96000000.000000","54.311470","32.744610","13.388239","14.371972","25.506725","11.423817","12.729479",
"98000000.000000","55.229776","33.153867","13.569478","14.764404","25.891861","11.609910","12.899972",
"100000000.000000","56.155495","33.568239","13.752331","15.173609","26.294786","11.797855","13.071517",
"102000000.000000","57.091997","33.989145","13.936348","18.485923","26.713342","11.987766","13.244004",
"104000000.000000","58.038830","34.416010","14.121128","18.678068","27.147281","12.179549","13.417765",
"106000000.000000","58.994963","34.845873","14.307239","18.872799","27.595379","12.373835","13.592505",
"108000000.000000","59.961422","35.280568","14.494165","19.068232","28.058164","12.569807","13.769364",
"110000000.000000","60.936987","35.722614","14.681838","19.265672","28.534414","12.768567","13.945956",
"112000000.000000","61.921105","36.171629","14.871074","19.463480","29.026563","12.969910","14.123915",
"114000000.000000","62.915032","36.626396","15.062071","19.659983","29.536609","13.173437","14.303077",
"116000000.000000","63.918823","37.088443","15.253472","19.858457","30.067537","13.379710","14.483175",
"118000000.000000","64.931193","37.558340","15.447309","20.058660","30.624814","13.587996","14.665380",
"120000000.000000","65.953355","38.032363","15.642809","20.261073","31.214670","13.798808","14.849614",
"122000000.000000","66.983596","38.514831","15.840426","20.467498","31.848572","14.011383","15.035015",
"124000000.000000","68.023796","39.001112","16.039498","20.676809","32.548369","14.227110","15.222337",
"126000000.000000","69.074473","39.495022","16.238855","20.888268","33.353442","14.444426","15.410875",
"128000000.000000","70.134678","39.995115","16.440007","21.101678","34.357667","14.663125","15.601660",
"130000000.000000","71.202460","40.501694","16.644079","21.315604","35.821419","14.884934","15.795011",
"132000000.000000","72.280493","41.014479","16.851412","21.534022","38.913928","15.108841","15.990112",
"134000000.000000","73.368226","41.534374","17.061064","21.753922","43.028853","15.334360","16.187972",
"136000000.000000","74.465456","59.123831","23.184403","21.976446","43.245993","19.410270","22.276965",
"138000000.000000","75.570258","59.546314","23.359005","22.204076","43.466366","19.581303","22.441320",
"140000000.000000","76.684472","59.887719","23.533356","22.434590","43.689591","19.753462","22.606091",
"142000000.000000","77.808453","60.229532","23.707424","22.667842","43.916406","19.926110","22.770950",
"144000000.000000","78.941781","60.573954","23.882126","22.905373","44.146014","20.099474","22.936293",
"146000000.000000","80.083087","60.920150","24.057204","23.146642","44.378613","20.273568","23.102315",
"148000000.000000","81.232671","61.269804","24.232675","23.391556","44.614665","20.448049","23.268457",
"150000000.000000","82.393679","61.621862","24.407812","23.640691","44.854910","20.623327","23.434900",
"152000000.000000","103.996873","61.976222","24.584247","23.894132","45.098670","20.799472","23.602078",
"154000000.000000","104.890157","62.344810","24.761268","24.152178","45.346850","20.976233","23.768480",
"156000000.000000","105.789313","62.706306","24.938317","24.415828","45.599945","21.153767","23.935716",
"158000000.000000","106.692728","63.070883","25.115673","24.684190","45.857483","21.331913","24.103530",
"160000000.000000","107.600757","63.437714","25.293216","24.958335","46.119794","21.510916","24.271443",
"162000000.000000","108.514033","63.807756","25.470929","25.238299","46.388105","21.690618","24.440012",
"164000000.000000","109.432423","64.181525","25.649921","25.518744","46.661695","21.871426","24.608911",
"166000000.000000","110.355243","64.557630","25.829582","25.806681","46.942154","22.052512","24.777796",
"168000000.000000","111.282473","64.936937","26.009180","26.101962","47.229503","22.234622","24.946967",
"170000000.000000","112.215871","65.320355","26.189173","26.403687","47.523533","22.417708","25.116575",
"172000000.000000","113.152461","65.707216","26.369205","26.712540","47.824062","22.601687","25.287130",
"174000000.000000","114.095089","66.097817","26.549499","27.028523","48.132296","22.786192","25.457950",
"176000000.000000","115.039993","66.491108","26.730123","27.352584","48.448371","22.971080","25.629142",
"178000000.000000","115.990107","66.886377","26.911499","27.685049","48.772729","23.157758","25.800692",
"180000000.000000","116.947113","67.285960","27.092792","28.024773","49.104711","23.344950","25.972301",
"182000000.000000","117.909541","67.689233","27.275188","28.373143","49.444795","23.533209","26.144297",
"184000000.000000","118.875334","68.095676","27.457786","28.729769","49.793760","23.722226","26.316973",
"186000000.000000","119.846846","68.505974","27.641094","29.096101","50.153106","23.912289","26.489458",
"188000000.000000","120.823544","68.918696","27.825012","29.472114","50.519436","24.103104","26.662523",
"190000000.000000","121.801732","69.336632","28.008956","29.855019","50.893978","24.295118","26.836504",
"192000000.000000","122.785058","69.756739","28.193247","30.245877","51.277635","24.488360","27.010955",
"194000000.000000","123.773461","70.180712","28.378472","30.645538","51.669348","24.682512","27.185720",
"196000000.000000","124.766608","70.608101","28.564301","31.053006","52.068775","24.876908","27.360789",
"198000000.000000","125.764263","71.037330","28.750034","31.468225","52.477207","25.072505","27.536153",
"200000000.000000","126.767553","71.470360","28.936694","37.735053","52.893280","25.269352","27.712169",
