"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.640062","0.404661","0.165420","0.207884","0.373704","0.147767","0.154144",
"4000000.000000","1.454726","0.866218","0.346945","0.438144","0.809376","0.317680","0.324517",
"6000000.000000","2.458430","1.590010","0.587834","0.627588","1.304248","0.536552","0.554442",
"8000000.000000","3.163693","1.886619","0.726714","0.919667","1.729321","0.672340","0.677270",
"10000000.000000","4.601164","3.086823","1.104288","1.096241","2.503941","1.023261","1.030156",
"12000000.000000","5.243559","3.347303","1.238597","1.341299","2.742799","1.145528","1.152077",
"14000000.000000","5.935324","3.644184","1.383809","1.835910","3.092387","1.281173","1.284785",
"16000000.000000","6.678655","3.975159","1.544275","2.002231","3.692107","1.433476","1.429609",
"18000000.000000","9.059462","6.368920","2.220700","2.190144","5.067999","1.910484","2.065340",
"20000000.000000","9.687571","6.631585","2.369229","2.406200","5.271468","2.035225","2.199685",
"22000000.000000","10.346470","6.914467","2.521280","2.655938","5.509149","2.167145","2.338573",
"24000000.000000","11.033829","7.219694","2.678224","2.957581","5.797012","2.306209","2.482883",
"26000000.000000","11.752015","7.546560","2.840474","3.868665","6.148402","2.455020","2.632290",
"28000000.000000","12.503372","7.895026","3.008169","4.043155","6.566523","2.613278","2.787225",
"30000000.000000","13.285382","8.266019","3.182681","4.227770","7.072866","2.783053","2.948379",
"32000000.000000","14.100418","8.658175","3.364489","4.419145","7.829713","2.964186","3.116738",
"34000000.000000","14.946829","13.481250","4.952364","4.619553","10.272680","4.065429","4.628517",
"36000000.000000","15.826596","13.776864","5.111547","4.831698","10.478304","4.207963","4.776803",
"38000000.000000","20.203290","14.082383","5.272583","5.056403","10.696507","4.352865","4.927493",
"40000000.000000","20.914837","14.400188","5.435806","5.298710","10.929294","4.500360","5.079914",
"42000000.000000","21.646553","14.727516","5.601538","5.560713","11.179875","4.652202","5.235182",
"44000000.000000","22.397057","15.066858","5.768946","5.845954","11.452863","4.807826","5.391808",
"46000000.000000","23.168099","15.417914","5.938027","6.158859","11.752187","4.967892","5.550827",
"48000000.000000","23.957346","15.780639","6.109780","6.501328","12.080916","5.133818","5.712064",
"50000000.000000","24.767318","16.154775","6.283334","8.157383","12.442754","5.302996","5.874992",
"52000000.000000","25.593400","16.543588","6.459804","8.341356","12.837048","5.476882","6.039991",
"54000000.000000","26.441025","16.942831","6.638996","8.528540","13.265162","5.655961","6.207382",
"56000000.000000","27.307604","17.355302","6.820716","8.718658","13.726798","5.839435","6.377669",
"58000000.000000","28.193532","17.775222","7.005005","8.912160","14.229146","6.029947","6.549965",
"60000000.000000","29.099397","18.206882","7.192384","9.109427","14.787856","6.224795","6.725136",
"62000000.000000","30.022415","18.650824","7.383929","9.310440","15.443270","6.424166","6.904428",
"64000000.000000","30.965036","19.106569","7.578134","9.515526","16.340137","6.628939","7.087187",
"66000000.000000","31.924511","19.573233","7.776522","9.725692","18.581339","6.838899","7.274143",
"68000000.000000","32.901458","27.753824","10.946316","9.940476","21.523759","8.998125","10.427589",
"70000000.000000","33.899232","28.118172","11.114785","10.159468","21.738121","9.159201","10.586370",
"72000000.000000","34.913917","28.449009","11.284438","10.384911","21.957794","9.321496","10.745933",
"74000000.000000","35.946576","28.783900","11.454065","10.617529","22.183042","9.484388","10.906266",
"76000000.000000","45.600248","29.124761","11.624334","10.857537","22.414645","9.649016","11.067045",
"78000000.000000","46.417244","29.470950","11.795899","11.106892","22.654571","9.815206","11.228846",
"80000000.000000","47.243940","29.821253","11.968050","11.365552","22.901674","9.982614","11.391202",
"82000000.000000","48.081337","30.178484","12.141074","11.634168","23.159897","10.151796","11.554444",
"84000000.000000","48.927870","30.541478","12.314996","11.913783","23.428754","10.323094","11.718118",
"86000000.000000","49.783533","30.911448","12.490213","12.206248","23.710104","10.496110","11.883129",
"88000000.000000","50.649923","31.286828","12.666491","12.511317","24.003815","10.670935","12.048937",
"90000000.000000","51.525713","31.668760","12.843997","12.830565","24.309925","10.847843","12.215379",
"92000000.000000","52.411163","32.056802","13.021895","13.164342","24.630518","11.026477","12.382836",
"94000000.000000","53.307057","32.452379","13.200659","13.513759","24.967530","11.206750","12.551135",
"96000000.000000","54.211152","32.853299","13.379947","13.880328","25.320310","11.389542","12.720604",
"98000000.000000","55.127443","33.260992","13.561122","14.262539","25.689880","11.574269","12.890836",
"100000000.000000","56.051934","33.675305","13.742945","14.659548","26.075972","11.761807","13.062008",
"102000000.000000","56.985986","34.095198","13.926027","18.115687","26.478123","11.951270","13.234008",
"104000000.000000","57.930217","34.521421","14.109835","18.307613","26.897290","12.142641","13.407427",
"106000000.000000","58.883353","34.954003","14.295578","18.502331","27.333052","12.336098","13.581628",
"108000000.000000","59.845615","35.391088","14.482293","18.697351","27.783596","12.531708","13.756589",
"110000000.000000","60.817809","35.834880","14.669574","18.892838","28.249367","12.729651","13.931951",
"112000000.000000","61.800320","36.284462","14.858535","19.089400","28.733942","12.930444","14.109556",
"114000000.000000","62.792830","36.741338","15.048870","19.288578","29.238318","13.133164","14.288365",
"116000000.000000","63.794425","37.202356","15.240689","19.490323","29.763714","13.338193","14.468620",
"118000000.000000","64.805560","37.669708","15.433850","19.694041","30.316143","13.545950","14.650285",
"120000000.000000","65.824636","38.144562","15.628966","19.899463","30.901568","13.755888","14.833547",
"122000000.000000","66.853102","38.625899","15.825765","20.104915","31.531046","13.967897","15.017708",
"124000000.000000","67.891365","39.114036","16.023841","20.312486","32.226255","14.182072","15.204127",
"126000000.000000","68.936803","39.607450","16.223812","20.520352","33.029974","14.398697","15.393041",
"128000000.000000","69.994552","40.107306","16.425046","20.732189","34.030147","14.617160","15.583838",
"130000000.000000","71.060901","40.614911","16.628727","20.946828","35.485091","14.838732","15.776474",
"132000000.000000","72.137040","41.127519","16.834528","21.163797","38.548531","15.061595","15.971399",
"134000000.000000","73.221689","41.646492","17.042649","21.381257","43.516759","15.286686","16.168786",
"136000000.000000","74.315800","59.176765","23.192868","21.602154","43.728055","19.373718","22.264944",
"138000000.000000","75.419713","59.597674","23.365729","21.825515","43.942968","19.544341","22.428670",
"140000000.000000","76.531210","59.938768","23.539321","22.051621","44.163479","19.715588","22.592807",
"142000000.000000","77.653038","60.281052","23.713883","22.281385","44.387161","19.887188","22.757615",
"144000000.000000","78.784772","60.625113","23.888143","22.514456","44.614221","20.059634","22.922549",
"146000000.000000","79.925191","60.970781","24.062998","22.752595","44.843494","20.232493","23.087875",
"148000000.000000","81.072513","61.319717","24.237883","22.994708","45.074002","20.406031","23.253242",
"150000000.000000","82.229921","61.670384","24.413478","23.239528","45.307857","20.580646","23.418777",
"152000000.000000","103.802157","62.024270","24.588754","23.489497","45.546582","20.756393","23.584718",
"154000000.000000","104.694470","62.381262","24.764701","23.744278","45.791188","20.932459","23.750994",
"156000000.000000","105.592308","62.741322","24.941071","24.002926","46.038773","21.109811","23.917813",
"158000000.000000","106.496679","63.104020","25.117776","24.265385","46.291279","21.287339","24.084855",
"160000000.000000","107.404183","63.469604","25.295053","24.533022","46.547646","21.466116","24.252240",
"162000000.000000","108.316381","63.838129","25.472553","24.805048","46.809120","21.644850","24.420413",
"164000000.000000","109.231693","64.210173","25.650410","25.083443","47.075838","21.824483","24.588643",
"166000000.000000","110.154701","64.585039","25.828965","25.368104","47.348106","22.005452","24.756272",
"168000000.000000","111.081052","64.962871","26.007242","25.658280","47.626676","22.187196","24.925383",
"170000000.000000","112.011270","65.344680","26.186125","25.955598","47.910728","22.369170","25.094443",
"172000000.000000","112.946736","65.730084","26.365522","26.259484","48.199827","22.551933","25.264325",
"174000000.000000","113.886433","66.117895","26.545258","26.570479","48.496287","22.735377","25.433981",
"176000000.000000","114.832444","66.508788","26.725367","26.888794","48.799915","22.919764","25.604255",
"178000000.000000","115.781469","66.904591","26.906037","27.214025","49.111082","23.105232","25.775051",
"180000000.000000","116.736225","67.304172","27.086824","27.546853","49.429604","23.291350","25.946264",
"182000000.000000","117.695442","67.705132","27.268760","27.887091","49.755605","23.478449","26.117876",
"184000000.000000","118.659748","68.109728","27.451428","28.235155","50.088867","23.666942","26.289899",
"186000000.000000","119.628056","68.517715","27.633991","28.591011","50.430655","23.856234","26.462322",
"188000000.000000","120.602011","68.928158","27.817061","28.955284","50.781471","24.046373","26.635204",
"190000000.000000","121.578987","69.343329","28.000151","29.326675","51.138821","24.237215","26.808470",
"192000000.000000","122.560952","69.761959","28.184324","29.705788","51.504670","24.429280","26.982291",
"194000000.000000","123.548405","70.184045","28.369209","30.093652","51.878426","24.622383","27.156295",
"196000000.000000","124.538098","70.608225","28.554437","36.511969","52.260850","24.816664","27.330687",
"198000000.000000","125.533267","71.036321","28.739944","36.703571","52.651763","25.012046","27.505510",
"200000000.000000","126.534329","71.467622","28.926359","36.895235","53.051787","25.208209","27.680498",
