"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.634614","0.402264","0.165209","0.205350","0.366721","0.147379","0.153862",
"4000000.000000","1.449590","0.861594","0.347402","0.440108","0.827881","0.316500","0.323966",
"6000000.000000","2.453923","1.569004","0.586421","0.630039","1.284622","0.535850","0.554073",
"8000000.000000","3.159134","1.865540","0.722754","0.916849","1.708174","0.671705","0.677101",
"10000000.000000","4.596624","3.062015","1.100605","1.095258","2.509542","1.022588","1.030571",
"12000000.000000","5.239953","3.321860","1.236381","1.344101","2.748909","1.145448","1.151737",
"14000000.000000","5.932493","3.617642","1.384400","1.787270","3.097648","1.281701","1.284748",
"16000000.000000","6.676559","3.946153","1.545201","1.955196","3.697187","1.435470","1.430003",
"18000000.000000","9.066007","6.346223","2.215291","2.145388","4.985219","1.913868","2.052347",
"20000000.000000","9.694172","6.617661","2.361029","2.364101","5.192338","2.038717","2.185826",
"22000000.000000","10.352614","6.908735","2.512621","2.622140","5.434889","2.170134","2.325255",
"24000000.000000","11.039611","7.220194","2.670134","2.929391","5.728741","2.308664","2.469686",
"26000000.000000","11.739659","7.552182","2.832980","3.295937","6.084303","2.457501","2.618953",
"28000000.000000","12.471476","7.905983","3.001579","4.041164","6.504860","2.616136","2.773766",
"30000000.000000","13.248809","8.278743","3.176853","4.222041","7.012932","2.785826","2.934783",
"32000000.000000","14.058312","8.671977","3.359775","4.415029","7.774648","2.967372","3.102864",
"34000000.000000","14.901775","13.688556","4.945624","4.617944","10.485057","4.066943","4.618767",
"36000000.000000","15.775703","13.975372","5.106764","4.831769","10.693073","4.208969","4.767201",
"38000000.000000","20.121406","14.271390","5.269041","5.056438","10.913505","4.353950","4.917468",
"40000000.000000","20.827709","14.581837","5.433409","5.294605","11.148328","4.502018","5.069469",
"42000000.000000","21.555456","14.910504","5.600160","5.553028","11.401571","4.653303","5.224324",
"44000000.000000","22.301857","15.250644","5.768180","5.834420","11.677511","4.808878","5.380726",
"46000000.000000","23.067152","15.602779","5.937741","6.143486","11.980346","4.968406","5.539218",
"48000000.000000","23.851942","15.967446","6.109981","6.483262","12.312489","5.132619","5.699485",
"50000000.000000","24.655847","16.344589","6.284404","6.854461","12.676137","5.301467","5.863326",
"52000000.000000","25.480438","16.733773","6.461196","8.579346","13.071538","5.475275","6.029146",
"54000000.000000","26.321344","17.134719","6.640549","8.764482","13.499092","5.654202","6.196767",
"56000000.000000","27.182637","17.547648","6.821711","8.952913","13.960529","5.838645","6.366366",
"58000000.000000","28.063530","17.974355","7.006011","9.144390","14.461571","6.027838","6.538881",
"60000000.000000","28.962575","18.412544","7.193467","9.339791","15.017526","6.222052","6.714603",
"62000000.000000","29.879674","18.857686","7.383768","9.538094","15.669433","6.421723","6.893439",
"64000000.000000","30.815313","19.318545","7.577360","9.738752","16.563651","6.626721","7.075514",
"66000000.000000","31.769884","19.794070","7.776743","9.944776","18.783780","6.836457","7.262107",
"68000000.000000","32.742641","27.953867","10.963806","10.154857","21.688929","8.998497","10.416727",
"70000000.000000","33.732752","28.318003","11.133002","10.370617","21.903740","9.159031","10.575604",
"72000000.000000","34.742380","28.648256","11.302811","10.593397","22.124762","9.320672","10.734463",
"74000000.000000","35.770788","28.982870","11.473526","10.821251","22.352562","9.483564","10.894630",
"76000000.000000","45.330606","29.322255","11.644673","11.056501","22.586153","9.648460","11.055973",
"78000000.000000","46.143225","29.667896","11.816768","11.301025","22.826463","9.814739","11.217278",
"80000000.000000","46.964446","30.018794","11.989252","11.554178","23.075363","9.982378","11.379221",
"82000000.000000","47.796451","30.375904","12.163255","11.817237","23.334255","10.151861","11.541707",
"84000000.000000","48.638759","30.738888","12.337751","12.090979","23.604117","10.323457","11.705330",
"86000000.000000","49.489384","31.108502","12.513151","12.378368","23.885700","10.496899","11.870001",
"88000000.000000","50.350404","31.484262","12.689575","12.678225","24.178149","10.671612","12.035344",
"90000000.000000","51.222879","31.866164","12.867127","12.992401","24.484858","10.848371","12.201453",
"92000000.000000","52.104078","32.254219","13.045571","13.321740","24.806424","11.026989","12.368172",
"94000000.000000","52.995954","32.649865","13.224782","13.666486","25.143424","11.207349","12.535967",
"96000000.000000","53.896630","33.051575","13.404637","14.027004","25.495541","11.389442","12.705225",
"98000000.000000","54.807010","33.458918","13.585620","14.404402","25.863363","11.573807","12.875090",
"100000000.000000","55.726709","33.873065","13.767652","14.798403","26.248320","11.760908","13.045996",
"102000000.000000","56.657310","34.294304","13.951104","15.208354","26.649925","11.949787","13.217885",
"104000000.000000","57.598690","34.721450","14.136310","18.467971","27.067681","12.140545","13.390562",
"106000000.000000","58.548171","35.153497","14.322120","18.661414","27.501909","12.333964","13.563924",
"108000000.000000","59.507737","35.589993","14.508927","18.856391","27.952739","12.529610","13.738804",
"110000000.000000","60.476830","36.032130","14.696879","19.053343","28.419988","12.727792","13.915077",
"112000000.000000","61.454887","36.483740","14.886050","19.251979","28.904370","12.927406","14.092045",
"114000000.000000","62.443431","36.941170","15.075846","19.452320","29.407627","13.130273","14.270509",
"116000000.000000","63.440833","37.405286","15.267225","19.653933","29.933136","13.334898","14.450513",
"118000000.000000","64.447534","37.873126","15.460637","19.856055","30.484358","13.542225","14.631478",
"120000000.000000","65.462084","38.346814","15.655417","20.060480","31.067699","13.751477","14.813457",
"122000000.000000","66.486316","38.829110","15.852494","20.266985","31.696908","13.963174","14.996852",
"124000000.000000","67.522445","39.316519","16.050144","20.475830","32.391130","14.176785","15.182695",
"126000000.000000","68.566665","39.809348","16.249930","20.686448","33.190596","14.392970","15.371116",
"128000000.000000","69.618445","40.309081","16.452398","20.900482","34.184546","14.612390","15.560940",
"130000000.000000","70.682424","40.814687","16.656450","21.116397","35.626543","14.833160","15.753241",
"132000000.000000","71.752850","41.327853","16.862941","21.335110","38.672212","15.056271","15.947733",
"134000000.000000","72.833533","41.851913","17.071521","21.555044","43.435115","15.281450","16.144729",
"136000000.000000","73.923470","59.404958","23.225300","21.777917","43.647071","19.364300","22.245220",
