"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.639599","0.404199","0.166154","0.208709","0.360138","0.146698","0.154082",
"4000000.000000","1.454741","0.864908","0.348911","0.442072","0.781409","0.315865","0.324699",
"6000000.000000","2.456243","1.570977","0.587528","0.633259","1.305440","0.535036","0.554753",
"8000000.000000","3.159505","1.868224","0.723445","0.922582","1.731667","0.671828","0.678160",
"10000000.000000","4.594746","3.066460","1.098968","1.102967","2.466741","1.022807","1.030093",
"12000000.000000","5.236958","3.326363","1.233940","1.352895","2.703763","1.145351","1.151417",
"14000000.000000","5.929216","3.623698","1.381014","1.850195","3.050415","1.281039","1.283907",
"16000000.000000","6.673051","3.957226","1.541843","2.020330","3.648366","1.433279","1.429921",
"18000000.000000","9.053669","6.358947","2.216748","2.210671","4.868894","1.908931","2.065192",
"20000000.000000","9.681455","6.630735","2.364428","2.426307","5.073062","2.034296","2.198707",
"22000000.000000","10.339375","6.922771","2.516423","2.679947","5.315890","2.165362","2.338802",
"24000000.000000","11.026553","7.235821","2.673323","2.985603","5.608680","2.303555","2.482846",
"26000000.000000","11.743174","7.567875","2.835516","3.789437","5.963974","2.451456","2.632725",
"28000000.000000","12.492297","7.922285","3.003842","3.965240","6.384441","2.609849","2.787524",
"30000000.000000","13.272724","8.298622","3.178477","4.145931","6.892343","2.779141","2.948957",
"32000000.000000","14.084920","8.687897","3.360751","4.335203","7.650568","2.960484","3.116996",
"34000000.000000","14.929218","13.837444","4.939988","4.536369","9.963107","4.058941","4.629144",
"36000000.000000","15.806695","14.132842","5.101119","4.749560","10.166429","4.201425","4.778961",
"38000000.000000","20.168617","14.438406","5.263577","4.976622","10.385072","4.346622","4.929330",
"40000000.000000","20.879713","14.755033","5.427592","5.219773","10.618354","4.494367","5.082191",
"42000000.000000","21.611883","15.083269","5.593163","5.482551","10.869806","4.647099","5.236667",
"44000000.000000","22.362075","15.422962","5.760832","5.769164","11.143448","4.803251","5.393162",
"46000000.000000","23.132696","15.775828","5.930955","6.082658","11.443153","4.963767","5.551691",
"48000000.000000","23.920027","16.139312","6.102718","6.426018","11.773087","5.128331","5.713328",
"50000000.000000","24.728213","16.512899","6.276599","6.800084","12.134932","5.297312","5.877141",
