"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.633604","0.405214","0.166473","0.210970","0.383661","0.147384","0.153832",
"4000000.000000","1.447352","0.870025","0.350102","0.446180","0.810964","0.316543","0.323988",
"6000000.000000","2.450796","1.557538","0.592776","0.637188","1.260473","0.536079","0.553943",
"8000000.000000","3.155033","1.849865","0.728629","0.958941","1.687794","0.672333","0.677244",
"10000000.000000","4.588187","3.113795","1.106547","1.136527","2.341325","1.023978","1.028215",
"12000000.000000","5.229828","3.375400","1.242353","1.383887","2.581471","1.146575","1.149080",
"14000000.000000","5.922291","3.672168","1.389106","1.878417","2.932745","1.282868","1.280688",
"16000000.000000","6.663601","4.001368","1.549965","2.048842","3.533363","1.435350","1.425452",
"18000000.000000","9.048209","6.389239","2.230469","2.240375","4.823909","1.911825","2.044259",
"20000000.000000","9.674417","6.651336","2.378504","2.459148","5.031698","2.036380","2.178279",
"22000000.000000","10.333604","6.934278","2.530978","2.716605","5.274973","2.166681","2.317816",
"24000000.000000","11.019300","7.237414","2.689052","3.026741","5.568344","2.305666","2.462384",
"26000000.000000","11.737346","7.563625","2.852306","3.934446","5.923224","2.453528","2.613779",
"28000000.000000","12.486570","7.911762","3.021356","4.110797","6.344055","2.611823","2.769022",
"30000000.000000","13.269405","8.280471","3.197078","4.294975","6.852821","2.781511","2.929950",
"32000000.000000","14.084782","8.672355","3.380976","4.487419","7.613050","2.962120","3.098053",
"34000000.000000","14.932234","13.495501","4.963227","4.690380","10.287499","4.064356","4.607785",
"36000000.000000","15.809287","13.790750","5.123713","4.903335","10.492068","4.206604","4.757761",
"38000000.000000","20.176434","14.096416","5.285245","5.130298","10.708962","4.350903","4.909994",
"40000000.000000","20.887893","14.413320","5.449779","5.375105","10.939474","4.499583","5.062541",
"42000000.000000","21.618843","14.741626","5.616696","5.640532","11.188169","4.651539","5.216766",
"44000000.000000","22.369846","15.081754","5.784963","5.930025","11.459643","4.807438","5.372785",
"46000000.000000","23.139935","15.433864","5.955303","6.246524","11.757981","4.967481","5.531316",
"48000000.000000","23.929438","15.797808","6.127032","6.590913","12.086063","5.131716","5.692754",
"50000000.000000","24.737660","16.173966","6.302523","8.305992","12.447012","5.300724","5.855389",
"52000000.000000","25.565283","16.563915","6.479867","8.489813","12.840835","5.475159","6.020078",
"54000000.000000","26.412320","16.965432","6.659824","8.677357","13.268452","5.654568","6.187919",
"56000000.000000","27.278246","17.379490","6.842493","8.868172","13.729862","5.838986","6.357909",
"58000000.000000","28.165094","17.805551","7.027881","9.058642","14.231957","6.028667","6.530314",
"60000000.000000","29.069351","18.243786","7.216397","9.254173","14.789015","6.223229","6.705735",
"62000000.000000","29.992338","18.689068","7.408279","9.453446","15.443165","6.422599","6.885109",
"64000000.000000","30.931943","19.144111","7.604488","9.658080","16.338925","6.627280","7.067324",
"66000000.000000","31.891869","19.611471","7.804510","9.866218","18.592123","6.836829","7.253981",
