"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.633550","0.405663","0.165361","0.203612","0.352502","0.147389","0.154404",
"4000000.000000","1.448798","0.865823","0.346837","0.440225","0.764600","0.317656","0.325215",
"6000000.000000","2.450920","1.583592","0.590005","0.630751","1.242294","0.537065","0.555423",
"8000000.000000","3.155374","1.879886","0.726420","0.963535","1.667189","0.673699","0.678746",
"10000000.000000","4.589222","3.052282","1.105115","1.142096","2.402738","1.025644","1.029880",
"12000000.000000","5.232917","3.310738","1.240580","1.391170","2.640787","1.147816","1.152873",
"14000000.000000","5.926342","3.605573","1.386650","1.891594","2.990007","1.283150","1.285912",
"16000000.000000","6.669212","3.935900","1.547566","2.058610","3.590190","1.435732","1.431137",
"18000000.000000","9.056664","6.192147","2.229283","2.245000","4.986781","1.913643","2.067240",
"20000000.000000","9.684564","6.464133","2.376757","2.457969","5.193130","2.037753","2.201964",
"22000000.000000","10.344219","6.755865","2.529513","2.709037","5.437448","2.168488","2.340951",
"24000000.000000","11.031312","7.068152","2.686911","3.012226","5.731974","2.308092","2.485000",
"26000000.000000","11.751291","7.402309","2.849952","3.890734","6.086187","2.457068","2.634903",
"28000000.000000","12.501768","7.758536","3.018491","4.065792","6.504976","2.615912","2.789445",
"30000000.000000","13.286688","8.129082","3.194022","4.247792","7.009769","2.786018","2.950475",
"32000000.000000","14.101348","8.518626","3.377034","4.438516","7.761064","2.967368","3.119063",
"34000000.000000","14.950250","13.673653","4.965672","4.639435","10.166510","4.068717","4.630607",
"36000000.000000","15.830658","13.962561","5.125740","4.853404","10.368429","4.210959","4.779561",
"38000000.000000","20.207073","14.267890","5.288437","5.080010","10.581948","4.356493","4.930325",
"40000000.000000","20.919487","14.584367","5.451455","5.323080","10.814076","4.505173","5.082577",
"42000000.000000","21.650996","14.911815","5.617032","5.586500","11.065626","4.657266","5.236795",
"44000000.000000","22.403076","15.251638","5.785262","5.873368","11.340464","4.812830","5.393277",
"46000000.000000","23.172442","15.603746","5.955635","6.187694","11.641338","4.972895","5.551744",
"48000000.000000","23.961864","15.964481","6.128349","6.531734","11.971831","5.137171","5.712100",
"50000000.000000","24.769811","16.335868","6.302224","8.236716","12.334524","5.306705","5.875291",
"52000000.000000","25.598712","16.719675","6.478581","8.419676","12.730040","5.481116","6.040441",
"54000000.000000","26.446161","17.114817","6.657948","8.605694","13.157491","5.660692","6.207624",
"56000000.000000","27.311806","17.522222","6.839706","8.794600","13.618669","5.844456","6.377657",
"58000000.000000","28.197611","17.941907","7.024324","8.985040","14.118296","6.033509","6.550266",
"60000000.000000","29.101813","18.374078","7.212289","9.178802","14.673495","6.227802","6.725413",
"62000000.000000","30.025693","18.818253","7.404393","9.379134","15.325150","6.427658","6.904101",
"64000000.000000","30.965544","19.275310","7.599459","9.584370","16.214952","6.632754","7.086741",
"66000000.000000","31.927169","19.744388","7.798409","9.793941","18.457167","6.842700","7.273480",
"68000000.000000","32.906156","27.915233","10.966358","10.008897","20.941278","9.002060","10.423195",
"70000000.000000","33.902022","28.278501","11.134500","10.229805","21.152963","9.162679","10.581922",
"72000000.000000","34.916500","28.608444","11.304001","10.456499","21.371176","9.324744","10.741498",
"74000000.000000","35.949176","28.941761","11.474860","10.685313","21.594959","9.488095","10.901745",
"76000000.000000","45.586232","29.280505","11.646177","10.921042","21.825232","9.653286","11.062646",
"78000000.000000","46.402546","29.624971","11.818562","11.165355","22.062926","9.819961","11.224411",
"80000000.000000","47.228337","29.974032","11.991753","11.419105","22.311042","9.988075","11.386999",
"82000000.000000","48.064761","30.329950","12.164735","11.683189","22.568066","10.157548","11.549854",
"84000000.000000","48.910702","30.691266","12.339468","11.958680","22.835347","10.329106","11.713714",
"86000000.000000","49.765685","31.059918","12.515346","12.245875","23.114167","10.502520","11.878421",
"88000000.000000","50.632280","31.434323","12.691916","12.546807","23.405194","10.677735","12.043914",
"90000000.000000","51.507596","31.815352","12.869384","12.861865","23.710627","10.854513","12.210752",
"92000000.000000","52.394716","32.201431","13.047942","13.192866","24.031086","11.032942","12.377812",
"94000000.000000","53.290329","32.595022","13.227076","13.538563","24.366337","11.214291","12.545860",
"96000000.000000","54.196178","32.995962","13.407857","13.901090","24.718445","11.397255","12.714891",
