"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.634670","0.401596","0.165220","0.207866","0.372300","0.147859","0.153352",
"4000000.000000","1.449766","0.876136","0.348806","0.446451","0.796892","0.317726","0.324191",
"6000000.000000","2.447106","1.564173","0.592785","0.636777","1.336309","0.536924","0.554066",
"8000000.000000","3.150893","1.854822","0.728326","0.947398","1.758439","0.672969","0.677229",
"10000000.000000","4.571993","3.116390","1.102310","1.129097","2.573634","1.024411","1.029180",
"12000000.000000","5.213307","3.374467","1.237063","1.379605","2.808311","1.147060","1.150855",
"14000000.000000","5.904649","3.668961","1.382949","1.886256","3.154965","1.283217","1.283950",
"16000000.000000","6.647169","3.999124","1.543181","2.053307","3.753420","1.437263","1.429278",
"18000000.000000","9.029291","6.300813","2.224100","2.240322","4.959540","1.913462","2.059812",
"20000000.000000","9.654337","6.572302","2.370488","2.454593","5.168628","2.038488","2.192964",
"22000000.000000","10.311659","6.862691","2.521934","2.707778","5.412207","2.170300","2.331344",
"24000000.000000","10.996220","7.174074","2.679393","3.010639","5.706089","2.308975","2.475786",
"26000000.000000","11.711621","7.505059","2.841526","3.848042","6.060996","2.456750","2.625072",
"28000000.000000","12.460584","7.854362","3.009981","4.021179","6.479160","2.615181","2.779685",
"30000000.000000","13.240347","8.222339","3.184715","4.201398","6.985424","2.784710","2.940513",
"32000000.000000","14.052699","8.612335","3.366960","4.389197","7.744091","2.965558","3.108678",
"34000000.000000","14.898342","13.750253","4.950854","4.586736","9.937202","4.061797","4.619557",
"36000000.000000","15.773099","14.046619","5.110899","4.797749","10.143505","4.204394","4.768094",
"38000000.000000","20.125065","14.351591","5.272177","5.022501","10.361651","4.350773","4.919175",
"40000000.000000","20.832955","14.668489","5.435638","5.266045","10.595008","4.500382","5.071935",
"42000000.000000","21.560148","14.996661","5.601613","5.529878","10.847208","4.652348","5.226535",
"44000000.000000","22.307429","15.334379","5.769174","5.817058","11.122453","4.807749","5.383537",
"46000000.000000","23.074193","15.682446","5.938767","6.131821","11.423255","4.968245","5.542350",
"48000000.000000","23.859965","16.041433","6.111091","6.476754","11.754957","5.132815","5.702937",
"50000000.000000","24.664801","16.416507","6.285092","8.275330","12.118107","5.302266","5.866038",
"52000000.000000","25.486879","16.800070","6.462428","8.457400","12.513674","5.475825","6.030879",
"54000000.000000","26.327989","17.194978","6.641440","8.641857","12.941471","5.654005","6.198635",
"56000000.000000","27.188347","17.603439","6.822713","8.829332","13.403878","5.837842","6.368579",
"58000000.000000","28.068031","18.022250","7.007192","9.021969","13.906871","6.027880","6.541499",
"60000000.000000","28.966338","18.452812","7.194760","9.218511","14.465675","6.222728","6.716904",
"62000000.000000","29.884692","18.895766","7.386303","9.420022","15.121139","6.422728","6.895206",
"64000000.000000","30.820168","19.351101","7.581286","9.624483","16.018229","6.628027","7.077541",
