"[count]","uHashT [sec]","cHashT [sec]","iHashT_u8h [sec]","iHashT_u8f [sec]","iHashT_u16 [sec]","dHashT [sec]","fHashT [sec]",
"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
"2000000.000000","0.639087","0.389327","0.166345","0.204716","0.349311","0.148394","0.153026",
"4000000.000000","1.453971","0.865480","0.348803","0.448857","0.751805","0.312624","0.323795",
"6000000.000000","2.459542","1.561659","0.596025","0.639528","1.186380","0.532773","0.554763",
"8000000.000000","3.163240","1.858292","0.731685","0.953905","1.613982","0.669757","0.678490",
"10000000.000000","4.599793","3.038115","1.109993","1.133510","2.270358","1.022202","1.031461",
"12000000.000000","5.243057","3.296335","1.244205","1.382382","2.506353","1.145003","1.152409",
"14000000.000000","5.940948","3.591586","1.389919","1.866770","2.856042","1.281814","1.285330",
"16000000.000000","6.688938","3.921628","1.550517","2.037767","3.457987","1.435700","1.430739",
"18000000.000000","9.080861","6.217950","2.231324","2.229992","4.606250","1.912773","2.064357",
"20000000.000000","9.709320","6.487967","2.377904","2.449923","4.812182","2.036503","2.199091",
"22000000.000000","10.369461","6.778247","2.529329","2.709880","5.053889","2.167525","2.338447",
"24000000.000000","11.058520","7.088657","2.686197","3.019992","5.347381","2.306972","2.483331",
"26000000.000000","11.779191","7.419472","2.848472","3.929561","5.702882","2.455363","2.633892",
"28000000.000000","12.532852","7.770190","3.017042","4.105100","6.121902","2.614097","2.789345",
"30000000.000000","13.318650","8.141580","3.192457","4.286950","6.628221","2.784991","2.950826",
"32000000.000000","14.136240","8.533542","3.375932","4.477043","7.385351","2.966718","3.119896",
"34000000.000000","14.986300","13.356486","4.965280","4.676887","9.915712","4.071245","4.640136",
"36000000.000000","15.869914","13.650431","5.125304","4.889211","10.123440","4.214282","4.789683",
"38000000.000000","20.249633","13.954445","5.287636","5.116275","10.342829","4.359081","4.941620",
"40000000.000000","20.963396","14.270536","5.451553","5.363045","10.578205","4.507566","5.094407",
"42000000.000000","21.696244","14.597421","5.616578","5.630081","10.832906","4.659737","5.249119",
"44000000.000000","22.450715","14.934851","5.784293","5.918077","11.110260","4.816215","5.406058",
